key,unit,period,macro,k,n,r,p_r,rho,p_rho
statement,ALL,T2,vix,4,90,-0.1543,0.1464,-0.046,0.6669
statement,ALL,T2,vix,5,89,-0.2303,0.0299,-0.0692,0.5191
statement,ALL,T2,vix,6,89,-0.2769,0.0086,-0.0862,0.4218
statement,ALL,T2,vix,7,88,-0.1855,0.0835,-0.0649,0.5479
statement,ALL,T2,vix,8,87,-0.1813,0.0929,-0.0793,0.4655
statement,ALL,T2,vix,9,87,-0.2091,0.052,-0.0906,0.4041
statement,could,T1,cfnai,-9,101,-0.029,0.7734,-0.0988,0.3257
statement,could,T1,cfnai,-8,101,-0.0195,0.8469,-0.0795,0.4294
statement,could,T1,cfnai,-7,101,-0.0584,0.562,-0.1111,0.2685
statement,could,T1,cfnai,-6,101,-0.0196,0.8458,-0.0585,0.5609
statement,could,T1,cfnai,-5,101,-0.0206,0.8379,-0.0826,0.4113
statement,could,T1,cfnai,-4,101,0.0356,0.7239,-0.0421,0.6756
statement,could,T1,cfnai,-3,101,0.1041,0.3003,-0.0443,0.6602
statement,could,T1,cfnai,-2,101,0.1416,0.1578,-0.0624,0.535
statement,could,T1,cfnai,-1,101,0.135,0.1783,-0.0597,0.5533
statement,could,T1,cfnai,0,101,0.0864,0.3904,-0.0581,0.5636
statement,could,T1,cfnai,1,101,0.1195,0.2341,-0.0409,0.685
statement,could,T1,cfnai,2,101,0.1324,0.1868,-0.0257,0.799
statement,could,T1,cfnai,3,101,0.0709,0.4812,-0.0411,0.6831
statement,could,T1,cfnai,4,100,-0.0435,0.6675,-0.1466,0.1455
statement,could,T1,cfnai,5,99,-0.0567,0.5772,-0.1733,0.0863
statement,could,T1,cfnai,6,99,-0.0137,0.8933,-0.1703,0.0918
statement,could,T1,cfnai,7,98,-0.0043,0.9662,-0.1694,0.0954
statement,could,T1,cfnai,8,97,0.0084,0.9351,-0.1636,0.1093
statement,could,T1,cfnai,9,97,-0.0127,0.9021,-0.1901,0.0621
statement,could,T1,vix,-9,101,0.384,0.0001,0.4364,0.0
statement,could,T1,vix,-8,101,0.3982,0.0,0.4632,0.0
statement,could,T1,vix,-7,101,0.387,0.0001,0.3971,0.0
statement,could,T1,vix,-6,101,0.3585,0.0002,0.3956,0.0
statement,could,T1,vix,-5,101,0.4288,0.0,0.4566,0.0
statement,could,T1,vix,-4,101,0.2998,0.0023,0.4583,0.0
statement,could,T1,vix,-3,101,0.2511,0.0113,0.4525,0.0
statement,could,T1,vix,-2,101,0.3728,0.0001,0.4567,0.0
statement,could,T1,vix,-1,101,0.2151,0.0307,0.3481,0.0004
statement,could,T1,vix,0,101,0.0329,0.7442,0.2842,0.004
statement,could,T1,vix,1,101,0.1389,0.1658,0.289,0.0034
statement,could,T1,vix,2,101,0.0929,0.3557,0.2368,0.0171
statement,could,T1,vix,3,101,0.0691,0.4924,0.2237,0.0245
statement,could,T1,vix,4,100,0.1619,0.1077,0.2635,0.0081
statement,could,T1,vix,5,99,0.0906,0.3726,0.2101,0.0369
statement,could,T1,vix,6,99,0.0135,0.8942,0.1988,0.0485
statement,could,T1,vix,7,98,0.0483,0.6367,0.1657,0.1031
statement,could,T1,vix,8,97,0.0351,0.7327,0.1657,0.1048
statement,could,T1,vix,9,97,0.0069,0.9464,0.1259,0.219
statement,could,T2,cfnai,-9,91,-0.0317,0.7658,-0.1533,0.1468
statement,could,T2,cfnai,-8,91,0.0145,0.8912,-0.114,0.2821
statement,could,T2,cfnai,-7,91,0.0025,0.9814,-0.1447,0.1711
statement,could,T2,cfnai,-6,91,0.043,0.6857,-0.1075,0.3104
statement,could,T2,cfnai,-5,91,-0.0072,0.9463,-0.1517,0.1511
statement,could,T2,cfnai,-4,91,-0.0315,0.767,-0.1615,0.1262
statement,could,T2,cfnai,-3,91,-0.0666,0.5305,-0.1655,0.1168
statement,could,T2,cfnai,-2,91,-0.079,0.4567,-0.1674,0.1127
statement,could,T2,cfnai,-1,91,-0.0984,0.3537,-0.1937,0.0659
statement,could,T2,cfnai,0,91,-0.1122,0.2898,-0.1692,0.1088
statement,could,T2,cfnai,1,91,-0.0879,0.4074,-0.1147,0.2791
statement,could,T2,cfnai,2,91,-0.0567,0.5933,-0.1018,0.3368
statement,could,T2,cfnai,3,91,-0.0138,0.8969,-0.0802,0.4497
statement,could,T2,cfnai,4,90,0.0777,0.4669,-0.1071,0.315
statement,could,T2,cfnai,5,89,0.0728,0.4978,-0.1274,0.2342
statement,could,T2,cfnai,6,89,0.1129,0.2923,-0.0987,0.3574
statement,could,T2,cfnai,7,88,0.0617,0.568,-0.1105,0.3053
statement,could,T2,cfnai,8,87,0.0555,0.6095,-0.1134,0.2957
statement,could,T2,cfnai,9,87,0.0286,0.7927,-0.1251,0.2482
statement,could,T2,vix,-9,91,0.4231,0.0,0.4126,0.0
statement,could,T2,vix,-8,91,0.4704,0.0,0.4481,0.0
statement,could,T2,vix,-7,91,0.4102,0.0001,0.3988,0.0001
statement,could,T2,vix,-6,91,0.3902,0.0001,0.3697,0.0003
statement,could,T2,vix,-5,91,0.45,0.0,0.458,0.0
statement,could,T2,vix,-4,91,0.4652,0.0,0.4629,0.0
statement,could,T2,vix,-3,91,0.4607,0.0,0.4791,0.0
statement,could,T2,vix,-2,91,0.5005,0.0,0.4985,0.0
statement,could,T2,vix,-1,91,0.4457,0.0,0.4378,0.0
statement,could,T2,vix,0,91,0.4149,0.0,0.4146,0.0
statement,could,T2,vix,1,91,0.4168,0.0,0.4331,0.0
statement,could,T2,vix,2,91,0.3973,0.0001,0.3832,0.0002
statement,could,T2,vix,3,91,0.2236,0.0331,0.3702,0.0003
statement,could,T2,vix,4,90,0.3042,0.0036,0.4043,0.0001
statement,could,T2,vix,5,89,0.1718,0.1073,0.3337,0.0014
statement,could,T2,vix,6,89,0.1026,0.3386,0.3406,0.0011
statement,could,T2,vix,7,88,0.1719,0.1092,0.2994,0.0046
statement,could,T2,vix,8,87,0.108,0.3196,0.2924,0.006
statement,could,T2,vix,9,87,0.0536,0.6221,0.2226,0.0382
statement,will,T1,cfnai,-9,101,-0.0529,0.5992,-0.3186,0.0012
statement,will,T1,cfnai,-8,101,-0.0912,0.3646,-0.3055,0.0019
statement,will,T1,cfnai,-7,101,-0.1253,0.2118,-0.2751,0.0054
statement,will,T1,cfnai,-6,101,-0.1501,0.1342,-0.2281,0.0218
statement,will,T1,cfnai,-5,101,-0.093,0.3548,-0.172,0.0854
statement,will,T1,cfnai,-4,101,-0.0796,0.4286,-0.1443,0.1499
statement,will,T1,cfnai,-3,101,-0.2161,0.03,-0.0592,0.5564
statement,will,T1,cfnai,-2,101,-0.2325,0.0193,-0.0492,0.6252
statement,will,T1,cfnai,-1,101,-0.1875,0.0604,0.0676,0.5018
statement,will,T1,cfnai,0,101,-0.0106,0.9165,0.146,0.1451
statement,will,T1,cfnai,1,101,0.2182,0.0284,0.2776,0.0049
statement,will,T1,cfnai,2,101,0.2546,0.0102,0.2614,0.0083
statement,will,T1,cfnai,3,101,0.3522,0.0003,0.3014,0.0022
statement,will,T1,cfnai,4,100,0.1093,0.279,0.2114,0.0348
statement,will,T1,cfnai,5,99,0.1147,0.2583,0.2687,0.0072
statement,will,T1,cfnai,6,99,0.1311,0.1957,0.294,0.0031
statement,will,T1,cfnai,7,98,0.0652,0.5234,0.2693,0.0073
statement,will,T1,cfnai,8,97,0.079,0.4419,0.2515,0.0129
statement,will,T1,cfnai,9,97,-0.0136,0.8951,0.2452,0.0155
statement,will,T1,vix,-9,101,-0.0462,0.6467,-0.0872,0.386
statement,will,T1,vix,-8,101,0.0052,0.9592,-0.0229,0.8202
statement,will,T1,vix,-7,101,-0.0531,0.5982,-0.1034,0.3033
statement,will,T1,vix,-6,101,-0.0635,0.5278,-0.1284,0.2007
statement,will,T1,vix,-5,101,-0.0704,0.4839,-0.1366,0.1731
statement,will,T1,vix,-4,101,0.083,0.4092,-0.1011,0.3144
statement,will,T1,vix,-3,101,0.1331,0.1846,-0.0634,0.5289
statement,will,T1,vix,-2,101,0.0393,0.6967,-0.1132,0.2598
statement,will,T1,vix,-1,101,0.1046,0.298,-0.1043,0.2991
statement,will,T1,vix,0,101,-0.1673,0.0946,-0.2628,0.0079
statement,will,T1,vix,1,101,-0.1121,0.2644,-0.1607,0.1085
statement,will,T1,vix,2,101,-0.1809,0.0702,-0.2373,0.0169
statement,will,T1,vix,3,101,-0.187,0.0611,-0.2149,0.0309
statement,will,T1,vix,4,100,-0.2756,0.0055,-0.3454,0.0004
statement,will,T1,vix,5,99,-0.2749,0.0059,-0.3367,0.0007
statement,will,T1,vix,6,99,-0.2586,0.0098,-0.332,0.0008
statement,will,T1,vix,7,98,-0.2245,0.0262,-0.2571,0.0106
statement,will,T1,vix,8,97,-0.2047,0.0443,-0.2749,0.0064
statement,will,T1,vix,9,97,-0.1834,0.0721,-0.2408,0.0175
statement,will,T2,cfnai,-9,91,-0.0441,0.678,-0.3329,0.0013
statement,will,T2,cfnai,-8,91,-0.0682,0.5206,-0.2864,0.0059
statement,will,T2,cfnai,-7,91,-0.0915,0.3884,-0.2091,0.0467
statement,will,T2,cfnai,-6,91,-0.114,0.2819,-0.1992,0.0584
statement,will,T2,cfnai,-5,91,-0.1072,0.3119,-0.1755,0.0962
statement,will,T2,cfnai,-4,91,-0.1792,0.0892,-0.1844,0.0802
statement,will,T2,cfnai,-3,91,-0.0535,0.6145,-0.0868,0.4131
statement,will,T2,cfnai,-2,91,-0.0669,0.5284,-0.0701,0.509
statement,will,T2,cfnai,-1,91,0.0888,0.4025,0.0699,0.5103
statement,will,T2,cfnai,0,91,0.0713,0.502,0.0928,0.3815
statement,will,T2,cfnai,1,91,0.1988,0.0589,0.1795,0.0887
statement,will,T2,cfnai,2,91,0.1448,0.171,0.1614,0.1263
statement,will,T2,cfnai,3,91,0.2206,0.0356,0.162,0.125
statement,will,T2,cfnai,4,90,0.1508,0.1559,0.1525,0.1512
statement,will,T2,cfnai,5,89,0.2124,0.0457,0.2435,0.0215
statement,will,T2,cfnai,6,89,0.2317,0.0289,0.3132,0.0028
statement,will,T2,cfnai,7,88,0.118,0.2735,0.3197,0.0024
statement,will,T2,cfnai,8,87,0.0917,0.3985,0.2848,0.0075
statement,will,T2,cfnai,9,87,-0.0205,0.8502,0.2701,0.0114
statement,will,T2,vix,-9,91,-0.0756,0.4762,-0.0868,0.4131
statement,will,T2,vix,-8,91,-0.0776,0.4646,-0.0555,0.6013
statement,will,T2,vix,-7,91,-0.0694,0.5131,-0.095,0.3706
statement,will,T2,vix,-6,91,-0.1773,0.0927,-0.1773,0.0926
statement,will,T2,vix,-5,91,-0.1514,0.1519,-0.1829,0.0826
statement,will,T2,vix,-4,91,-0.2079,0.048,-0.2361,0.0243
statement,will,T2,vix,-3,91,-0.1827,0.083,-0.1991,0.0585
statement,will,T2,vix,-2,91,-0.2481,0.0177,-0.3023,0.0036
statement,will,T2,vix,-1,91,-0.2208,0.0354,-0.2619,0.0121
statement,will,T2,vix,0,91,-0.3716,0.0003,-0.4176,0.0
statement,will,T2,vix,1,91,-0.1854,0.0786,-0.2644,0.0113
statement,will,T2,vix,2,91,-0.3048,0.0033,-0.3515,0.0006
statement,will,T2,vix,3,91,-0.2622,0.012,-0.3094,0.0028
statement,will,T2,vix,4,90,-0.391,0.0001,-0.4636,0.0
statement,will,T2,vix,5,89,-0.3621,0.0005,-0.4366,0.0
statement,will,T2,vix,6,89,-0.3342,0.0014,-0.424,0.0
statement,will,T2,vix,7,88,-0.2777,0.0088,-0.3187,0.0025
statement,will,T2,vix,8,87,-0.2331,0.0298,-0.3288,0.0019
statement,will,T2,vix,9,87,-0.1952,0.0699,-0.2712,0.0111
statement,will/activity,T1,cfnai,-9,101,0.0376,0.7089,0.1103,0.2724
statement,will/activity,T1,cfnai,-8,101,0.0195,0.8468,-0.0418,0.6782
statement,will/activity,T1,cfnai,-7,101,0.0351,0.7274,-0.1058,0.2922
statement,will/activity,T1,cfnai,-6,101,-0.0558,0.5798,-0.1789,0.0734
statement,will/activity,T1,cfnai,-5,101,-0.072,0.4744,-0.2686,0.0066
statement,will/activity,T1,cfnai,-4,101,-0.1292,0.198,-0.3123,0.0015
statement,will/activity,T1,cfnai,-3,101,-0.1985,0.0467,-0.3509,0.0003
statement,will/activity,T1,cfnai,-2,101,-0.2299,0.0207,-0.342,0.0005
statement,will/activity,T1,cfnai,-1,101,-0.2717,0.006,-0.4036,0.0
statement,will/activity,T1,cfnai,0,101,-0.2041,0.0406,-0.3483,0.0004
statement,will/activity,T1,cfnai,1,101,-0.211,0.0342,-0.3556,0.0003
statement,will/activity,T1,cfnai,2,101,-0.2267,0.0226,-0.4222,0.0
statement,will/activity,T1,cfnai,3,101,-0.1023,0.3086,-0.4352,0.0
statement,will/activity,T1,cfnai,4,100,0.0743,0.4624,-0.4313,0.0
statement,will/activity,T1,cfnai,5,99,0.0487,0.6323,-0.458,0.0
statement,will/activity,T1,cfnai,6,99,-0.0282,0.7817,-0.426,0.0
statement,will/activity,T1,cfnai,7,98,-0.132,0.1951,-0.4057,0.0
statement,will/activity,T1,cfnai,8,97,-0.2144,0.035,-0.4428,0.0
statement,will/activity,T1,cfnai,9,97,-0.219,0.0312,-0.3901,0.0001
statement,will/activity,T1,vix,-9,101,0.1309,0.1919,0.1607,0.1083
statement,will/activity,T1,vix,-8,101,0.1199,0.2323,0.1695,0.0902
statement,will/activity,T1,vix,-7,101,0.1681,0.0928,0.1491,0.1367
statement,will/activity,T1,vix,-6,101,0.0872,0.386,0.1548,0.1223
statement,will/activity,T1,vix,-5,101,0.098,0.3294,0.1466,0.1435
statement,will/activity,T1,vix,-4,101,0.1383,0.1677,0.174,0.0818
statement,will/activity,T1,vix,-3,101,0.1275,0.204,0.1426,0.1549
statement,will/activity,T1,vix,-2,101,0.16,0.11,0.2088,0.0361
statement,will/activity,T1,vix,-1,101,0.2169,0.0294,0.2554,0.0099
statement,will/activity,T1,vix,0,101,0.2447,0.0137,0.2078,0.0371
statement,will/activity,T1,vix,1,101,0.1982,0.0469,0.2156,0.0304
statement,will/activity,T1,vix,2,101,0.1386,0.167,0.224,0.0243
statement,will/activity,T1,vix,3,101,0.1398,0.1632,0.2356,0.0177
statement,will/activity,T1,vix,4,100,0.1188,0.2392,0.2493,0.0124
statement,will/activity,T1,vix,5,99,0.0532,0.6013,0.1831,0.0697
statement,will/activity,T1,vix,6,99,0.1538,0.1284,0.1658,0.1011
statement,will/activity,T1,vix,7,98,0.1609,0.1134,0.1814,0.0739
statement,will/activity,T1,vix,8,97,0.2018,0.0475,0.2358,0.0201
statement,will/activity,T1,vix,9,97,0.2148,0.0346,0.1707,0.0945
statement,will/activity,T2,cfnai,-9,91,0.0398,0.7077,0.1482,0.161
statement,will/activity,T2,cfnai,-8,91,-0.049,0.6446,-0.0363,0.7324
statement,will/activity,T2,cfnai,-7,91,-0.1208,0.2539,-0.0964,0.3631
statement,will/activity,T2,cfnai,-6,91,-0.2236,0.0331,-0.1897,0.0718
statement,will/activity,T2,cfnai,-5,91,-0.2536,0.0153,-0.263,0.0118
statement,will/activity,T2,cfnai,-4,91,-0.3065,0.0031,-0.2765,0.008
statement,will/activity,T2,cfnai,-3,91,-0.3538,0.0006,-0.3258,0.0016
statement,will/activity,T2,cfnai,-2,91,-0.3411,0.0009,-0.2858,0.006
statement,will/activity,T2,cfnai,-1,91,-0.3772,0.0002,-0.3506,0.0007
statement,will/activity,T2,cfnai,0,91,-0.3832,0.0002,-0.3299,0.0014
statement,will/activity,T2,cfnai,1,91,-0.4316,0.0,-0.3891,0.0001
statement,will/activity,T2,cfnai,2,91,-0.4583,0.0,-0.4861,0.0
statement,will/activity,T2,cfnai,3,91,-0.434,0.0,-0.5485,0.0
statement,will/activity,T2,cfnai,4,90,-0.1552,0.1442,-0.5872,0.0
statement,will/activity,T2,cfnai,5,89,-0.1795,0.0924,-0.6257,0.0
statement,will/activity,T2,cfnai,6,89,-0.1538,0.1502,-0.606,0.0
statement,will/activity,T2,cfnai,7,88,-0.2267,0.0336,-0.5453,0.0
statement,will/activity,T2,cfnai,8,87,-0.3172,0.0028,-0.5857,0.0
statement,will/activity,T2,cfnai,9,87,-0.3193,0.0026,-0.5491,0.0
statement,will/activity,T2,vix,-9,91,0.301,0.0037,0.2196,0.0365
statement,will/activity,T2,vix,-8,91,0.3597,0.0005,0.2393,0.0223
statement,will/activity,T2,vix,-7,91,0.331,0.0013,0.2258,0.0314
statement,will/activity,T2,vix,-6,91,0.3036,0.0034,0.2455,0.019
statement,will/activity,T2,vix,-5,91,0.2615,0.0123,0.2277,0.03
statement,will/activity,T2,vix,-4,91,0.2425,0.0206,0.2305,0.028
statement,will/activity,T2,vix,-3,91,0.1556,0.1408,0.1837,0.0813
statement,will/activity,T2,vix,-2,91,0.2257,0.0314,0.2448,0.0193
statement,will/activity,T2,vix,-1,91,0.2149,0.0408,0.2625,0.0119
statement,will/activity,T2,vix,0,91,0.122,0.2492,0.2047,0.0516
statement,will/activity,T2,vix,1,91,0.0883,0.405,0.2189,0.0371
statement,will/activity,T2,vix,2,91,0.0703,0.5082,0.2213,0.035
statement,will/activity,T2,vix,3,91,0.0606,0.5684,0.2271,0.0304
statement,will/activity,T2,vix,4,90,0.0393,0.7129,0.2515,0.0168
statement,will/activity,T2,vix,5,89,-0.0054,0.9599,0.175,0.101
statement,will/activity,T2,vix,6,89,0.0942,0.3799,0.1433,0.1802
statement,will/activity,T2,vix,7,88,0.0652,0.5462,0.1486,0.167
statement,will/activity,T2,vix,8,87,0.1759,0.1031,0.2223,0.0385
statement,will/activity,T2,vix,9,87,0.2219,0.0388,0.1616,0.1348
statement,will/aspectual,T1,cfnai,-9,101,-0.0469,0.6414,-0.2196,0.0274
statement,will/aspectual,T1,cfnai,-8,101,-0.0815,0.4178,-0.1981,0.047
statement,will/aspectual,T1,cfnai,-7,101,-0.1077,0.2836,-0.2404,0.0155
statement,will/aspectual,T1,cfnai,-6,101,-0.0631,0.5307,-0.1798,0.0719
statement,will/aspectual,T1,cfnai,-5,101,-0.0107,0.9154,-0.1646,0.1001
statement,will/aspectual,T1,cfnai,-4,101,0.0115,0.9088,-0.1278,0.2028
statement,will/aspectual,T1,cfnai,-3,101,-0.0494,0.6235,-0.131,0.1915
statement,will/aspectual,T1,cfnai,-2,101,-0.0514,0.6098,-0.1604,0.1092
statement,will/aspectual,T1,cfnai,-1,101,-0.089,0.376,-0.2067,0.0381
statement,will/aspectual,T1,cfnai,0,101,-0.1062,0.2906,-0.1695,0.0902
statement,will/aspectual,T1,cfnai,1,101,-0.0029,0.977,-0.1332,0.1842
statement,will/aspectual,T1,cfnai,2,101,0.0125,0.9017,-0.1423,0.1556
statement,will/aspectual,T1,cfnai,3,101,0.066,0.5123,-0.0739,0.4629
statement,will/aspectual,T1,cfnai,4,100,-0.0033,0.974,-0.1073,0.288
statement,will/aspectual,T1,cfnai,5,99,-0.0243,0.8111,-0.1295,0.2013
statement,will/aspectual,T1,cfnai,6,99,-0.004,0.9688,-0.0946,0.3516
statement,will/aspectual,T1,cfnai,7,98,0.0033,0.9746,-0.053,0.6042
statement,will/aspectual,T1,cfnai,8,97,0.0141,0.891,-0.0335,0.7443
statement,will/aspectual,T1,cfnai,9,97,0.0285,0.782,-0.0039,0.9697
statement,will/aspectual,T1,vix,-9,101,0.4064,0.0,0.4544,0.0
statement,will/aspectual,T1,vix,-8,101,0.3958,0.0,0.4843,0.0
statement,will/aspectual,T1,vix,-7,101,0.3925,0.0,0.435,0.0
statement,will/aspectual,T1,vix,-6,101,0.3015,0.0022,0.3611,0.0002
statement,will/aspectual,T1,vix,-5,101,0.3685,0.0001,0.4093,0.0
statement,will/aspectual,T1,vix,-4,101,0.3747,0.0001,0.4922,0.0
statement,will/aspectual,T1,vix,-3,101,0.3519,0.0003,0.4635,0.0
statement,will/aspectual,T1,vix,-2,101,0.4426,0.0,0.5151,0.0
statement,will/aspectual,T1,vix,-1,101,0.3766,0.0001,0.4295,0.0
statement,will/aspectual,T1,vix,0,101,0.1802,0.0714,0.3494,0.0003
statement,will/aspectual,T1,vix,1,101,0.2691,0.0065,0.402,0.0
statement,will/aspectual,T1,vix,2,101,0.2139,0.0317,0.3355,0.0006
statement,will/aspectual,T1,vix,3,101,0.221,0.0264,0.3449,0.0004
statement,will/aspectual,T1,vix,4,100,0.2583,0.0095,0.351,0.0003
statement,will/aspectual,T1,vix,5,99,0.2129,0.0343,0.3393,0.0006
statement,will/aspectual,T1,vix,6,99,0.1818,0.0717,0.3376,0.0006
statement,will/aspectual,T1,vix,7,98,0.1887,0.0628,0.2887,0.0039
statement,will/aspectual,T1,vix,8,97,0.1886,0.0643,0.3078,0.0022
statement,will/aspectual,T1,vix,9,97,0.1002,0.3288,0.2364,0.0197
statement,will/aspectual,T2,cfnai,-9,91,-0.0264,0.8037,-0.1786,0.0903
statement,will/aspectual,T2,cfnai,-8,91,0.0017,0.9872,-0.1532,0.1471
statement,will/aspectual,T2,cfnai,-7,91,-0.0178,0.8669,-0.1793,0.089
statement,will/aspectual,T2,cfnai,-6,91,0.0286,0.788,-0.1144,0.28
statement,will/aspectual,T2,cfnai,-5,91,-0.0305,0.7742,-0.1565,0.1386
statement,will/aspectual,T2,cfnai,-4,91,-0.0423,0.6903,-0.1287,0.2242
statement,will/aspectual,T2,cfnai,-3,91,-0.0928,0.3815,-0.1452,0.1698
statement,will/aspectual,T2,cfnai,-2,91,-0.0878,0.4077,-0.1753,0.0964
statement,will/aspectual,T2,cfnai,-1,91,-0.1303,0.2184,-0.2248,0.0322
statement,will/aspectual,T2,cfnai,0,91,-0.156,0.1397,-0.2138,0.0418
statement,will/aspectual,T2,cfnai,1,91,-0.15,0.1558,-0.2018,0.0551
statement,will/aspectual,T2,cfnai,2,91,-0.1369,0.1956,-0.184,0.0808
statement,will/aspectual,T2,cfnai,3,91,-0.1565,0.1385,-0.1784,0.0907
statement,will/aspectual,T2,cfnai,4,90,-0.0503,0.638,-0.1955,0.0648
statement,will/aspectual,T2,cfnai,5,89,-0.0663,0.5371,-0.2139,0.0442
statement,will/aspectual,T2,cfnai,6,89,-0.0418,0.697,-0.1913,0.0725
statement,will/aspectual,T2,cfnai,7,88,-0.0163,0.88,-0.1279,0.2349
