modal,predicate,obs,exp,ratio,p,collostruction_strength,G2,layer
would,put,5,5.46,0.92,0.7434154529087783,-0.13,0.1,min_staff
would,lead,4,4.85,0.82,0.7179163674835636,-0.14,0.38,min_staff
would,result,3,4.25,0.71,0.4416403391659953,-0.35,0.92,min_staff
would,increase,27,31.55,0.86,0.18175918976418903,-0.74,1.81,min_staff
would,prove,7,10.92,0.64,0.0829698740186523,-1.08,3.59,min_staff
would,edge,5,13.95,0.36,0.00013032560390069555,-3.88,15.16,min_staff
could,affect,7,2.25,3.12,0.00120619268143771,2.92,11.27,min_staff_desk
could,consider,6,1.75,3.43,0.0012341127382299393,2.91,11.67,min_staff_desk
could,result,5,1.5,3.34,0.00438373223642814,2.36,9.17,min_staff_desk
could,arise,3,0.75,4.01,0.015287017193791984,1.82,8.38,min_staff_desk
could,play,3,1.0,3.01,0.04989126520519385,1.3,4.44,min_staff_desk
could,become,4,1.75,2.29,0.06888433551731543,1.16,3.32,min_staff_desk
could,increase,5,2.75,1.82,0.1528131967735349,0.82,2.22,min_staff_desk
could,take,3,1.75,1.72,0.37405080638217836,0.43,1.08,min_staff_desk
could,have,3,2.0,1.5,0.4186515480997746,0.38,0.62,min_staff_desk
could,provide,4,2.75,1.46,0.47938316683902144,0.32,0.72,min_staff_desk
could,remain,3,2.25,1.34,0.6972814915893422,0.16,0.32,min_staff_desk
could,use,3,2.25,1.34,0.6972814915893422,0.16,0.32,min_staff_desk
could,help,3,3.99,0.75,0.7714730352201229,-0.11,0.36,min_staff_desk
could,continue,4,7.74,0.52,0.135803091045055,-0.87,2.91,min_staff_desk
may,contribute,7,0.67,10.49,2.395329969978593e-07,6.62,28.33,min_staff_desk
may,vary,4,0.37,10.79,0.00012428340967951637,3.91,16.32,min_staff_desk
may,help,3,1.19,2.53,0.1077512551983492,0.97,2.26,min_staff_desk
will,notify,3,0.19,15.8,0.0002334775317204822,3.63,16.81,min_staff_desk
will,decline,3,0.51,5.92,0.010468305594318534,1.98,6.83,min_staff_desk
would,continue,23,17.21,1.34,0.0396602227021481,1.4,4.89,min_staff_desk
would,fall,5,2.78,1.8,0.06899461315657614,1.16,5.92,min_staff_desk
would,announce,4,2.22,1.8,0.1327869324550198,0.88,4.73,min_staff_desk
would,issue,4,2.22,1.8,0.1327869324550198,0.88,4.73,min_staff_desk
would,maintain,4,2.22,1.8,0.1327869324550198,0.88,4.73,min_staff_desk
would,slow,4,2.22,1.8,0.1327869324550198,0.88,4.73,min_staff_desk
would,be+flexible,3,1.67,1.8,0.25778363078858396,0.59,3.54,min_staff_desk
would,be+tool,3,1.67,1.8,0.25778363078858396,0.59,3.54,min_staff_desk
would,ease,3,1.67,1.8,0.25778363078858396,0.59,3.54,min_staff_desk
would,end,3,1.67,1.8,0.25778363078858396,0.59,3.54,min_staff_desk
would,support,6,4.44,1.35,0.30945108292648066,0.51,1.32,min_staff_desk
would,be+appropriate,8,6.11,1.31,0.36069447423481815,0.44,1.41,min_staff_desk
would,expect,4,2.78,1.44,0.3879562096487944,0.41,1.34,min_staff_desk
would,move,4,2.78,1.44,0.3879562096487944,0.41,1.34,min_staff_desk
would,need,5,3.89,1.29,0.4701080728305661,0.33,0.76,min_staff_desk
would,help,10,8.88,1.13,0.6193530893374102,0.21,0.33,min_staff_desk
would,approve,3,2.22,1.35,0.6327737257892766,0.2,0.66,min_staff_desk
would,prevail,3,2.22,1.35,0.6327737257892766,0.2,0.66,min_staff_desk
would,reach,3,2.22,1.35,0.6327737257892766,0.2,0.66,min_staff_desk
would,implement,4,3.33,1.2,0.6972046130460376,0.16,0.31,min_staff_desk
would,be+useful,5,4.44,1.13,0.7378697226707085,0.13,0.16,min_staff_desk
would,begin,6,5.0,1.2,0.7376773334763387,0.13,0.47,min_staff_desk
would,decline,5,4.44,1.13,0.7378697226707085,0.13,0.16,min_staff_desk
would,use,6,5.0,1.2,0.7376773334763387,0.13,0.47,min_staff_desk
would,allow,3,2.78,1.08,1.0,-0.0,0.04,min_staff_desk
would,conduct,3,2.78,1.08,1.0,-0.0,0.04,min_staff_desk
would,have,4,4.44,0.9,1.0,0.0,0.1,min_staff_desk
would,occur,5,5.0,1.0,1.0,-0.0,0.0,min_staff_desk
would,provide,6,6.11,0.98,1.0,0.0,0.0,min_staff_desk
would,put,3,2.78,1.08,1.0,-0.0,0.04,min_staff_desk
would,reflect,3,2.78,1.08,1.0,-0.0,0.04,min_staff_desk
would,remain,5,5.0,1.0,1.0,-0.0,0.0,min_staff_desk
would,increase,4,6.11,0.66,0.23018594128169323,-0.64,1.66,min_staff_desk
can,everything,52,7.99,6.51,4.035060811841753e-42,41.39,188.68,pc_chair
can,do,159,60.42,2.63,1.6486181856333906e-34,33.78,149.83,pc_chair
can,can,13,1.96,6.64,1.977950559372115e-11,10.7,49.3,pc_chair
can,tell,34,12.05,2.82,2.9654422848525387e-09,8.53,34.99,pc_chair
can,see,100,57.1,1.75,7.570523526112594e-09,8.12,33.67,pc_chair
can,affect,33,11.9,2.77,8.550140397740975e-09,8.07,32.9,pc_chair
can,afford,8,1.21,6.64,2.61612911009943e-07,6.58,30.32,pc_chair
can,speak,8,1.21,6.64,2.61612911009943e-07,6.58,30.32,pc_chair
can,give,27,10.09,2.67,4.598847421123178e-07,6.34,25.14,pc_chair
can,address,13,3.01,4.31,5.394925119035925e-07,6.27,25.67,pc_chair
can,find,19,6.03,3.15,1.1832274453101e-06,5.93,23.55,pc_chair
can,clearly,8,1.36,5.9,2.0405219054480338e-06,5.69,24.36,pc_chair
can,identify,8,1.36,5.9,2.0405219054480338e-06,5.69,24.36,pc_chair
can,good,6,0.9,6.64,1.160441164512725e-05,4.94,22.73,pc_chair
can,grant,6,0.9,6.64,1.160441164512725e-05,4.94,22.73,pc_chair
can,think,36,17.93,2.01,2.4279085680671948e-05,4.61,17.73,pc_chair
can,maintain,8,1.66,4.83,2.8121207083344786e-05,4.55,18.4,pc_chair
can,respond,13,4.67,2.78,0.0002819123815367314,3.55,12.97,pc_chair
can,fast,5,0.9,5.53,0.0004053301689953139,3.39,13.86,pc_chair
can,well,5,0.9,5.53,0.0004053301689953139,3.39,13.86,pc_chair
can,control,4,0.6,6.64,0.0005136496981293264,3.29,15.15,pc_chair
can,protect,4,0.6,6.64,0.0005136496981293264,3.29,15.15,pc_chair
can,make,38,22.9,1.66,0.0012473954599320936,2.9,10.3,pc_chair
can,be+patient,7,1.96,3.57,0.0012918869467825453,2.89,10.53,pc_chair
can,ease,4,0.75,5.31,0.0022593470058326656,2.65,10.47,pc_chair
can,imagine,8,2.71,2.95,0.0027735495950830394,2.56,8.84,pc_chair
can,be+specific,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,be+volatile,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,count,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,develop,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,dial,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,guarantee,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,way,3,0.45,6.64,0.0034146357965871782,2.47,11.36,pc_chair
can,get,28,16.87,1.66,0.005076975893858873,2.29,7.55,pc_chair
can,rule,4,0.9,4.42,0.0059673806795073675,2.22,8.16,pc_chair
can,create,6,2.11,2.84,0.011724101926860402,1.93,6.21,pc_chair
can,be+clearer,3,0.6,4.98,0.01211759409196073,1.92,7.19,pc_chair
can,be+long,3,0.6,4.98,0.01211759409196073,1.92,7.19,pc_chair
can,of,3,0.6,4.98,0.01211759409196073,1.92,7.19,pc_chair
can,soften,3,0.6,4.98,0.01211759409196073,1.92,7.19,pc_chair
can,tie,3,0.6,4.98,0.01211759409196073,1.92,7.19,pc_chair
can,be+useful,3,0.75,3.98,0.02690496472115283,1.57,5.28,pc_chair
can,draw,3,0.75,3.98,0.02690496472115283,1.57,5.28,pc_chair
can,handle,3,0.75,3.98,0.02690496472115283,1.57,5.28,pc_chair
can,hire,3,0.75,3.98,0.02690496472115283,1.57,5.28,pc_chair
can,observe,3,0.75,3.98,0.02690496472115283,1.57,5.28,pc_chair
can,recall,3,0.75,3.98,0.02690496472115283,1.57,5.28,pc_chair
can,adjust,14,7.83,1.79,0.029535615059939537,1.53,4.86,pc_chair
can,allow,6,2.56,2.34,0.03238573302716414,1.49,4.24,pc_chair
can,build,3,0.9,3.32,0.04784254876279829,1.32,4.02,pc_chair
can,deploy,3,0.9,3.32,0.04784254876279829,1.32,4.02,pc_chair
can,miss,3,0.9,3.32,0.04784254876279829,1.32,4.02,pc_chair
can,bring,7,3.47,2.02,0.07037275021939449,1.15,3.47,pc_chair
can,comment,4,1.66,2.41,0.07029684513611702,1.15,3.01,pc_chair
can,let,3,1.05,2.84,0.07452326505631643,1.13,3.1,pc_chair
can,argue,3,1.21,2.49,0.10625530377723744,0.97,2.41,pc_chair
can,decide,3,1.21,2.49,0.10625530377723744,0.97,2.41,pc_chair
can,support,12,7.53,1.59,0.10865324527823852,0.96,2.74,pc_chair
can,lose,4,1.96,2.04,0.11936716022637905,0.92,2.04,pc_chair
can,remember,3,1.36,2.21,0.14219728083130181,0.85,1.86,pc_chair
can,explain,5,2.71,1.84,0.17489440569898748,0.76,1.91,pc_chair
can,run,5,2.71,1.84,0.17489440569898748,0.76,1.91,pc_chair
can,answer,3,1.51,1.99,0.18145313904352395,0.74,1.43,pc_chair
can,cut,3,1.51,1.99,0.18145313904352395,0.74,1.43,pc_chair
can,worry,3,1.51,1.99,0.18145313904352395,0.74,1.43,pc_chair
can,reduce,5,2.86,1.75,0.19107411324588272,0.72,1.6,pc_chair
can,lower,3,1.66,1.81,0.22313674925880161,0.65,1.08,pc_chair
can,achieve,8,5.27,1.52,0.23120495238782873,0.64,1.48,pc_chair
can,pay,5,3.16,1.58,0.2321374037794316,0.63,1.1,pc_chair
can,assume,4,2.26,1.77,0.2654542747178411,0.58,1.34,pc_chair
can,wait,4,2.26,1.77,0.2654542747178411,0.58,1.34,pc_chair
can,increase,4,2.71,1.47,0.33526324287604176,0.47,0.65,pc_chair
can,react,4,2.71,1.47,0.33526324287604176,0.47,0.65,pc_chair
can,know,15,12.2,1.23,0.3524328696654189,0.45,0.72,pc_chair
can,look,50,44.3,1.13,0.36269956291655325,0.44,0.86,pc_chair
can,base,3,1.81,1.66,0.40717276581825723,0.39,0.8,pc_chair
can,factor,3,1.81,1.66,0.40717276581825723,0.39,0.8,pc_chair
can,hold,6,4.37,1.37,0.4309703826207272,0.37,0.66,pc_chair
can,sustain,3,1.96,1.53,0.43005561397692504,0.37,0.58,pc_chair
can,grow,3,2.11,1.42,0.456310119413198,0.34,0.4,pc_chair
can,strengthen,3,2.11,1.42,0.456310119413198,0.34,0.4,pc_chair
can,change,11,9.04,1.22,0.46876404399297733,0.33,0.48,pc_chair
can,be+case,4,3.01,1.33,0.5287433805395504,0.28,0.35,pc_chair
can,talk,4,3.01,1.33,0.5287433805395504,0.28,0.35,pc_chair
can,go,22,19.44,1.13,0.5352399210554835,0.27,0.39,pc_chair
can,lead,6,4.97,1.21,0.6240951286106753,0.2,0.24,pc_chair
can,play,3,2.71,1.11,0.7452065545592159,0.13,0.04,pc_chair
can,raise,5,4.37,1.14,0.7933502348127754,0.1,0.1,pc_chair
can,provide,7,6.78,1.03,0.8363996131245666,0.08,0.01,pc_chair
can,happen,18,17.78,1.01,0.8975076357445682,0.05,0.0,pc_chair
can,ask,3,2.86,1.05,1.0,-0.0,0.01,pc_chair
can,begin,5,5.42,0.92,1.0,0.0,0.04,pc_chair
can,cause,4,4.22,0.95,1.0,0.0,0.01,pc_chair
can,try,5,5.42,0.92,1.0,0.0,0.04,pc_chair
can,work,5,6.18,0.81,0.8264142605285575,-0.08,0.28,pc_chair
can,characterize,3,4.22,0.71,0.7902470403411096,-0.1,0.45,pc_chair
can,point,10,12.2,0.82,0.6391974640764477,-0.19,0.5,pc_chair
can,keep,5,6.93,0.72,0.5380425172527561,-0.27,0.69,pc_chair
can,start,6,8.74,0.69,0.45940550764125176,-0.34,1.12,pc_chair
can,use,8,11.6,0.69,0.33574949244336894,-0.47,1.46,pc_chair
can,move,15,19.44,0.77,0.32189919089798946,-0.49,1.29,pc_chair
can,have,51,61.77,0.83,0.13925778651135656,-0.86,2.42,pc_chair
can,help,6,12.51,0.48,0.044659919303385476,-1.35,4.81,pc_chair
can,put,3,8.59,0.35,0.03921299057667435,-1.41,5.51,pc_chair
can,take,28,43.09,0.65,0.009361558223039116,-2.03,7.13,pc_chair
can,come,9,20.19,0.45,0.004831462658537773,-2.32,8.99,pc_chair
can,expect,3,15.52,0.19,8.408565682942464e-05,-4.08,17.0,pc_chair
can,be,16,42.94,0.37,8.264886738087507e-07,-6.08,25.72,pc_chair
can,continue,12,42.04,0.29,1.2300438755051522e-08,-7.91,34.31,pc_chair
can,say,74,133.79,0.55,5.326030669616484e-10,-9.27,39.37,pc_chair
could,impede,8,0.47,17.07,1.3295607269740066e-10,9.88,45.49,pc_chair
could,weaken,10,0.88,11.38,1.0202122695504529e-09,8.99,38.4,pc_chair
could,result,9,0.88,10.24,2.7964444473398585e-08,7.55,31.72,pc_chair
could,mean,11,1.87,5.87,1.0634284875000823e-06,5.97,23.92,pc_chair
could,could,4,0.23,17.07,1.1671056803837488e-05,4.93,22.72,pc_chair
could,hinder,4,0.23,17.07,1.1671056803837488e-05,4.93,22.72,pc_chair
could,affect,15,4.63,3.24,4.5054013799028095e-05,4.35,16.24,pc_chair
could,lead,9,1.93,4.66,8.299495498955719e-05,4.08,15.38,pc_chair
could,force,5,0.59,8.54,0.0001336943013397629,3.87,15.15,pc_chair
could,undermine,4,0.35,11.38,0.00015915077275651093,3.8,15.32,pc_chair
could,be+disruptive,3,0.18,17.07,0.0002001314604099453,3.7,17.04,pc_chair
could,be+store,3,0.18,17.07,0.0002001314604099453,3.7,17.04,pc_chair
could,spend,5,0.7,7.11,0.00038075294008107455,3.42,12.95,pc_chair
could,aid,3,0.23,12.8,0.0007655126712282688,3.12,12.66,pc_chair
could,pose,3,0.23,12.8,0.0007655126712282688,3.12,12.66,pc_chair
could,put,10,3.34,2.99,0.0015665618882572635,2.81,9.55,pc_chair
could,be+table,3,0.29,10.24,0.001830326301563695,2.74,10.55,pc_chair
could,risk,3,0.29,10.24,0.001830326301563695,2.74,10.55,pc_chair
could,be+persistent,5,1.0,5.02,0.0023283965350607075,2.63,9.25,pc_chair
could,be+lived,3,0.35,8.54,0.00350150183037088,2.46,9.08,pc_chair
could,boost,3,0.41,7.32,0.005862037264811028,2.23,7.96,pc_chair
could,change,9,3.51,2.56,0.007760341555066682,2.11,6.56,pc_chair
could,cause,5,1.64,3.05,0.021724273277773733,1.66,4.89,pc_chair
could,fall,3,0.64,4.66,0.023179532829906934,1.63,5.11,pc_chair
could,wind,3,0.64,4.66,0.023179532829906934,1.63,5.11,pc_chair
could,happen,13,6.91,1.88,0.027000822879419885,1.57,4.65,pc_chair
could,warrant,5,1.82,2.75,0.03254459551897334,1.49,4.14,pc_chair
could,come,14,7.85,1.78,0.03814096889066814,1.42,4.27,pc_chair
could,create,3,0.82,3.66,0.04488649436704655,1.35,3.81,pc_chair
could,stay,3,0.82,3.66,0.04488649436704655,1.35,3.81,pc_chair
could,use,9,4.51,2.0,0.04478814270291027,1.35,3.77,pc_chair
could,be+lower,3,0.94,3.2,0.06335628961368422,1.2,3.16,pc_chair
could,imagine,3,1.05,2.85,0.08475101370177764,1.07,2.62,pc_chair
could,reflect,3,1.05,2.85,0.08475101370177764,1.07,2.62,pc_chair
could,be,23,16.7,1.38,0.12292501826502826,0.91,2.35,pc_chair
could,include,3,1.29,2.33,0.1350508694709749,0.87,1.8,pc_chair
could,make,13,8.9,1.46,0.1611820435358648,0.79,1.79,pc_chair
could,see,28,22.2,1.26,0.21890440467759906,0.66,1.55,pc_chair
could,turn,3,1.64,1.83,0.22398160445960855,0.65,0.98,pc_chair
could,become,3,1.76,1.71,0.25582245676013726,0.59,0.78,pc_chair
could,have,26,24.02,1.08,0.6673754899049882,0.18,0.18,pc_chair
could,support,3,2.93,1.02,0.7679269130364073,0.11,0.0,pc_chair
could,go,8,7.56,1.06,0.8493618517847457,0.07,0.03,pc_chair
could,give,3,3.92,0.76,1.0,0.0,0.25,pc_chair
could,point,4,4.75,0.84,1.0,0.0,0.13,pc_chair
could,help,3,4.86,0.62,0.6344666965809752,-0.2,0.88,pc_chair
could,think,5,6.97,0.72,0.5575381895613325,-0.25,0.66,pc_chair
could,move,5,7.56,0.66,0.44928434930061917,-0.35,1.05,pc_chair
could,get,4,6.56,0.61,0.41649587445256653,-0.38,1.24,pc_chair
could,do,18,23.49,0.77,0.27770016761912003,-0.56,1.53,pc_chair
could,be+appropriate,5,9.96,0.5,0.1350569931009425,-0.87,3.22,pc_chair
could,continue,7,16.34,0.43,0.013299853379967723,-1.88,7.3,pc_chair
could,take,7,16.75,0.42,0.010029745855172044,-2.0,7.8,pc_chair
could,look,5,17.22,0.29,0.0008924119010894147,-3.05,12.87,pc_chair
could,say,13,52.02,0.25,2.3407806763880403e-11,-10.63,46.54,pc_chair
may,be,38,12.94,2.94,1.8926847722296704e-09,8.72,35.57,pc_chair
may,be+answer,6,0.27,22.03,8.485672965155257e-09,8.07,37.18,pc_chair
may,be+difficult,7,0.41,17.14,1.2649113224723257e-08,7.9,34.04,pc_chair
may,be+appropriate,21,7.72,2.72,2.782367089728653e-05,4.56,16.99,pc_chair
may,warrant,8,1.41,5.69,5.3176413979125394e-05,4.27,16.31,pc_chair
may,be+different,5,0.5,10.01,6.942313373054228e-05,4.16,16.37,pc_chair
may,be+factor,5,0.5,10.01,6.942313373054228e-05,4.16,16.37,pc_chair
may,may,3,0.14,22.03,9.294170928578915e-05,4.03,18.57,pc_chair
may,be+difference,3,0.18,16.52,0.00035918669002837125,3.44,14.17,pc_chair
may,be+part,5,0.68,7.34,0.00038783752299425807,3.41,12.8,pc_chair
may,need,12,3.9,3.07,0.00047722988394823044,3.32,11.73,pc_chair
may,restrain,3,0.23,13.22,0.000867649300695725,3.06,12.03,pc_chair
may,be+effect,5,0.82,6.12,0.0009882012338209795,3.01,10.9,pc_chair
may,be+that,4,0.54,7.34,0.0015501952656745276,2.81,10.23,pc_chair
may,be+time,4,0.68,5.88,0.00383517278030593,2.42,8.39,pc_chair
may,slow,4,0.73,5.51,0.004932487817072429,2.31,7.88,pc_chair
may,change,8,2.72,2.94,0.005447660083708724,2.26,7.25,pc_chair
may,prove,3,0.41,7.34,0.0063578302651562165,2.2,7.67,pc_chair
may,be+something,5,1.23,4.08,0.006647778002712717,2.18,7.13,pc_chair
may,play,4,0.82,4.9,0.007717560644152577,2.11,6.99,pc_chair
may,reflect,4,0.82,4.9,0.007717560644152577,2.11,6.99,pc_chair
may,take,23,12.98,1.77,0.008557422112794257,2.07,6.87,pc_chair
may,come,12,6.08,1.97,0.02054754306072311,1.69,4.83,pc_chair
may,turn,4,1.27,3.15,0.03617807931140117,1.44,4.02,pc_chair
may,agree,3,1.09,2.75,0.09290896879298534,1.03,2.43,pc_chair
may,find,4,1.82,2.2,0.106298294697175,0.97,2.09,pc_chair
may,hold,3,1.32,2.28,0.1426177344196969,0.85,1.69,pc_chair
may,affect,6,3.59,1.67,0.17373250599146578,0.76,1.44,pc_chair
may,put,4,2.59,1.55,0.3290751706330265,0.48,0.7,pc_chair
may,have,22,18.61,1.18,0.39644903404366,0.4,0.64,pc_chair
may,be+able,3,2.36,1.27,0.511031383399366,0.29,0.17,pc_chair
may,happen,6,5.36,1.12,0.6583630819553858,0.18,0.08,pc_chair
may,go,5,5.85,0.85,1.0,0.0,0.14,pc_chair
may,move,5,5.85,0.85,1.0,0.0,0.14,pc_chair
may,see,13,17.2,0.76,0.3773613927112801,-0.42,1.21,pc_chair
may,think,3,5.4,0.56,0.3778509815920762,-0.42,1.34,pc_chair
may,continue,8,12.66,0.63,0.24064384056200455,-0.62,2.11,pc_chair
may,make,3,6.9,0.43,0.1658910261090143,-0.78,2.94,pc_chair
may,do,5,18.2,0.27,0.0003337389065865121,-3.48,14.32,pc_chair
should,help,21,3.86,5.44,1.1449044755317355e-10,9.94,41.5,pc_chair
should,direct,6,0.28,21.5,9.833337433301214e-09,8.01,36.89,pc_chair
should,doubt,5,0.28,17.92,1.2316854728955707e-06,5.91,25.42,pc_chair
should,assume,7,0.7,10.03,2.0974492263786505e-06,5.68,23.07,pc_chair
should,overstate,4,0.19,21.5,4.625443804524375e-06,5.33,24.58,pc_chair
should,wane,4,0.23,17.2,2.227331758258049e-05,4.65,19.67,pc_chair
should,interpret,4,0.28,14.33,6.435658180195033e-05,4.19,17.13,pc_chair
should,be+restrictive,4,0.42,9.56,0.0004831553277763725,3.32,12.68,pc_chair
should,encourage,4,0.42,9.56,0.0004831553277763725,3.32,12.68,pc_chair
should,understand,4,0.51,7.82,0.001174457215692572,2.93,10.82,pc_chair
should,be+what,11,3.91,2.82,0.001688680214556505,2.77,9.34,pc_chair
should,move,14,6.0,2.33,0.00265050902032689,2.58,8.39,pc_chair
should,diminish,3,0.33,9.21,0.0030415094513585547,2.52,9.24,pc_chair
should,reverse,3,0.37,8.06,0.004699228533741167,2.33,8.31,pc_chair
should,mention,3,0.47,6.45,0.009392197107361756,2.03,6.87,pc_chair
should,reduce,4,0.88,4.53,0.010261730562293224,1.99,6.44,pc_chair
should,stop,4,0.88,4.53,0.010261730562293224,1.99,6.44,pc_chair
should,show,5,1.44,3.47,0.013304825832781397,1.88,5.79,pc_chair
should,pay,4,0.98,4.1,0.014725162876829984,1.83,5.73,pc_chair
should,be+thing,5,1.53,3.26,0.01722837043328352,1.76,5.3,pc_chair
should,support,6,2.33,2.58,0.027564583720982205,1.56,4.34,pc_chair
should,be+effect,3,0.84,3.58,0.04850776698258846,1.31,3.63,pc_chair
should,matter,3,0.98,3.07,0.0714220791028167,1.15,2.91,pc_chair
should,happen,9,5.49,1.64,0.12234606652265088,0.91,2.02,pc_chair
should,respond,3,1.44,2.08,0.1731039149171926,0.76,1.37,pc_chair
should,begin,3,1.67,1.79,0.2337293178890988,0.63,0.9,pc_chair
should,do,23,18.65,1.23,0.27689882074381106,0.56,1.03,pc_chair
should,expect,7,4.79,1.46,0.3388362448510175,0.47,0.95,pc_chair
should,put,4,2.65,1.51,0.33876181443759984,0.47,0.63,pc_chair
should,start,4,2.7,1.48,0.3461702644767265,0.46,0.58,pc_chair
should,go,8,6.0,1.33,0.39506168222121474,0.4,0.64,pc_chair
should,come,8,6.23,1.28,0.4091921974025865,0.39,0.49,pc_chair
should,know,5,3.77,1.33,0.4281184081256535,0.37,0.39,pc_chair
should,provide,3,2.09,1.43,0.46579421747360555,0.33,0.37,pc_chair
should,be+able,3,2.42,1.24,0.7343870646748727,0.13,0.14,pc_chair
should,use,4,3.58,1.12,0.7825187044939066,0.11,0.05,pc_chair
should,see,18,17.63,1.02,0.9009713066724638,0.05,0.01,pc_chair
should,be,13,13.26,0.98,1.0,0.0,0.01,pc_chair
should,get,4,5.21,0.77,0.8203852732661605,-0.09,0.32,pc_chair
should,make,5,7.07,0.71,0.5599963478508838,-0.25,0.71,pc_chair
should,take,10,13.3,0.75,0.47449391561666104,-0.32,0.96,pc_chair
should,think,3,5.53,0.54,0.3788772309067928,-0.42,1.46,pc_chair
should,want,3,5.91,0.51,0.288686317092873,-0.54,1.84,pc_chair
should,have,14,19.07,0.73,0.2803869902778722,-0.55,1.61,pc_chair
should,look,6,13.67,0.44,0.03340393695149977,-1.48,5.8,pc_chair
should,continue,5,12.98,0.39,0.019804895269443262,-1.7,6.79,pc_chair
should,say,5,41.3,0.12,2.1687040592645222e-13,-12.66,55.98,pc_chair
will,continue,243,113.34,2.14,7.709529480328351e-60,59.11,267.48,pc_chair
will,watch,53,22.34,2.37,8.257499855228783e-19,18.08,80.76,pc_chair
will,monitor,27,10.97,2.46,2.6061786693133595e-11,10.58,48.74,pc_chair
will,depend,67,36.97,1.81,2.144822238828729e-10,9.67,41.08,pc_chair
will,be+appropriate,105,69.06,1.52,2.390958308340879e-08,7.62,31.28,pc_chair
will,remain,35,17.06,2.05,2.417965467392827e-08,7.62,32.63,pc_chair
will,have,216,166.56,1.3,5.857217787729554e-07,6.23,25.2,pc_chair
will,become,25,12.19,2.05,2.0938732813356795e-06,5.68,23.28,pc_chair
will,be+able,38,21.12,1.8,2.7598550401733063e-06,5.56,22.59,pc_chair
will,will,14,5.69,2.46,3.2917816858988853e-06,5.48,25.25,pc_chair
will,keep,34,18.69,1.82,6.140489759641507e-06,5.21,21.05,pc_chair
will,ensure,13,5.28,2.46,8.117649245286231e-06,5.09,23.44,pc_chair
will,come,79,54.44,1.45,1.8341110723831873e-05,4.74,18.47,pc_chair
will,adjust,36,21.12,1.7,4.677384789290406e-05,4.33,17.43,pc_chair
will,be+dependent,11,4.47,2.46,4.9345764526563045e-05,4.31,19.83,pc_chair
will,evolve,24,12.59,1.91,5.593069682510412e-05,4.25,17.47,pc_chair
will,know,51,32.9,1.55,5.5942206313169864e-05,4.25,16.51,pc_chair
will,be+percent,15,6.91,2.17,6.985972111320941e-05,4.16,16.82,pc_chair
will,assess,17,8.12,2.09,8.83084908127987e-05,4.05,16.88,pc_chair
will,be+happy,21,10.97,1.91,0.00010909214583900776,3.96,15.53,pc_chair
will,discuss,10,4.06,2.46,0.00012163827801560541,3.91,18.03,pc_chair
will,benefit,14,6.5,2.15,0.0001528613139877112,3.82,15.27,pc_chair
will,be+robust,9,3.66,2.46,0.0002997996062725342,3.52,16.23,pc_chair
will,take,146,116.18,1.26,0.000310274305389368,3.51,13.0,pc_chair
will,leave,21,11.37,1.85,0.00032152988143670545,3.49,13.68,pc_chair
will,achieve,25,14.22,1.76,0.0003789530255723255,3.42,13.63,pc_chair
will,return,16,8.12,1.97,0.00041598823283717695,3.38,13.0,pc_chair
will,aim,8,3.25,2.46,0.0007388091843475933,3.13,14.42,pc_chair
will,be+strong,10,4.47,2.24,0.000844563412906029,3.07,12.37,pc_chair
will,be+up,7,2.84,2.46,0.0018204299214693005,2.74,12.62,pc_chair
will,begin,24,14.62,1.64,0.0019032322912420543,2.72,9.96,pc_chair
will,learn,9,4.06,2.22,0.0019032515605848946,2.72,10.77,pc_chair
will,rise,12,6.09,1.97,0.002643775987666595,2.58,9.75,pc_chair
will,provide,28,18.28,1.53,0.0036835402918408396,2.43,8.54,pc_chair
will,repay,6,2.44,2.46,0.004484934616215025,2.35,10.81,pc_chair
will,unfold,6,2.44,2.46,0.004484934616215025,2.35,10.81,pc_chair
will,we,10,4.87,2.05,0.005119815828737877,2.29,9.3,pc_chair
will,look,143,119.43,1.2,0.005524287630916436,2.26,7.93,pc_chair
will,try,23,14.62,1.57,0.005914907201398507,2.23,7.93,pc_chair
will,move,68,52.4,1.3,0.006588312942859544,2.18,7.75,pc_chair
will,use,43,31.28,1.37,0.00726135008911037,2.14,7.28,pc_chair
will,be+gradual,7,3.25,2.15,0.009391775081321252,2.03,7.63,pc_chair
will,be+what,46,34.12,1.35,0.00998237709989521,2.0,6.86,pc_chair
will,hesitate,11,6.09,1.81,0.015154555974375646,1.82,6.6,pc_chair
will,see,177,153.96,1.15,0.016458691821549392,1.78,5.94,pc_chair
will,be+one,9,4.87,1.85,0.01895922531407699,1.72,5.85,pc_chair
will,expand,8,4.06,1.97,0.019072829606316895,1.72,6.5,pc_chair
will,taper,8,4.06,1.97,0.019072829606316895,1.72,6.5,pc_chair
will,act,12,6.91,1.74,0.022904199470810023,1.64,6.25,pc_chair
will,show,19,12.59,1.51,0.026477027373359538,1.58,5.38,pc_chair
will,be+end,4,1.62,2.46,0.02721083751817246,1.57,7.21,pc_chair
