layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,would/aspectual,116,0.212,(8) Δ excl-2020,const,const,-0.01106,0.06343,0.86153,,90,0.03348,0.01126
min_committee,would/aspectual,116,0.212,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.84311,0.80077,0.2924,,90,0.03348,0.01126
min_committee,would/aspectual,116,0.212,(8) Δ excl-2020,d_vix,ΔVIX,-0.03517,0.02818,0.2121,,90,0.03348,0.01126
min_committee,would/activity,108,0.162,(3),const,const,0.66546,0.36124,0.06546,*,99,0.17896,0.16185
min_committee,would/activity,108,0.162,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.22614,0.02934,0.0,***,99,0.17896,0.16185
min_committee,would/activity,108,0.162,(3),vix_pre28,VIX,0.0682,0.0142,0.0,***,99,0.17896,0.16185
min_committee,would/activity,108,0.162,(6) excl-2020,const,const,0.62117,0.45631,0.17343,,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.01189,0.58729,0.98385,,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(6) excl-2020,vix_pre28,VIX,0.06843,0.02272,0.00259,***,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(7) Δ,const,const,-0.00104,0.05966,0.98613,,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(7) Δ,d_cfnai,ΔCFNAI,-0.20286,0.04833,3e-05,***,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(7) Δ,d_vix,ΔVIX,0.02632,0.02844,0.35473,,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(8) Δ excl-2020,const,const,-0.0148,0.06244,0.81258,,90,0.05751,0.03584
min_committee,would/activity,108,0.162,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.05646,0.4216,0.89348,,90,0.05751,0.03584
min_committee,would/activity,108,0.162,(8) Δ excl-2020,d_vix,ΔVIX,0.05914,0.02808,0.03516,**,90,0.05751,0.03584
min_committee,would/occurrence,89,0.556,(3),const,const,2.66255,0.54283,0.0,***,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02972,0.04314,0.49093,,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(3),vix_pre28,VIX,-0.0834,0.02383,0.00047,***,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(6) excl-2020,const,const,2.9404,0.6512,1e-05,***,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.45713,0.74937,0.54185,,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(6) excl-2020,vix_pre28,VIX,-0.0978,0.03412,0.00415,***,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(7) Δ,const,const,-0.0395,0.08164,0.6285,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(7) Δ,d_cfnai,ΔCFNAI,-0.00139,0.01721,0.93567,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(7) Δ,d_vix,ΔVIX,-0.0064,0.02849,0.82234,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(8) Δ excl-2020,const,const,-0.04745,0.08829,0.59102,,90,0.00217,-0.02077
min_committee,would/occurrence,89,0.556,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.24197,0.43523,0.57823,,90,0.00217,-0.02077
min_committee,would/occurrence,89,0.556,(8) Δ excl-2020,d_vix,ΔVIX,-0.00973,0.04617,0.83312,,90,0.00217,-0.02077
min_committee,would/mental,71,0.414,(3),const,const,1.2458,0.5314,0.01906,**,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.46923,0.07826,0.0,***,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(3),vix_pre28,VIX,-0.00143,0.02936,0.96111,,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(6) excl-2020,const,const,1.51486,0.5556,0.0064,***,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.88426,0.47169,6e-05,***,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(6) excl-2020,vix_pre28,VIX,-0.02069,0.03201,0.51794,,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(7) Δ,const,const,0.05352,0.06724,0.42602,,98,0.098,0.07901
min_committee,would/mental,71,0.414,(7) Δ,d_cfnai,ΔCFNAI,-0.23986,0.06167,0.0001,***,98,0.098,0.07901
min_committee,would/mental,71,0.414,(7) Δ,d_vix,ΔVIX,0.01875,0.02668,0.48219,,98,0.098,0.07901
min_committee,would/mental,71,0.414,(8) Δ excl-2020,const,const,0.07949,0.06938,0.25192,,90,0.00482,-0.01805
min_committee,would/mental,71,0.414,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.19525,0.5412,0.71826,,90,0.00482,-0.01805
min_committee,would/mental,71,0.414,(8) Δ excl-2020,d_vix,ΔVIX,0.0152,0.0391,0.69757,,90,0.00482,-0.01805
min_committee,would/policy_action,56,0.626,(3),const,const,1.93445,0.6128,0.0016,***,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00838,0.02784,0.76333,,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(3),vix_pre28,VIX,-0.06519,0.02789,0.0194,**,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(6) excl-2020,const,const,2.48145,0.7158,0.00053,***,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.31701,0.60827,0.60225,,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(6) excl-2020,vix_pre28,VIX,-0.09745,0.0347,0.00498,***,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(7) Δ,const,const,-0.03026,0.06903,0.66113,,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(7) Δ,d_cfnai,ΔCFNAI,-0.04051,0.03355,0.22736,,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(7) Δ,d_vix,ΔVIX,0.05567,0.01943,0.00416,***,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(8) Δ excl-2020,const,const,-0.01965,0.07432,0.79147,,90,0.08993,0.069
min_committee,would/policy_action,56,0.626,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.95622,0.47574,0.04444,**,90,0.08993,0.069
min_committee,would/policy_action,56,0.626,(8) Δ excl-2020,d_vix,ΔVIX,0.07293,0.02784,0.00881,***,90,0.08993,0.069
min_committee,could/causative,55,0.465,(3),const,const,0.36534,0.56915,0.52093,,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13519,0.04072,0.0009,***,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(3),vix_pre28,VIX,0.041,0.03038,0.17714,,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(6) excl-2020,const,const,-0.66179,0.37476,0.07741,*,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.91577,0.61218,0.13467,,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(6) excl-2020,vix_pre28,VIX,0.10427,0.02156,0.0,***,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(7) Δ,const,const,0.02757,0.03003,0.35858,,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(7) Δ,d_cfnai,ΔCFNAI,0.05155,0.0162,0.00146,***,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(7) Δ,d_vix,ΔVIX,-8e-05,0.00792,0.99167,,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(8) Δ excl-2020,const,const,0.01895,0.03009,0.52879,,90,0.03125,0.00898
min_committee,could/causative,55,0.465,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.54219,0.35655,0.12835,,90,0.03125,0.00898
min_committee,could/causative,55,0.465,(8) Δ excl-2020,d_vix,ΔVIX,-0.00188,0.01205,0.87617,,90,0.03125,0.00898
min_committee,would/existence,52,0.586,(3),const,const,1.44168,0.56645,0.01092,**,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.09102,0.08952,0.30931,,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(3),vix_pre28,VIX,-0.03912,0.02634,0.13756,,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(6) excl-2020,const,const,2.26115,0.56065,6e-05,***,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.6333,0.72901,0.02506,**,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(6) excl-2020,vix_pre28,VIX,-0.08894,0.02604,0.00064,***,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(7) Δ,const,const,-0.00021,0.04438,0.99627,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.01663,0.01257,0.18594,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(7) Δ,d_vix,ΔVIX,0.00349,0.00714,0.62479,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(8) Δ excl-2020,const,const,-0.01918,0.04659,0.68055,,90,0.0025,-0.02043
min_committee,would/existence,52,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.00444,0.42749,0.99171,,90,0.0025,-0.02043
min_committee,would/existence,52,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.00826,0.0111,0.45656,,90,0.0025,-0.02043
pc_chair,would/communication,846,0.0,(3),const,const,1.27902,0.22947,0.0,***,80,0.02021,-0.00524
pc_chair,would/communication,846,0.0,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02563,0.03797,0.49961,,80,0.02021,-0.00524
pc_chair,would/communication,846,0.0,(3),vix_pre28,VIX,0.01599,0.01053,0.12874,,80,0.02021,-0.00524
pc_chair,would/communication,846,0.0,(6) excl-2020,const,const,1.18511,0.31992,0.00021,***,71,0.0232,-0.00553
pc_chair,would/communication,846,0.0,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.33653,0.32413,0.29914,,71,0.0232,-0.00553
pc_chair,would/communication,846,0.0,(6) excl-2020,vix_pre28,VIX,0.01974,0.01868,0.29053,,71,0.0232,-0.00553
pc_chair,would/communication,846,0.0,(7) Δ,const,const,-0.01841,0.05461,0.73596,,79,0.04012,0.01486
pc_chair,would/communication,846,0.0,(7) Δ,d_cfnai,ΔCFNAI,0.12059,0.0347,0.00051,***,79,0.04012,0.01486
pc_chair,would/communication,846,0.0,(7) Δ,d_vix,ΔVIX,-0.01835,0.0182,0.3133,,79,0.04012,0.01486
pc_chair,would/communication,846,0.0,(8) Δ excl-2020,const,const,-0.03557,0.05997,0.55311,,70,0.00107,-0.02875
pc_chair,would/communication,846,0.0,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.11979,0.47089,0.7992,,70,0.00107,-0.02875
pc_chair,would/communication,846,0.0,(8) Δ excl-2020,d_vix,ΔVIX,-0.00342,0.02345,0.88398,,70,0.00107,-0.02875
pc_chair,will/activity,845,0.0,(3),const,const,0.71093,0.34058,0.03685,**,80,0.09954,0.07615
pc_chair,will/activity,845,0.0,(3),cfnai_ma3_lag2,CFNAI-MA3,0.06402,0.02852,0.02481,**,80,0.09954,0.07615
pc_chair,will/activity,845,0.0,(3),vix_pre28,VIX,0.04767,0.01471,0.00119,***,80,0.09954,0.07615
pc_chair,will/activity,845,0.0,(6) excl-2020,const,const,0.77156,0.4373,0.07767,*,71,0.05743,0.02971
pc_chair,will/activity,845,0.0,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.1758,0.4097,0.66785,,71,0.05743,0.02971
pc_chair,will/activity,845,0.0,(6) excl-2020,vix_pre28,VIX,0.04054,0.02161,0.06058,*,71,0.05743,0.02971
pc_chair,will/activity,845,0.0,(7) Δ,const,const,0.00702,0.06406,0.91276,,79,0.02432,-0.00135
pc_chair,will/activity,845,0.0,(7) Δ,d_cfnai,ΔCFNAI,0.10485,0.08231,0.20271,,79,0.02432,-0.00135
pc_chair,will/activity,845,0.0,(7) Δ,d_vix,ΔVIX,-0.02084,0.02829,0.46131,,79,0.02432,-0.00135
pc_chair,will/activity,845,0.0,(8) Δ excl-2020,const,const,-0.00985,0.0496,0.84259,,70,0.06743,0.0396
pc_chair,will/activity,845,0.0,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.62251,0.46599,0.18159,,70,0.06743,0.0396
pc_chair,will/activity,845,0.0,(8) Δ excl-2020,d_vix,ΔVIX,-0.03731,0.0238,0.11697,,70,0.06743,0.0396
pc_chair,will/mental,589,0.0,(3),const,const,1.02473,0.20572,0.0,***,80,0.00305,-0.02284
pc_chair,will/mental,589,0.0,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00854,0.02603,0.74285,,80,0.00305,-0.02284
pc_chair,will/mental,589,0.0,(3),vix_pre28,VIX,0.00441,0.01021,0.66614,,80,0.00305,-0.02284
pc_chair,will/mental,589,0.0,(6) excl-2020,const,const,0.75265,0.27212,0.00568,***,71,0.03529,0.00692
pc_chair,will/mental,589,0.0,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.14295,0.26087,0.58371,,71,0.03529,0.00692
pc_chair,will/mental,589,0.0,(6) excl-2020,vix_pre28,VIX,0.02121,0.01415,0.13396,,71,0.03529,0.00692
pc_chair,will/mental,589,0.0,(7) Δ,const,const,-0.00634,0.03862,0.86954,,79,0.00073,-0.02557
pc_chair,will/mental,589,0.0,(7) Δ,d_cfnai,ΔCFNAI,-0.00831,0.01122,0.45865,,79,0.00073,-0.02557
pc_chair,will/mental,589,0.0,(7) Δ,d_vix,ΔVIX,-0.00231,0.01297,0.85838,,79,0.00073,-0.02557
pc_chair,will/mental,589,0.0,(8) Δ excl-2020,const,const,-0.01836,0.04266,0.66694,,70,0.00649,-0.02317
pc_chair,will/mental,589,0.0,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.23816,0.42639,0.57648,,70,0.00649,-0.02317
pc_chair,will/mental,589,0.0,(8) Δ excl-2020,d_vix,ΔVIX,-0.00372,0.01598,0.81583,,70,0.00649,-0.02317
pc_chair,would/mental,475,0.0,(3),const,const,0.8225,0.18314,1e-05,***,80,0.01759,-0.00793
pc_chair,would/mental,475,0.0,(3),cfnai_ma3_lag2,CFNAI-MA3,0.05046,0.01314,0.00012,***,80,0.01759,-0.00793
pc_chair,would/mental,475,0.0,(3),vix_pre28,VIX,0.00432,0.00864,0.61711,,80,0.01759,-0.00793
pc_chair,would/mental,475,0.0,(6) excl-2020,const,const,0.77694,0.26671,0.00358,***,71,0.01158,-0.01749
pc_chair,would/mental,475,0.0,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.13598,0.25301,0.59096,,71,0.01158,-0.01749
pc_chair,would/mental,475,0.0,(6) excl-2020,vix_pre28,VIX,0.00723,0.01406,0.60724,,71,0.01158,-0.01749
pc_chair,would/mental,475,0.0,(7) Δ,const,const,0.00301,0.03618,0.93369,,79,0.03006,0.00454
pc_chair,would/mental,475,0.0,(7) Δ,d_cfnai,ΔCFNAI,0.0176,0.01976,0.37298,,79,0.03006,0.00454
pc_chair,would/mental,475,0.0,(7) Δ,d_vix,ΔVIX,0.02402,0.01989,0.22718,,79,0.03006,0.00454
pc_chair,would/mental,475,0.0,(8) Δ excl-2020,const,const,0.00029,0.04133,0.99446,,70,0.05987,0.03181
pc_chair,would/mental,475,0.0,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.14307,0.40314,0.72267,,70,0.05987,0.03181
pc_chair,would/mental,475,0.0,(8) Δ excl-2020,d_vix,ΔVIX,0.04346,0.02381,0.06793,*,70,0.05987,0.03181
pc_chair,will/other,431,0.013,(3),const,const,0.35581,0.12929,0.00592,***,80,0.12679,0.10411
pc_chair,will/other,431,0.013,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03329,0.02056,0.10538,,80,0.12679,0.10411
pc_chair,will/other,431,0.013,(3),vix_pre28,VIX,0.02335,0.00724,0.00126,***,80,0.12679,0.10411
pc_chair,will/other,431,0.013,(6) excl-2020,const,const,0.66018,0.1515,1e-05,***,71,0.15152,0.12657
pc_chair,will/other,431,0.013,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.55995,0.16554,0.00072,***,71,0.15152,0.12657
pc_chair,will/other,431,0.013,(6) excl-2020,vix_pre28,VIX,0.00524,0.00791,0.50757,,71,0.15152,0.12657
pc_chair,will/other,431,0.013,(7) Δ,const,const,0.00265,0.02668,0.92079,,79,0.03549,0.01011
pc_chair,will/other,431,0.013,(7) Δ,d_cfnai,ΔCFNAI,0.06028,0.03004,0.04475,**,79,0.03549,0.01011
pc_chair,will/other,431,0.013,(7) Δ,d_vix,ΔVIX,-0.00213,0.0092,0.81692,,79,0.03549,0.01011
pc_chair,will/other,431,0.013,(8) Δ excl-2020,const,const,-0.00341,0.02741,0.90096,,70,0.05344,0.02519
pc_chair,will/other,431,0.013,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.45238,0.18814,0.01619,**,70,0.05344,0.02519
pc_chair,will/other,431,0.013,(8) Δ excl-2020,d_vix,ΔVIX,-0.01476,0.00807,0.06735,*,70,0.05344,0.02519
pc_chair,will/existence,430,0.013,(3),const,const,0.48146,0.16316,0.00317,***,80,0.07856,0.05463
pc_chair,will/existence,430,0.013,(3),cfnai_ma3_lag2,CFNAI-MA3,0.04806,0.01725,0.00533,***,80,0.07856,0.05463
pc_chair,will/existence,430,0.013,(3),vix_pre28,VIX,0.01768,0.00818,0.03071,**,80,0.07856,0.05463
pc_chair,will/existence,430,0.013,(6) excl-2020,const,const,0.50651,0.19646,0.00993,***,71,0.03226,0.00379
pc_chair,will/existence,430,0.013,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.10618,0.20868,0.61089,,71,0.03226,0.00379
pc_chair,will/existence,430,0.013,(6) excl-2020,vix_pre28,VIX,0.01543,0.00968,0.11105,,71,0.03226,0.00379
pc_chair,will/existence,430,0.013,(7) Δ,const,const,0.01504,0.03461,0.664,,79,0.10048,0.07681
pc_chair,will/existence,430,0.013,(7) Δ,d_cfnai,ΔCFNAI,0.10761,0.01539,0.0,***,79,0.10048,0.07681
pc_chair,will/existence,430,0.013,(7) Δ,d_vix,ΔVIX,-0.0167,0.01163,0.15105,,79,0.10048,0.07681
pc_chair,will/existence,430,0.013,(8) Δ excl-2020,const,const,0.02138,0.03444,0.53479,,70,0.03385,0.00501
pc_chair,will/existence,430,0.013,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.18871,0.26478,0.47603,,70,0.03385,0.00501
pc_chair,will/existence,430,0.013,(8) Δ excl-2020,d_vix,ΔVIX,-0.01911,0.01513,0.20647,,70,0.03385,0.00501
pc_chair,can/activity,428,0.062,(3),const,const,0.09543,0.14451,0.509,,80,0.24461,0.22499
pc_chair,can/activity,428,0.062,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.05952,0.02488,0.01675,**,80,0.24461,0.22499
pc_chair,can/activity,428,0.062,(3),vix_pre28,VIX,0.0357,0.00827,2e-05,***,80,0.24461,0.22499
pc_chair,can/activity,428,0.062,(6) excl-2020,const,const,0.33187,0.22633,0.14257,,71,0.17286,0.14854
pc_chair,can/activity,428,0.062,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.48307,0.1688,0.00421,***,71,0.17286,0.14854
pc_chair,can/activity,428,0.062,(6) excl-2020,vix_pre28,VIX,0.02203,0.01278,0.08467,*,71,0.17286,0.14854
pc_chair,can/activity,428,0.062,(7) Δ,const,const,0.00658,0.03157,0.83487,,79,0.0433,0.01812
pc_chair,can/activity,428,0.062,(7) Δ,d_cfnai,ΔCFNAI,-0.04636,0.01869,0.0131,**,79,0.0433,0.01812
pc_chair,can/activity,428,0.062,(7) Δ,d_vix,ΔVIX,0.01917,0.01135,0.09118,*,79,0.0433,0.01812
pc_chair,can/activity,428,0.062,(8) Δ excl-2020,const,const,0.01042,0.03198,0.74448,,70,0.03373,0.00489
pc_chair,can/activity,428,0.062,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.33686,0.28271,0.23344,,70,0.03373,0.00489
pc_chair,can/activity,428,0.062,(8) Δ excl-2020,d_vix,ΔVIX,0.01175,0.0152,0.43942,,70,0.03373,0.00489
pc_chair,will/copular_adj,400,0.037,(3),const,const,0.44726,0.17748,0.01173,**,80,0.07543,0.05141
pc_chair,will/copular_adj,400,0.037,(3),cfnai_ma3_lag2,CFNAI-MA3,0.06547,0.02494,0.00868,***,80,0.07543,0.05141
pc_chair,will/copular_adj,400,0.037,(3),vix_pre28,VIX,0.0163,0.00862,0.05857,*,80,0.07543,0.05141
pc_chair,will/copular_adj,400,0.037,(6) excl-2020,const,const,0.38616,0.27377,0.15838,,71,0.06581,0.03833
pc_chair,will/copular_adj,400,0.037,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.18483,0.18501,0.3178,,71,0.06581,0.03833
pc_chair,will/copular_adj,400,0.037,(6) excl-2020,vix_pre28,VIX,0.01922,0.01519,0.20575,,71,0.06581,0.03833
pc_chair,will/copular_adj,400,0.037,(7) Δ,const,const,-0.02173,0.02662,0.4144,,79,0.05673,0.0319
pc_chair,will/copular_adj,400,0.037,(7) Δ,d_cfnai,ΔCFNAI,0.08908,0.02595,0.0006,***,79,0.05673,0.0319
pc_chair,will/copular_adj,400,0.037,(7) Δ,d_vix,ΔVIX,-0.00498,0.01332,0.70829,,79,0.05673,0.0319
pc_chair,will/copular_adj,400,0.037,(8) Δ excl-2020,const,const,-0.04434,0.02683,0.09841,*,70,0.02824,-0.00077
pc_chair,will/copular_adj,400,0.037,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.38616,0.41625,0.35355,,70,0.02824,-0.00077
pc_chair,will/copular_adj,400,0.037,(8) Δ excl-2020,d_vix,ΔVIX,0.01111,0.01669,0.50577,,70,0.02824,-0.00077
