layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,would+be+appropriate,63,0.545,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.86415,0.47244,8e-05,***,91,0.33726,0.32219
min_committee,would+be+appropriate,63,0.545,(6) excl-2020,vix_pre28,VIX,0.09467,0.035,0.00683,***,91,0.33726,0.32219
min_committee,would+be+appropriate,63,0.545,(7) Δ,const,const,-0.02545,0.06724,0.70511,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(7) Δ,d_cfnai,ΔCFNAI,0.10505,0.10151,0.30075,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(7) Δ,d_vix,ΔVIX,-0.01608,0.01951,0.40967,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,const,const,-0.07399,0.05977,0.21575,,90,0.01296,-0.00973
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.42678,0.39883,0.28458,,90,0.01296,-0.00973
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,d_vix,ΔVIX,0.00866,0.01681,0.60617,,90,0.01296,-0.00973
min_committee,would+depend,51,0.586,(3),const,const,1.38534,0.55918,0.01323,**,99,0.065,0.04552
min_committee,would+depend,51,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.09095,0.08884,0.30594,,99,0.065,0.04552
min_committee,would+depend,51,0.586,(3),vix_pre28,VIX,-0.03671,0.02599,0.15776,,99,0.065,0.04552
min_committee,would+depend,51,0.586,(6) excl-2020,const,const,2.18057,0.55852,9e-05,***,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.60656,0.72375,0.02643,**,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(6) excl-2020,vix_pre28,VIX,-0.08508,0.02595,0.00104,***,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(7) Δ,const,const,-0.00027,0.0449,0.99519,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.01503,0.01255,0.23115,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(7) Δ,d_vix,ΔVIX,0.00444,0.00714,0.53415,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(8) Δ excl-2020,const,const,-0.02012,0.04707,0.66899,,90,0.00441,-0.01848
min_committee,would+depend,51,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.06843,0.41164,0.86797,,90,0.00441,-0.01848
min_committee,would+depend,51,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.01001,0.0109,0.35855,,90,0.00441,-0.01848
min_committee,would+assess,49,0.515,(3),const,const,0.99476,0.39217,0.0112,**,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.2594,0.07438,0.00049,***,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(3),vix_pre28,VIX,-0.00636,0.02051,0.75659,,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(6) excl-2020,const,const,0.91557,0.45804,0.04562,**,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.77997,0.565,0.00163,***,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(6) excl-2020,vix_pre28,VIX,-0.00442,0.0299,0.88243,,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(7) Δ,const,const,0.02804,0.04184,0.50276,,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(7) Δ,d_cfnai,ΔCFNAI,-0.10643,0.03977,0.00744,***,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(7) Δ,d_vix,ΔVIX,-0.01006,0.01108,0.3639,,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(8) Δ excl-2020,const,const,0.0545,0.04044,0.17775,,90,0.01107,-0.01166
min_committee,would+assess,49,0.515,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.17355,0.28403,0.54119,,90,0.01107,-0.01166
min_committee,would+assess,49,0.515,(8) Δ excl-2020,d_vix,ΔVIX,-0.01364,0.01462,0.35071,,90,0.01107,-0.01166
min_committee,could+impede,46,0.535,(3),const,const,0.06423,0.61297,0.91655,,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13047,0.04396,0.003,***,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(3),vix_pre28,VIX,0.05198,0.03244,0.10908,,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(6) excl-2020,const,const,-1.05205,0.39912,0.00839,***,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.07659,0.68304,0.11498,,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(6) excl-2020,vix_pre28,VIX,0.12037,0.02246,0.0,***,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(7) Δ,const,const,0.02741,0.01881,0.14496,,98,0.038,0.01775
min_committee,could+impede,46,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.04008,0.01613,0.01296,**,98,0.038,0.01775
min_committee,could+impede,46,0.535,(7) Δ,d_vix,ΔVIX,0.00213,0.00557,0.70277,,98,0.038,0.01775
min_committee,could+impede,46,0.535,(8) Δ excl-2020,const,const,0.01033,0.01362,0.4484,,90,0.00278,-0.02014
min_committee,could+impede,46,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02527,0.14691,0.86341,,90,0.00278,-0.02014
min_committee,could+impede,46,0.535,(8) Δ excl-2020,d_vix,ΔVIX,0.00363,0.00738,0.62269,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(3),const,const,0.06423,0.61297,0.91655,,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13047,0.04396,0.003,***,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(3),vix_pre28,VIX,0.05198,0.03244,0.10908,,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(6) excl-2020,const,const,-1.05205,0.39912,0.00839,***,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.07659,0.68304,0.11498,,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(6) excl-2020,vix_pre28,VIX,0.12037,0.02246,0.0,***,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(7) Δ,const,const,0.02741,0.01881,0.14496,,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.04008,0.01613,0.01296,**,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(7) Δ,d_vix,ΔVIX,0.00213,0.00557,0.70277,,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,const,const,0.01033,0.01362,0.4484,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02527,0.14691,0.86341,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,d_vix,ΔVIX,0.00363,0.00738,0.62269,,90,0.00278,-0.02014
min_committee,may+be+appropriate,13,0.889,(3),const,const,0.52009,0.32421,0.10867,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.02217,0.03025,0.46355,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(3),vix_pre28,VIX,-0.01433,0.01125,0.20262,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,const,const,0.36824,0.28926,0.203,,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.71115,0.38258,0.06305,*,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,vix_pre28,VIX,-0.00549,0.01217,0.65194,,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(7) Δ,const,const,0.00021,0.04372,0.99623,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(7) Δ,d_cfnai,ΔCFNAI,0.003,0.00336,0.3719,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(7) Δ,d_vix,ΔVIX,-0.00314,0.00441,0.47664,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,const,const,0.00122,0.04885,0.98,,90,0.00235,-0.02058
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.08818,0.15455,0.56829,,90,0.00235,-0.02058
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,d_vix,ΔVIX,-0.00536,0.00698,0.44251,,90,0.00235,-0.02058
min_committee,will+be+appropriate,7,0.929,(3),const,const,0.175,0.13565,0.19703,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03349,0.02076,0.10658,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(3),vix_pre28,VIX,-0.00505,0.00571,0.37661,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,const,const,0.23962,0.14681,0.10263,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.09592,0.08015,0.23141,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,vix_pre28,VIX,-0.00958,0.00613,0.11807,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(7) Δ,const,const,0.00124,0.01972,0.94969,,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(7) Δ,d_cfnai,ΔCFNAI,0.08118,0.01663,0.0,***,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(7) Δ,d_vix,ΔVIX,-0.01779,0.00824,0.03089,**,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,const,const,-0.00032,0.01855,0.98627,,90,0.04657,0.02466
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.01203,0.17739,0.94595,,90,0.04657,0.02466
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,d_vix,ΔVIX,-0.0197,0.01097,0.07257,*,90,0.04657,0.02466
speech_chair,will+continue,77,0.621,(3),const,const,0.29801,0.20006,0.13633,,124,0.00281,-0.01368
speech_chair,will+continue,77,0.621,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02752,0.03609,0.44573,,124,0.00281,-0.01368
speech_chair,will+continue,77,0.621,(3),vix_pre28,VIX,0.0052,0.0109,0.63356,,124,0.00281,-0.01368
speech_chair,will+continue,77,0.621,(6) excl-2020,const,const,0.39942,0.3734,0.28476,,118,9e-05,-0.0173
speech_chair,will+continue,77,0.621,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.03454,0.32587,0.91559,,118,9e-05,-0.0173
speech_chair,will+continue,77,0.621,(6) excl-2020,vix_pre28,VIX,-0.00069,0.02249,0.97561,,118,9e-05,-0.0173
speech_chair,will+continue,77,0.621,(7) Δ,const,const,-0.00021,0.04109,0.99589,,123,0.00232,-0.01431
speech_chair,will+continue,77,0.621,(7) Δ,d_cfnai,ΔCFNAI,-0.01841,0.01875,0.3262,,123,0.00232,-0.01431
speech_chair,will+continue,77,0.621,(7) Δ,d_vix,ΔVIX,0.00749,0.01485,0.61415,,123,0.00232,-0.01431
speech_chair,will+continue,77,0.621,(8) Δ excl-2020,const,const,-0.00675,0.04493,0.88056,,117,0.00887,-0.00852
speech_chair,will+continue,77,0.621,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.13458,0.11465,0.24049,,117,0.00887,-0.00852
speech_chair,will+continue,77,0.621,(8) Δ excl-2020,d_vix,ΔVIX,-0.025,0.0443,0.57257,,117,0.00887,-0.00852
speech_chair,will+discuss,55,0.694,(3),const,const,0.20605,0.06794,0.00242,***,124,0.00044,-0.01608
speech_chair,will+discuss,55,0.694,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.0102,0.02059,0.62021,,124,0.00044,-0.01608
speech_chair,will+discuss,55,0.694,(3),vix_pre28,VIX,-0.00037,0.00307,0.90366,,124,0.00044,-0.01608
speech_chair,will+discuss,55,0.694,(6) excl-2020,const,const,0.12733,0.12606,0.31243,,118,0.00916,-0.00807
speech_chair,will+discuss,55,0.694,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.20066,0.18523,0.27865,,118,0.00916,-0.00807
speech_chair,will+discuss,55,0.694,(6) excl-2020,vix_pre28,VIX,0.00409,0.00726,0.57281,,118,0.00916,-0.00807
speech_chair,will+discuss,55,0.694,(7) Δ,const,const,-0.00294,0.02134,0.89055,,123,0.00352,-0.01309
speech_chair,will+discuss,55,0.694,(7) Δ,d_cfnai,ΔCFNAI,-0.03221,0.02284,0.15848,,123,0.00352,-0.01309
speech_chair,will+discuss,55,0.694,(7) Δ,d_vix,ΔVIX,-0.00194,0.00665,0.7702,,123,0.00352,-0.01309
speech_chair,will+discuss,55,0.694,(8) Δ excl-2020,const,const,-0.01053,0.02252,0.64015,,117,0.02218,0.00503
speech_chair,will+discuss,55,0.694,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.27909,0.12202,0.02219,**,117,0.02218,0.00503
speech_chair,will+discuss,55,0.694,(8) Δ excl-2020,d_vix,ΔVIX,0.01562,0.02127,0.46268,,117,0.02218,0.00503
speech_chair,would+like,54,0.677,(3),const,const,0.50447,0.10969,0.0,***,124,0.03027,0.01424
speech_chair,would+like,54,0.677,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03184,0.01912,0.09593,*,124,0.03027,0.01424
speech_chair,would+like,54,0.677,(3),vix_pre28,VIX,-0.01289,0.00497,0.00941,***,124,0.03027,0.01424
speech_chair,would+like,54,0.677,(6) excl-2020,const,const,0.6773,0.16087,3e-05,***,118,0.04285,0.02621
speech_chair,would+like,54,0.677,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.42524,0.20384,0.03697,**,118,0.04285,0.02621
speech_chair,would+like,54,0.677,(6) excl-2020,vix_pre28,VIX,-0.02258,0.00843,0.00736,***,118,0.04285,0.02621
speech_chair,would+like,54,0.677,(7) Δ,const,const,0.00752,0.03019,0.80341,,123,0.00107,-0.01558
speech_chair,would+like,54,0.677,(7) Δ,d_cfnai,ΔCFNAI,0.00287,0.00928,0.75682,,123,0.00107,-0.01558
speech_chair,would+like,54,0.677,(7) Δ,d_vix,ΔVIX,-0.00398,0.005,0.42665,,123,0.00107,-0.01558
speech_chair,would+like,54,0.677,(8) Δ excl-2020,const,const,0.0075,0.03094,0.8085,,117,0.00432,-0.01314
speech_chair,would+like,54,0.677,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.03972,0.10502,0.70527,,117,0.00432,-0.01314
speech_chair,would+like,54,0.677,(8) Δ excl-2020,d_vix,ΔVIX,-0.01606,0.01622,0.32221,,117,0.00432,-0.01314
speech_chair,will+need,36,0.831,(3),const,const,0.19695,0.16026,0.21909,,124,0.00152,-0.01498
speech_chair,will+need,36,0.831,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.03682,0.03915,0.34693,,124,0.00152,-0.01498
speech_chair,will+need,36,0.831,(3),vix_pre28,VIX,-0.00188,0.00644,0.7698,,124,0.00152,-0.01498
speech_chair,will+need,36,0.831,(6) excl-2020,const,const,0.21422,0.14203,0.13148,,118,0.01317,-0.004
speech_chair,will+need,36,0.831,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.44064,0.29616,0.13679,,118,0.01317,-0.004
speech_chair,will+need,36,0.831,(6) excl-2020,vix_pre28,VIX,-0.0039,0.0065,0.54854,,118,0.01317,-0.004
speech_chair,will+need,36,0.831,(7) Δ,const,const,0.00041,0.04558,0.99285,,123,0.00683,-0.00973
speech_chair,will+need,36,0.831,(7) Δ,d_cfnai,ΔCFNAI,-0.00344,0.02006,0.8637,,123,0.00683,-0.00973
speech_chair,will+need,36,0.831,(7) Δ,d_vix,ΔVIX,-0.01607,0.00658,0.01456,**,123,0.00683,-0.00973
speech_chair,will+need,36,0.831,(8) Δ excl-2020,const,const,0.00161,0.04852,0.97353,,117,0.0071,-0.01032
speech_chair,will+need,36,0.831,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.14626,0.18517,0.42962,,117,0.0071,-0.01032
speech_chair,will+need,36,0.831,(8) Δ excl-2020,d_vix,ΔVIX,-0.03156,0.01408,0.02499,**,117,0.0071,-0.01032
speech_chair,can+help,22,0.863,(3),const,const,0.16896,0.08989,0.06017,*,124,0.00401,-0.01246
speech_chair,can+help,22,0.863,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02371,0.01374,0.08428,*,124,0.00401,-0.01246
speech_chair,can+help,22,0.863,(3),vix_pre28,VIX,-0.00202,0.0048,0.67364,,124,0.00401,-0.01246
speech_chair,can+help,22,0.863,(6) excl-2020,const,const,0.16944,0.20184,0.40121,,118,0.01008,-0.00713
speech_chair,can+help,22,0.863,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.21524,0.17865,0.22829,,118,0.01008,-0.00713
speech_chair,can+help,22,0.863,(6) excl-2020,vix_pre28,VIX,-0.00152,0.01203,0.89925,,118,0.01008,-0.00713
speech_chair,can+help,22,0.863,(7) Δ,const,const,-7e-05,0.02131,0.99727,,123,0.00085,-0.0158
speech_chair,can+help,22,0.863,(7) Δ,d_cfnai,ΔCFNAI,-0.00213,0.00509,0.67513,,123,0.00085,-0.0158
speech_chair,can+help,22,0.863,(7) Δ,d_vix,ΔVIX,0.00276,0.00415,0.50597,,123,0.00085,-0.0158
speech_chair,can+help,22,0.863,(8) Δ excl-2020,const,const,0.00022,0.02208,0.99198,,117,0.00349,-0.01399
speech_chair,can+help,22,0.863,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02716,0.05992,0.65034,,117,0.00349,-0.01399
speech_chair,can+help,22,0.863,(8) Δ excl-2020,d_vix,ΔVIX,0.0112,0.01433,0.43422,,117,0.00349,-0.01399
speech_chair,will+be+appropriate,21,0.863,(3),const,const,0.04073,0.03786,0.28198,,124,0.02104,0.00486
speech_chair,will+be+appropriate,21,0.863,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02808,0.01426,0.04891,**,124,0.02104,0.00486
speech_chair,will+be+appropriate,21,0.863,(3),vix_pre28,VIX,0.0011,0.00213,0.60431,,124,0.02104,0.00486
speech_chair,will+be+appropriate,21,0.863,(6) excl-2020,const,const,0.02455,0.04913,0.61728,,118,0.0024,-0.01495
speech_chair,will+be+appropriate,21,0.863,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.00516,0.07223,0.9431,,118,0.0024,-0.01495
speech_chair,will+be+appropriate,21,0.863,(6) excl-2020,vix_pre28,VIX,0.00188,0.00294,0.52337,,118,0.0024,-0.01495
speech_chair,will+be+appropriate,21,0.863,(7) Δ,const,const,4e-05,0.00887,0.99643,,123,0.01724,0.00086
speech_chair,will+be+appropriate,21,0.863,(7) Δ,d_cfnai,ΔCFNAI,0.03044,0.01299,0.01916,**,123,0.01724,0.00086
speech_chair,will+be+appropriate,21,0.863,(7) Δ,d_vix,ΔVIX,-0.00029,0.00219,0.89422,,123,0.01724,0.00086
speech_chair,will+be+appropriate,21,0.863,(8) Δ excl-2020,const,const,-0.00239,0.00983,0.80751,,117,0.00584,-0.0116
speech_chair,will+be+appropriate,21,0.863,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.05831,0.06178,0.34519,,117,0.00584,-0.0116
speech_chair,will+be+appropriate,21,0.863,(8) Δ excl-2020,d_vix,ΔVIX,-0.00236,0.00902,0.79381,,117,0.00584,-0.0116
speech_chair,would+be+appropriate,11,0.944,(3),const,const,0.03956,0.0256,0.12229,,124,0.00203,-0.01447
speech_chair,would+be+appropriate,11,0.944,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00029,0.00301,0.9242,,124,0.00203,-0.01447
speech_chair,would+be+appropriate,11,0.944,(3),vix_pre28,VIX,-0.00083,0.00114,0.46676,,124,0.00203,-0.01447
speech_chair,would+be+appropriate,11,0.944,(6) excl-2020,const,const,0.03064,0.0473,0.51711,,118,0.00247,-0.01488
speech_chair,would+be+appropriate,11,0.944,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.02845,0.05224,0.58596,,118,0.00247,-0.01488
speech_chair,would+be+appropriate,11,0.944,(6) excl-2020,vix_pre28,VIX,-0.00031,0.00269,0.90773,,118,0.00247,-0.01488
speech_chair,would+be+appropriate,11,0.944,(7) Δ,const,const,-0.00148,0.00692,0.83106,,123,1e-05,-0.01666
speech_chair,would+be+appropriate,11,0.944,(7) Δ,d_cfnai,ΔCFNAI,-0.00048,0.00221,0.82722,,123,1e-05,-0.01666
speech_chair,would+be+appropriate,11,0.944,(7) Δ,d_vix,ΔVIX,0.0,0.00049,0.99813,,123,1e-05,-0.01666
speech_chair,would+be+appropriate,11,0.944,(8) Δ excl-2020,const,const,-0.00175,0.00725,0.8094,,117,0.00012,-0.01742
speech_chair,would+be+appropriate,11,0.944,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.00635,0.02622,0.80858,,117,0.00012,-0.01742
speech_chair,would+be+appropriate,11,0.944,(8) Δ excl-2020,d_vix,ΔVIX,6e-05,0.00215,0.97754,,117,0.00012,-0.01742
speech_chair,may+be+appropriate,6,0.96,(3),const,const,0.03605,0.01926,0.06124,*,124,0.00652,-0.0099
speech_chair,may+be+appropriate,6,0.96,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00081,0.00194,0.67717,,124,0.00652,-0.0099
speech_chair,may+be+appropriate,6,0.96,(3),vix_pre28,VIX,-0.00109,0.00079,0.16726,,124,0.00652,-0.0099
speech_chair,may+be+appropriate,6,0.96,(6) excl-2020,const,const,0.04966,0.03456,0.15077,,118,0.00752,-0.00974
speech_chair,may+be+appropriate,6,0.96,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.01419,0.04001,0.72277,,118,0.00752,-0.00974
speech_chair,may+be+appropriate,6,0.96,(6) excl-2020,vix_pre28,VIX,-0.00189,0.00176,0.28242,,118,0.00752,-0.00974
speech_chair,may+be+appropriate,6,0.96,(7) Δ,const,const,2e-05,0.00503,0.99653,,123,0.0016,-0.01504
speech_chair,may+be+appropriate,6,0.96,(7) Δ,d_cfnai,ΔCFNAI,0.00286,0.00296,0.33404,,123,0.0016,-0.01504
speech_chair,may+be+appropriate,6,0.96,(7) Δ,d_vix,ΔVIX,-0.00073,0.00114,0.52056,,123,0.0016,-0.01504
speech_chair,may+be+appropriate,6,0.96,(8) Δ excl-2020,const,const,0.00079,0.00525,0.88044,,117,0.01046,-0.0069
speech_chair,may+be+appropriate,6,0.96,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.03469,0.03285,0.29095,,117,0.01046,-0.0069
speech_chair,may+be+appropriate,6,0.96,(8) Δ excl-2020,d_vix,ΔVIX,-0.0033,0.00402,0.4119,,117,0.01046,-0.0069
speech_chair,could+be+appropriate,2,0.984,(3),const,const,-0.00208,0.00818,0.7996,,124,0.00283,-0.01366
speech_chair,could+be+appropriate,2,0.984,(3),cfnai_ma3_lag2,CFNAI-MA3,0.0012,0.00173,0.48786,,124,0.00283,-0.01366
speech_chair,could+be+appropriate,2,0.984,(3),vix_pre28,VIX,0.00064,0.00066,0.333,,124,0.00283,-0.01366
speech_chair,could+be+appropriate,2,0.984,(6) excl-2020,const,const,-0.02839,0.02611,0.27681,,118,0.01476,-0.00238
speech_chair,could+be+appropriate,2,0.984,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.02462,0.04947,0.61875,,118,0.01476,-0.00238
