layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,would+be+appropriate,63,0.545,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.86415,0.47244,8e-05,***,91,0.33726,0.32219
min_committee,would+be+appropriate,63,0.545,(6) excl-2020,vix_pre28,VIX,0.09467,0.035,0.00683,***,91,0.33726,0.32219
min_committee,would+be+appropriate,63,0.545,(7) Δ,const,const,-0.02545,0.06724,0.70511,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(7) Δ,d_cfnai,ΔCFNAI,0.10505,0.10151,0.30075,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(7) Δ,d_vix,ΔVIX,-0.01608,0.01951,0.40967,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,const,const,-0.07399,0.05977,0.21575,,90,0.01296,-0.00973
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.42678,0.39883,0.28458,,90,0.01296,-0.00973
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,d_vix,ΔVIX,0.00866,0.01681,0.60617,,90,0.01296,-0.00973
min_committee,would+depend,51,0.586,(3),const,const,1.38534,0.55918,0.01323,**,99,0.065,0.04552
min_committee,would+depend,51,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.09095,0.08884,0.30594,,99,0.065,0.04552
min_committee,would+depend,51,0.586,(3),vix_pre28,VIX,-0.03671,0.02599,0.15776,,99,0.065,0.04552
min_committee,would+depend,51,0.586,(6) excl-2020,const,const,2.18057,0.55852,9e-05,***,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.60656,0.72375,0.02643,**,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(6) excl-2020,vix_pre28,VIX,-0.08508,0.02595,0.00104,***,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(7) Δ,const,const,-0.00027,0.0449,0.99519,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.01503,0.01255,0.23115,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(7) Δ,d_vix,ΔVIX,0.00444,0.00714,0.53415,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(8) Δ excl-2020,const,const,-0.02012,0.04707,0.66899,,90,0.00441,-0.01848
min_committee,would+depend,51,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.06843,0.41164,0.86797,,90,0.00441,-0.01848
min_committee,would+depend,51,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.01001,0.0109,0.35855,,90,0.00441,-0.01848
min_committee,would+assess,49,0.515,(3),const,const,0.99476,0.39217,0.0112,**,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.2594,0.07438,0.00049,***,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(3),vix_pre28,VIX,-0.00636,0.02051,0.75659,,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(6) excl-2020,const,const,0.91557,0.45804,0.04562,**,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.77997,0.565,0.00163,***,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(6) excl-2020,vix_pre28,VIX,-0.00442,0.0299,0.88243,,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(7) Δ,const,const,0.02804,0.04184,0.50276,,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(7) Δ,d_cfnai,ΔCFNAI,-0.10643,0.03977,0.00744,***,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(7) Δ,d_vix,ΔVIX,-0.01006,0.01108,0.3639,,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(8) Δ excl-2020,const,const,0.0545,0.04044,0.17775,,90,0.01107,-0.01166
min_committee,would+assess,49,0.515,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.17355,0.28403,0.54119,,90,0.01107,-0.01166
min_committee,would+assess,49,0.515,(8) Δ excl-2020,d_vix,ΔVIX,-0.01364,0.01462,0.35071,,90,0.01107,-0.01166
min_committee,could+impede,46,0.535,(3),const,const,0.06423,0.61297,0.91655,,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13047,0.04396,0.003,***,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(3),vix_pre28,VIX,0.05198,0.03244,0.10908,,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(6) excl-2020,const,const,-1.05205,0.39912,0.00839,***,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.07659,0.68304,0.11498,,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(6) excl-2020,vix_pre28,VIX,0.12037,0.02246,0.0,***,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(7) Δ,const,const,0.02741,0.01881,0.14496,,98,0.038,0.01775
min_committee,could+impede,46,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.04008,0.01613,0.01296,**,98,0.038,0.01775
min_committee,could+impede,46,0.535,(7) Δ,d_vix,ΔVIX,0.00213,0.00557,0.70277,,98,0.038,0.01775
min_committee,could+impede,46,0.535,(8) Δ excl-2020,const,const,0.01033,0.01362,0.4484,,90,0.00278,-0.02014
min_committee,could+impede,46,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02527,0.14691,0.86341,,90,0.00278,-0.02014
min_committee,could+impede,46,0.535,(8) Δ excl-2020,d_vix,ΔVIX,0.00363,0.00738,0.62269,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(3),const,const,0.06423,0.61297,0.91655,,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13047,0.04396,0.003,***,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(3),vix_pre28,VIX,0.05198,0.03244,0.10908,,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(6) excl-2020,const,const,-1.05205,0.39912,0.00839,***,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.07659,0.68304,0.11498,,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(6) excl-2020,vix_pre28,VIX,0.12037,0.02246,0.0,***,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(7) Δ,const,const,0.02741,0.01881,0.14496,,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.04008,0.01613,0.01296,**,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(7) Δ,d_vix,ΔVIX,0.00213,0.00557,0.70277,,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,const,const,0.01033,0.01362,0.4484,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02527,0.14691,0.86341,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,d_vix,ΔVIX,0.00363,0.00738,0.62269,,90,0.00278,-0.02014
min_committee,may+be+appropriate,13,0.889,(3),const,const,0.52009,0.32421,0.10867,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.02217,0.03025,0.46355,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(3),vix_pre28,VIX,-0.01433,0.01125,0.20262,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,const,const,0.36824,0.28926,0.203,,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.71115,0.38258,0.06305,*,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,vix_pre28,VIX,-0.00549,0.01217,0.65194,,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(7) Δ,const,const,0.00021,0.04372,0.99623,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(7) Δ,d_cfnai,ΔCFNAI,0.003,0.00336,0.3719,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(7) Δ,d_vix,ΔVIX,-0.00314,0.00441,0.47664,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,const,const,0.00122,0.04885,0.98,,90,0.00235,-0.02058
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.08818,0.15455,0.56829,,90,0.00235,-0.02058
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,d_vix,ΔVIX,-0.00536,0.00698,0.44251,,90,0.00235,-0.02058
min_committee,will+be+appropriate,7,0.929,(3),const,const,0.175,0.13565,0.19703,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03349,0.02076,0.10658,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(3),vix_pre28,VIX,-0.00505,0.00571,0.37661,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,const,const,0.23962,0.14681,0.10263,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.09592,0.08015,0.23141,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,vix_pre28,VIX,-0.00958,0.00613,0.11807,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(7) Δ,const,const,0.00124,0.01972,0.94969,,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(7) Δ,d_cfnai,ΔCFNAI,0.08118,0.01663,0.0,***,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(7) Δ,d_vix,ΔVIX,-0.01779,0.00824,0.03089,**,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,const,const,-0.00032,0.01855,0.98627,,90,0.04657,0.02466
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.01203,0.17739,0.94595,,90,0.04657,0.02466
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,d_vix,ΔVIX,-0.0197,0.01097,0.07257,*,90,0.04657,0.02466
min_participants,would+be+appropriate,143,0.232,(3),const,const,0.23014,0.17134,0.17922,,99,0.0675,0.04807
min_participants,would+be+appropriate,143,0.232,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00453,0.04543,0.92065,,99,0.0675,0.04807
min_participants,would+be+appropriate,143,0.232,(3),vix_pre28,VIX,0.02235,0.00995,0.02466,**,99,0.0675,0.04807
min_participants,would+be+appropriate,143,0.232,(6) excl-2020,const,const,0.22706,0.25991,0.38234,,91,0.04305,0.0213
min_participants,would+be+appropriate,143,0.232,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.11683,0.29352,0.69061,,91,0.04305,0.0213
min_participants,would+be+appropriate,143,0.232,(6) excl-2020,vix_pre28,VIX,0.0212,0.01604,0.18621,,91,0.04305,0.0213
min_participants,would+be+appropriate,143,0.232,(7) Δ,const,const,0.00121,0.03737,0.97413,,98,0.08036,0.061
min_participants,would+be+appropriate,143,0.232,(7) Δ,d_cfnai,ΔCFNAI,0.10097,0.04473,0.02398,**,98,0.08036,0.061
min_participants,would+be+appropriate,143,0.232,(7) Δ,d_vix,ΔVIX,-0.02401,0.01381,0.08206,*,98,0.08036,0.061
min_participants,would+be+appropriate,143,0.232,(8) Δ excl-2020,const,const,0.00141,0.03049,0.96312,,90,0.01621,-0.00641
min_participants,would+be+appropriate,143,0.232,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.01818,0.21535,0.93271,,90,0.01621,-0.00641
min_participants,would+be+appropriate,143,0.232,(8) Δ excl-2020,d_vix,ΔVIX,-0.01783,0.01811,0.32492,,90,0.01621,-0.00641
min_participants,would+continue,100,0.424,(3),const,const,0.204,0.17678,0.24851,,99,0.0302,0.01
min_participants,would+continue,100,0.424,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02482,0.04299,0.56366,,99,0.0302,0.01
min_participants,would+continue,100,0.424,(3),vix_pre28,VIX,0.01317,0.01131,0.24397,,99,0.0302,0.01
min_participants,would+continue,100,0.424,(6) excl-2020,const,const,0.53045,0.15272,0.00051,***,91,0.01935,-0.00294
min_participants,would+continue,100,0.424,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.2321,0.25713,0.3667,,91,0.01935,-0.00294
min_participants,would+continue,100,0.424,(6) excl-2020,vix_pre28,VIX,-0.00753,0.009,0.40288,,91,0.01935,-0.00294
min_participants,would+continue,100,0.424,(7) Δ,const,const,0.00679,0.02927,0.81668,,98,0.04788,0.02784
min_participants,would+continue,100,0.424,(7) Δ,d_cfnai,ΔCFNAI,0.0731,0.01194,0.0,***,98,0.04788,0.02784
min_participants,would+continue,100,0.424,(7) Δ,d_vix,ΔVIX,-0.01843,0.01306,0.15822,,98,0.04788,0.02784
min_participants,would+continue,100,0.424,(8) Δ excl-2020,const,const,-0.00586,0.02899,0.83986,,90,0.07346,0.05216
min_participants,would+continue,100,0.424,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.14486,0.26024,0.57776,,90,0.07346,0.05216
min_participants,would+continue,100,0.424,(8) Δ excl-2020,d_vix,ΔVIX,-0.03913,0.01235,0.00154,***,90,0.07346,0.05216
min_participants,would+depend,59,0.606,(3),const,const,0.09106,0.15053,0.54525,,99,0.02934,0.00911
min_participants,would+depend,59,0.606,(3),cfnai_ma3_lag2,CFNAI-MA3,0.043,0.05382,0.42435,,99,0.02934,0.00911
min_participants,would+depend,59,0.606,(3),vix_pre28,VIX,0.00988,0.00973,0.31003,,99,0.02934,0.00911
min_participants,would+depend,59,0.606,(6) excl-2020,const,const,0.30086,0.10634,0.00467,***,91,0.22831,0.21077
min_participants,would+depend,59,0.606,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.76939,0.1936,7e-05,***,91,0.22831,0.21077
min_participants,would+depend,59,0.606,(6) excl-2020,vix_pre28,VIX,-0.00306,0.00686,0.65552,,91,0.22831,0.21077
min_participants,would+depend,59,0.606,(7) Δ,const,const,-6e-05,0.02406,0.99786,,98,0.00305,-0.01794
min_participants,would+depend,59,0.606,(7) Δ,d_cfnai,ΔCFNAI,0.01447,0.0111,0.19215,,98,0.00305,-0.01794
min_participants,would+depend,59,0.606,(7) Δ,d_vix,ΔVIX,0.00125,0.00692,0.85723,,98,0.00305,-0.01794
min_participants,would+depend,59,0.606,(8) Δ excl-2020,const,const,-0.00712,0.0249,0.77498,,90,0.00606,-0.01679
min_participants,would+depend,59,0.606,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.09603,0.21742,0.65871,,90,0.00606,-0.01679
min_participants,would+depend,59,0.606,(8) Δ excl-2020,d_vix,ΔVIX,0.00492,0.0107,0.64587,,90,0.00606,-0.01679
min_participants,could+lead,57,0.586,(3),const,const,0.25023,0.15002,0.09532,*,99,0.00913,-0.01151
min_participants,could+lead,57,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03226,0.02292,0.15928,,99,0.00913,-0.01151
min_participants,could+lead,57,0.586,(3),vix_pre28,VIX,0.00037,0.00735,0.96028,,99,0.00913,-0.01151
min_participants,could+lead,57,0.586,(6) excl-2020,const,const,0.43174,0.1833,0.0185,**,91,0.02014,-0.00213
min_participants,could+lead,57,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.11137,0.13463,0.40812,,91,0.02014,-0.00213
min_participants,could+lead,57,0.586,(6) excl-2020,vix_pre28,VIX,-0.01104,0.00925,0.23252,,91,0.02014,-0.00213
min_participants,could+lead,57,0.586,(7) Δ,const,const,-0.0063,0.02597,0.80844,,98,0.01414,-0.00662
min_participants,could+lead,57,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.0363,0.01721,0.0349,**,98,0.01414,-0.00662
min_participants,could+lead,57,0.586,(7) Δ,d_vix,ΔVIX,0.0057,0.01078,0.59673,,98,0.01414,-0.00662
min_participants,could+lead,57,0.586,(8) Δ excl-2020,const,const,-0.00053,0.02796,0.98486,,90,0.00703,-0.0158
min_participants,could+lead,57,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.21193,0.16932,0.21071,,90,0.00703,-0.0158
min_participants,could+lead,57,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.00187,0.01686,0.91157,,90,0.00703,-0.0158
min_participants,would+remain,56,0.596,(3),const,const,0.40154,0.1361,0.00317,***,99,0.03987,0.01986
min_participants,would+remain,56,0.596,(3),cfnai_ma3_lag2,CFNAI-MA3,0.0489,0.0195,0.01214,**,99,0.03987,0.01986
min_participants,would+remain,56,0.596,(3),vix_pre28,VIX,-0.00758,0.00679,0.264,,99,0.03987,0.01986
min_participants,would+remain,56,0.596,(6) excl-2020,const,const,0.34385,0.18244,0.05946,*,91,0.00503,-0.01758
min_participants,would+remain,56,0.596,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.0058,0.16015,0.97113,,91,0.00503,-0.01758
min_participants,would+remain,56,0.596,(6) excl-2020,vix_pre28,VIX,-0.00518,0.0106,0.62517,,91,0.00503,-0.01758
min_participants,would+remain,56,0.596,(7) Δ,const,const,0.00627,0.02126,0.76795,,98,0.07694,0.05751
min_participants,would+remain,56,0.596,(7) Δ,d_cfnai,ΔCFNAI,0.09195,0.02015,1e-05,***,98,0.07694,0.05751
min_participants,would+remain,56,0.596,(7) Δ,d_vix,ΔVIX,-0.01016,0.02059,0.62169,,98,0.07694,0.05751
min_participants,would+remain,56,0.596,(8) Δ excl-2020,const,const,0.0168,0.02075,0.41818,,90,0.042,0.01998
min_participants,would+remain,56,0.596,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.21492,0.12238,0.07907,*,90,0.042,0.01998
min_participants,would+remain,56,0.596,(8) Δ excl-2020,d_vix,ΔVIX,0.01828,0.01897,0.33517,,90,0.042,0.01998
min_participants,would+help,55,0.596,(3),const,const,-0.13163,0.11427,0.24938,,99,0.13498,0.11696
min_participants,would+help,55,0.596,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.00726,0.00763,0.34096,,99,0.13498,0.11696
min_participants,would+help,55,0.596,(3),vix_pre28,VIX,0.02043,0.00613,0.00087,***,99,0.13498,0.11696
min_participants,would+help,55,0.596,(6) excl-2020,const,const,-0.29537,0.11942,0.01339,**,91,0.1773,0.1586
min_participants,would+help,55,0.596,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.02536,0.1541,0.86928,,91,0.1773,0.1586
min_participants,would+help,55,0.596,(6) excl-2020,vix_pre28,VIX,0.02999,0.00738,5e-05,***,91,0.1773,0.1586
min_participants,would+help,55,0.596,(7) Δ,const,const,-0.00067,0.02037,0.97365,,98,0.01582,-0.0049
min_participants,would+help,55,0.596,(7) Δ,d_cfnai,ΔCFNAI,-0.00279,0.009,0.75679,,98,0.01582,-0.0049
min_participants,would+help,55,0.596,(7) Δ,d_vix,ΔVIX,0.01033,0.00946,0.27474,,98,0.01582,-0.0049
min_participants,would+help,55,0.596,(8) Δ excl-2020,const,const,-0.00161,0.02155,0.94061,,90,0.0828,0.06172
min_participants,would+help,55,0.596,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.13361,0.24121,0.57964,,90,0.0828,0.06172
min_participants,would+help,55,0.596,(8) Δ excl-2020,d_vix,ΔVIX,0.02713,0.00996,0.00648,***,90,0.0828,0.06172
min_participants,would+need,47,0.657,(3),const,const,0.15016,0.10463,0.15126,,99,0.05485,0.03516
min_participants,would+need,47,0.657,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.06676,0.01216,0.0,***,99,0.05485,0.03516
min_participants,would+need,47,0.657,(3),vix_pre28,VIX,0.00275,0.00511,0.59056,,99,0.05485,0.03516
min_participants,would+need,47,0.657,(6) excl-2020,const,const,0.04997,0.12335,0.68541,,91,0.04792,0.02628
min_participants,would+need,47,0.657,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.28994,0.12609,0.02148,**,91,0.04792,0.02628
min_participants,would+need,47,0.657,(6) excl-2020,vix_pre28,VIX,0.00881,0.00739,0.23282,,91,0.04792,0.02628
min_participants,would+need,47,0.657,(7) Δ,const,const,-0.00587,0.01917,0.75949,,98,0.04238,0.02222
min_participants,would+need,47,0.657,(7) Δ,d_cfnai,ΔCFNAI,-0.06632,0.00756,0.0,***,98,0.04238,0.02222
min_participants,would+need,47,0.657,(7) Δ,d_vix,ΔVIX,-0.00268,0.01189,0.8215,,98,0.04238,0.02222
min_participants,would+need,47,0.657,(8) Δ excl-2020,const,const,-0.00317,0.02014,0.87487,,90,0.01503,-0.00761
min_participants,would+need,47,0.657,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.22554,0.20092,0.26164,,90,0.01503,-0.00761
min_participants,would+need,47,0.657,(8) Δ excl-2020,d_vix,ΔVIX,-0.0078,0.01815,0.66732,,90,0.01503,-0.00761
min_participants,would+expect,44,0.586,(3),const,const,0.28716,0.06624,1e-05,***,99,0.01614,-0.00435
min_participants,would+expect,44,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00114,0.01418,0.93578,,99,0.01614,-0.00435
min_participants,would+expect,44,0.586,(3),vix_pre28,VIX,-0.00525,0.00316,0.09707,*,99,0.01614,-0.00435
min_participants,would+expect,44,0.586,(6) excl-2020,const,const,0.31006,0.09381,0.00095,***,91,0.01918,-0.00311
min_participants,would+expect,44,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.09569,0.09576,0.31763,,91,0.01918,-0.00311
min_participants,would+expect,44,0.586,(6) excl-2020,vix_pre28,VIX,-0.00656,0.0052,0.20781,,91,0.01918,-0.00311
min_participants,would+expect,44,0.586,(7) Δ,const,const,0.00018,0.01929,0.99242,,98,0.00103,-0.02
min_participants,would+expect,44,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.00463,0.02103,0.82556,,98,0.00103,-0.02
min_participants,would+expect,44,0.586,(7) Δ,d_vix,ΔVIX,-0.00275,0.00909,0.76254,,98,0.00103,-0.02
min_participants,would+expect,44,0.586,(8) Δ excl-2020,const,const,0.00127,0.02111,0.95204,,90,0.00328,-0.01963
min_participants,would+expect,44,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.09667,0.22646,0.66947,,90,0.00328,-0.01963
min_participants,would+expect,44,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.00455,0.01278,0.72206,,90,0.00328,-0.01963
min_participants,will+be+appropriate,2,0.98,(3),const,const,0.00777,0.00767,0.31108,,99,0.00029,-0.02054
min_participants,will+be+appropriate,2,0.98,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00092,0.001,0.35963,,99,0.00029,-0.02054
min_participants,will+be+appropriate,2,0.98,(3),vix_pre28,VIX,5e-05,0.00031,0.8703,,99,0.00029,-0.02054
min_participants,will+be+appropriate,2,0.98,(6) excl-2020,const,const,0.00308,0.00877,0.72525,,91,0.00199,-0.0207
min_participants,will+be+appropriate,2,0.98,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.00799,0.01231,0.51638,,91,0.00199,-0.0207
min_participants,will+be+appropriate,2,0.98,(6) excl-2020,vix_pre28,VIX,0.00038,0.00056,0.4999,,91,0.00199,-0.0207
min_participants,will+be+appropriate,2,0.98,(7) Δ,const,const,5e-05,0.00397,0.99014,,98,0.00186,-0.01915
min_participants,will+be+appropriate,2,0.98,(7) Δ,d_cfnai,ΔCFNAI,0.00147,0.0019,0.43875,,98,0.00186,-0.01915
min_participants,will+be+appropriate,2,0.98,(7) Δ,d_vix,ΔVIX,-0.00073,0.00245,0.76513,,98,0.00186,-0.01915
