key,unit,period,macro,k,n,r,p_r,rho,p_rho
minutes,will,T2,cfnai,8,87,0.0505,0.6422,-0.2349,0.0285
minutes,will,T2,cfnai,9,87,0.0024,0.9826,-0.1862,0.0842
minutes,will,T2,vix,-9,91,-0.0998,0.3466,-0.0654,0.5378
minutes,will,T2,vix,-8,91,-0.1183,0.2639,-0.0998,0.3468
minutes,will,T2,vix,-7,91,-0.1387,0.1899,-0.1583,0.1339
minutes,will,T2,vix,-6,91,-0.1751,0.0969,-0.1666,0.1144
minutes,will,T2,vix,-5,91,-0.1066,0.3146,-0.0809,0.4459
minutes,will,T2,vix,-4,91,-0.1239,0.242,-0.0725,0.4946
minutes,will,T2,vix,-3,91,-0.1461,0.1671,-0.1254,0.2364
minutes,will,T2,vix,-2,91,-0.109,0.3036,-0.1094,0.3019
minutes,will,T2,vix,-1,91,-0.1578,0.1353,-0.19,0.0713
minutes,will,T2,vix,0,91,-0.1546,0.1435,-0.1382,0.1914
minutes,will,T2,vix,1,91,-0.1357,0.1998,-0.1427,0.1773
minutes,will,T2,vix,2,91,-0.0563,0.5961,-0.0568,0.5926
minutes,will,T2,vix,3,91,-0.0083,0.9376,-0.0667,0.5296
minutes,will,T2,vix,4,90,-0.0388,0.7166,-0.0594,0.5779
minutes,will,T2,vix,5,89,-0.0974,0.3638,-0.1135,0.2896
minutes,will,T2,vix,6,89,-0.099,0.3562,-0.1867,0.0798
minutes,will,T2,vix,7,88,-0.1341,0.2128,-0.1542,0.1515
minutes,will,T2,vix,8,87,-0.0849,0.4343,-0.0923,0.3949
minutes,will,T2,vix,9,87,-0.0971,0.3709,-0.0793,0.4653
minutes,would,T1,cfnai,-9,99,0.0589,0.5628,0.168,0.0965
minutes,would,T1,cfnai,-8,99,0.0324,0.7506,0.2333,0.0201
minutes,would,T1,cfnai,-7,99,0.0607,0.5507,0.2942,0.0031
minutes,would,T1,cfnai,-6,99,0.0479,0.6379,0.2718,0.0065
minutes,would,T1,cfnai,-5,99,-0.0667,0.5121,0.2286,0.0229
minutes,would,T1,cfnai,-4,99,-0.0854,0.4005,0.1955,0.0525
minutes,would,T1,cfnai,-3,99,-0.1116,0.2714,0.2389,0.0172
minutes,would,T1,cfnai,-2,99,-0.0577,0.5705,0.2092,0.0377
minutes,would,T1,cfnai,-1,99,-0.0408,0.6883,0.1536,0.129
minutes,would,T1,cfnai,0,99,-0.0087,0.9319,0.1358,0.1801
minutes,would,T1,cfnai,1,99,-0.0529,0.6029,0.2323,0.0207
minutes,would,T1,cfnai,2,99,-0.0584,0.5657,0.2543,0.0111
minutes,would,T1,cfnai,3,99,0.0815,0.4224,0.2532,0.0114
minutes,would,T1,cfnai,4,98,0.2937,0.0033,0.3168,0.0015
minutes,would,T1,cfnai,5,97,0.3302,0.001,0.2872,0.0043
minutes,would,T1,cfnai,6,97,0.1715,0.0931,0.3728,0.0002
minutes,would,T1,cfnai,7,96,0.0285,0.7828,0.2396,0.0187
minutes,would,T1,cfnai,8,95,0.0622,0.5491,0.2229,0.0299
minutes,would,T1,cfnai,9,95,0.102,0.3253,0.2019,0.0497
minutes,would,T1,vix,-9,99,-0.0503,0.6213,-0.0752,0.4595
minutes,would,T1,vix,-8,99,-0.0278,0.7847,-0.0651,0.5222
minutes,would,T1,vix,-7,99,-0.0094,0.9266,-0.0245,0.8101
minutes,would,T1,vix,-6,99,0.1452,0.1517,0.0348,0.7326
minutes,would,T1,vix,-5,99,0.0941,0.354,0.0225,0.8253
minutes,would,T1,vix,-4,99,0.1399,0.1673,-0.0196,0.8477
minutes,would,T1,vix,-3,99,0.1656,0.1013,-0.0177,0.8618
minutes,would,T1,vix,-2,99,0.1458,0.1497,0.0341,0.7373
minutes,would,T1,vix,-1,99,0.1382,0.1725,0.1172,0.2481
minutes,would,T1,vix,0,99,0.2982,0.0027,0.1746,0.0839
minutes,would,T1,vix,1,99,0.2419,0.0159,0.1806,0.0736
minutes,would,T1,vix,2,99,0.1972,0.0504,0.1561,0.1229
minutes,would,T1,vix,3,99,0.061,0.5489,0.0648,0.524
minutes,would,T1,vix,4,98,0.084,0.4108,0.0874,0.3921
minutes,would,T1,vix,5,97,0.0635,0.5364,0.0804,0.4335
minutes,would,T1,vix,6,97,0.0805,0.433,0.1243,0.225
minutes,would,T1,vix,7,96,0.1406,0.1717,0.1919,0.061
minutes,would,T1,vix,8,95,0.0835,0.4209,0.192,0.0624
minutes,would,T1,vix,9,95,-0.046,0.6581,0.0309,0.7664
minutes,would,T2,cfnai,-9,91,0.0824,0.4375,0.2863,0.0059
minutes,would,T2,cfnai,-8,91,0.0785,0.4597,0.3353,0.0012
minutes,would,T2,cfnai,-7,91,0.1702,0.1068,0.4155,0.0
minutes,would,T2,cfnai,-6,91,0.1587,0.1329,0.4175,0.0
minutes,would,T2,cfnai,-5,91,0.1652,0.1176,0.3585,0.0005
minutes,would,T2,cfnai,-4,91,0.2324,0.0267,0.3588,0.0005
minutes,would,T2,cfnai,-3,91,0.3208,0.0019,0.4122,0.0
minutes,would,T2,cfnai,-2,91,0.2404,0.0217,0.2923,0.0049
minutes,would,T2,cfnai,-1,91,0.2043,0.052,0.2493,0.0172
minutes,would,T2,cfnai,0,91,0.1743,0.0984,0.184,0.0808
minutes,would,T2,cfnai,1,91,0.235,0.025,0.2402,0.0218
minutes,would,T2,cfnai,2,91,0.2341,0.0255,0.2768,0.0079
minutes,would,T2,cfnai,3,91,0.2642,0.0114,0.2238,0.033
minutes,would,T2,cfnai,4,90,0.2202,0.037,0.2341,0.0263
minutes,would,T2,cfnai,5,89,0.2357,0.0262,0.2247,0.0343
minutes,would,T2,cfnai,6,89,0.1127,0.2932,0.3022,0.004
minutes,would,T2,cfnai,7,88,-0.0184,0.865,0.1785,0.0961
minutes,would,T2,cfnai,8,87,-0.0012,0.991,0.1584,0.1429
minutes,would,T2,cfnai,9,87,0.0627,0.5639,0.1189,0.2727
minutes,would,T2,vix,-9,91,-0.0318,0.7645,-0.0391,0.7127
minutes,would,T2,vix,-8,91,0.0184,0.8627,-0.0147,0.8904
minutes,would,T2,vix,-7,91,0.0033,0.9753,-0.0128,0.9045
minutes,would,T2,vix,-6,91,0.1026,0.333,0.0449,0.6728
minutes,would,T2,vix,-5,91,0.0539,0.6117,0.0165,0.8768
minutes,would,T2,vix,-4,91,0.0543,0.6091,-0.0622,0.5581
minutes,would,T2,vix,-3,91,0.0269,0.8,-0.0816,0.4422
minutes,would,T2,vix,-2,91,0.0492,0.6432,-0.0448,0.6734
minutes,would,T2,vix,-1,91,0.0183,0.8629,0.0183,0.8634
minutes,would,T2,vix,0,91,0.0752,0.4787,0.0563,0.596
minutes,would,T2,vix,1,91,0.0444,0.6759,0.066,0.5339
minutes,would,T2,vix,2,91,0.1095,0.3016,0.038,0.7204
minutes,would,T2,vix,3,91,-0.0657,0.5359,-0.0628,0.5542
minutes,would,T2,vix,4,90,-0.0436,0.6832,-0.0279,0.794
minutes,would,T2,vix,5,89,-0.0089,0.9341,-0.0316,0.7687
minutes,would,T2,vix,6,89,-0.0035,0.9743,0.0196,0.8556
minutes,would,T2,vix,7,88,0.0472,0.6623,0.1064,0.3239
minutes,would,T2,vix,8,87,0.0248,0.8198,0.1069,0.3245
minutes,would,T2,vix,9,87,-0.0756,0.4866,-0.0256,0.8137
minutes,would+be+appropriate,T1,cfnai,-9,99,0.0429,0.6732,0.1284,0.2053
minutes,would+be+appropriate,T1,cfnai,-8,99,0.0327,0.748,0.1795,0.0755
minutes,would+be+appropriate,T1,cfnai,-7,99,0.027,0.7906,0.1598,0.1141
minutes,would+be+appropriate,T1,cfnai,-6,99,-0.0383,0.7068,0.1617,0.1099
minutes,would+be+appropriate,T1,cfnai,-5,99,-0.2949,0.003,0.1633,0.1063
minutes,would+be+appropriate,T1,cfnai,-4,99,-0.2461,0.0141,0.2182,0.03
minutes,would+be+appropriate,T1,cfnai,-3,99,-0.1086,0.2846,0.2267,0.024
minutes,would+be+appropriate,T1,cfnai,-2,99,0.1736,0.0857,0.2242,0.0257
minutes,would+be+appropriate,T1,cfnai,-1,99,0.2074,0.0394,0.1008,0.3207
minutes,would+be+appropriate,T1,cfnai,0,99,0.1383,0.1721,0.0508,0.6177
minutes,would+be+appropriate,T1,cfnai,1,99,0.1022,0.314,0.1171,0.2483
minutes,would+be+appropriate,T1,cfnai,2,99,0.0855,0.3998,0.0955,0.3473
minutes,would+be+appropriate,T1,cfnai,3,99,0.0787,0.4386,0.0908,0.3715
minutes,would+be+appropriate,T1,cfnai,4,98,0.1047,0.3049,0.0885,0.3863
minutes,would+be+appropriate,T1,cfnai,5,97,0.0884,0.389,0.0822,0.4233
minutes,would+be+appropriate,T1,cfnai,6,97,0.0872,0.3955,0.1059,0.3021
minutes,would+be+appropriate,T1,cfnai,7,96,0.0566,0.5837,0.0169,0.8701
minutes,would+be+appropriate,T1,cfnai,8,95,0.1138,0.2721,0.0342,0.7421
minutes,would+be+appropriate,T1,cfnai,9,95,0.0645,0.5343,-0.0039,0.9702
minutes,would+be+appropriate,T1,vix,-9,99,0.0587,0.5642,0.145,0.1523
minutes,would+be+appropriate,T1,vix,-8,99,0.0593,0.5601,0.1059,0.2967
minutes,would+be+appropriate,T1,vix,-7,99,0.091,0.3702,0.1015,0.3176
minutes,would+be+appropriate,T1,vix,-6,99,0.3899,0.0001,0.114,0.2611
minutes,would+be+appropriate,T1,vix,-5,99,0.34,0.0006,0.1915,0.0576
minutes,would+be+appropriate,T1,vix,-4,99,0.3298,0.0009,0.2656,0.0079
minutes,would+be+appropriate,T1,vix,-3,99,0.3358,0.0007,0.3221,0.0011
minutes,would+be+appropriate,T1,vix,-2,99,0.3739,0.0001,0.3338,0.0007
minutes,would+be+appropriate,T1,vix,-1,99,0.2369,0.0183,0.2761,0.0057
minutes,would+be+appropriate,T1,vix,0,99,0.339,0.0006,0.3452,0.0005
minutes,would+be+appropriate,T1,vix,1,99,0.4163,0.0,0.3828,0.0001
minutes,would+be+appropriate,T1,vix,2,99,0.2908,0.0035,0.2949,0.003
minutes,would+be+appropriate,T1,vix,3,99,0.2096,0.0373,0.2721,0.0064
minutes,would+be+appropriate,T1,vix,4,98,0.3657,0.0002,0.3517,0.0004
minutes,would+be+appropriate,T1,vix,5,97,0.2463,0.015,0.3349,0.0008
minutes,would+be+appropriate,T1,vix,6,97,0.1774,0.0822,0.2622,0.0095
minutes,would+be+appropriate,T1,vix,7,96,0.152,0.1392,0.1868,0.0684
minutes,would+be+appropriate,T1,vix,8,95,0.0761,0.4637,0.1544,0.1352
minutes,would+be+appropriate,T1,vix,9,95,0.045,0.6648,0.1179,0.2553
minutes,would+be+appropriate,T2,cfnai,-9,91,0.0727,0.4933,0.2128,0.0428
minutes,would+be+appropriate,T2,cfnai,-8,91,0.0974,0.3583,0.2615,0.0123
minutes,would+be+appropriate,T2,cfnai,-7,91,0.1464,0.1662,0.2372,0.0236
minutes,would+be+appropriate,T2,cfnai,-6,91,0.116,0.2736,0.2518,0.0161
minutes,would+be+appropriate,T2,cfnai,-5,91,0.138,0.192,0.2353,0.0247
minutes,would+be+appropriate,T2,cfnai,-4,91,0.2641,0.0114,0.2879,0.0057
minutes,would+be+appropriate,T2,cfnai,-3,91,0.3097,0.0028,0.3107,0.0027
minutes,would+be+appropriate,T2,cfnai,-2,91,0.2188,0.0372,0.2224,0.0341
minutes,would+be+appropriate,T2,cfnai,-1,91,0.1817,0.0847,0.0828,0.4353
minutes,would+be+appropriate,T2,cfnai,0,91,0.0927,0.382,0.0051,0.9618
minutes,would+be+appropriate,T2,cfnai,1,91,0.1064,0.3154,0.0465,0.6616
minutes,would+be+appropriate,T2,cfnai,2,91,0.0555,0.6016,0.0334,0.7535
minutes,would+be+appropriate,T2,cfnai,3,91,0.0895,0.3989,0.0375,0.7245
minutes,would+be+appropriate,T2,cfnai,4,90,0.0778,0.4659,0.0057,0.9577
minutes,would+be+appropriate,T2,cfnai,5,89,0.0822,0.4437,0.0338,0.7533
minutes,would+be+appropriate,T2,cfnai,6,89,0.0918,0.3923,0.0494,0.6454
minutes,would+be+appropriate,T2,cfnai,7,88,0.0604,0.5764,-0.0298,0.7829
minutes,would+be+appropriate,T2,cfnai,8,87,0.065,0.5497,-0.0209,0.8476
minutes,would+be+appropriate,T2,cfnai,9,87,0.0552,0.6119,-0.0573,0.5984
minutes,would+be+appropriate,T2,vix,-9,91,0.099,0.3503,0.1435,0.1748
minutes,would+be+appropriate,T2,vix,-8,91,0.1243,0.2404,0.1259,0.2342
minutes,would+be+appropriate,T2,vix,-7,91,0.0887,0.403,0.0795,0.4541
minutes,would+be+appropriate,T2,vix,-6,91,0.1511,0.1529,0.0721,0.497
minutes,would+be+appropriate,T2,vix,-5,91,0.1719,0.1032,0.1455,0.1688
minutes,would+be+appropriate,T2,vix,-4,91,0.2883,0.0056,0.2117,0.044
minutes,would+be+appropriate,T2,vix,-3,91,0.3092,0.0029,0.2744,0.0085
minutes,would+be+appropriate,T2,vix,-2,91,0.355,0.0006,0.2928,0.0049
minutes,would+be+appropriate,T2,vix,-1,91,0.3116,0.0026,0.2376,0.0233
minutes,would+be+appropriate,T2,vix,0,91,0.4282,0.0,0.3031,0.0035
minutes,would+be+appropriate,T2,vix,1,91,0.4187,0.0,0.353,0.0006
minutes,would+be+appropriate,T2,vix,2,91,0.4289,0.0,0.2584,0.0134
minutes,would+be+appropriate,T2,vix,3,91,0.224,0.0328,0.245,0.0193
minutes,would+be+appropriate,T2,vix,4,90,0.3691,0.0003,0.3312,0.0014
minutes,would+be+appropriate,T2,vix,5,89,0.2523,0.017,0.3273,0.0017
minutes,would+be+appropriate,T2,vix,6,89,0.1776,0.0959,0.2534,0.0166
minutes,would+be+appropriate,T2,vix,7,88,0.1754,0.1022,0.1863,0.0822
minutes,would+be+appropriate,T2,vix,8,87,0.0716,0.5099,0.1436,0.1846
minutes,would+be+appropriate,T2,vix,9,87,0.076,0.4842,0.1255,0.2468
minutes,would+continue,T1,cfnai,-9,99,-0.0337,0.7404,-0.1446,0.1532
minutes,would+continue,T1,cfnai,-8,99,-0.0761,0.4542,-0.0431,0.6722
minutes,would+continue,T1,cfnai,-7,99,-0.159,0.116,-0.159,0.116
minutes,would+continue,T1,cfnai,-6,99,-0.0979,0.335,-0.1739,0.0851
minutes,would+continue,T1,cfnai,-5,99,-0.0794,0.4346,-0.2159,0.0319
minutes,would+continue,T1,cfnai,-4,99,0.0091,0.9288,-0.1318,0.1935
minutes,would+continue,T1,cfnai,-3,99,-0.0196,0.8475,-0.0993,0.3282
minutes,would+continue,T1,cfnai,-2,99,0.0149,0.8838,-0.0768,0.4501
minutes,would+continue,T1,cfnai,-1,99,-0.0156,0.8778,-0.1191,0.2402
minutes,would+continue,T1,cfnai,0,99,-0.1374,0.175,-0.0187,0.8544
minutes,would+continue,T1,cfnai,1,99,-0.0173,0.865,0.0052,0.9592
minutes,would+continue,T1,cfnai,2,99,0.0381,0.7083,0.0022,0.9826
minutes,would+continue,T1,cfnai,3,99,0.1866,0.0644,0.1101,0.278
minutes,would+continue,T1,cfnai,4,98,0.1632,0.1084,0.1393,0.1714
minutes,would+continue,T1,cfnai,5,97,0.1679,0.1002,0.1573,0.1238
minutes,would+continue,T1,cfnai,6,97,0.1105,0.2811,0.259,0.0104
minutes,would+continue,T1,cfnai,7,96,0.0479,0.6433,0.1609,0.1174
minutes,would+continue,T1,cfnai,8,95,0.0882,0.3951,0.175,0.0898
minutes,would+continue,T1,cfnai,9,95,0.0633,0.542,0.2287,0.0258
minutes,would+continue,T1,vix,-9,99,0.3577,0.0003,0.4192,0.0
minutes,would+continue,T1,vix,-8,99,0.3999,0.0,0.4083,0.0
minutes,would+continue,T1,vix,-7,99,0.418,0.0,0.3522,0.0003
minutes,would+continue,T1,vix,-6,99,0.4369,0.0,0.3885,0.0001
minutes,would+continue,T1,vix,-5,99,0.3547,0.0003,0.3726,0.0001
minutes,would+continue,T1,vix,-4,99,0.3407,0.0006,0.4109,0.0
minutes,would+continue,T1,vix,-3,99,0.3353,0.0007,0.3768,0.0001
minutes,would+continue,T1,vix,-2,99,0.3882,0.0001,0.4032,0.0
minutes,would+continue,T1,vix,-1,99,0.3459,0.0005,0.2745,0.006
minutes,would+continue,T1,vix,0,99,0.2332,0.0202,0.2396,0.0169
minutes,would+continue,T1,vix,1,99,0.2708,0.0067,0.28,0.005
minutes,would+continue,T1,vix,2,99,0.1853,0.0664,0.2099,0.037
minutes,would+continue,T1,vix,3,99,0.1232,0.2245,0.2273,0.0236
minutes,would+continue,T1,vix,4,98,0.0699,0.4942,0.1347,0.1859
minutes,would+continue,T1,vix,5,97,0.106,0.3016,0.161,0.1151
minutes,would+continue,T1,vix,6,97,0.0922,0.3692,0.1605,0.1163
minutes,would+continue,T1,vix,7,96,0.0459,0.6568,0.0699,0.4987
minutes,would+continue,T1,vix,8,95,0.1584,0.1252,0.1531,0.1384
minutes,would+continue,T1,vix,9,95,0.0743,0.474,0.0552,0.5952
minutes,would+continue,T2,cfnai,-9,91,-0.0032,0.9759,-0.0603,0.5699
minutes,would+continue,T2,cfnai,-8,91,0.0529,0.6183,0.0462,0.6638
minutes,would+continue,T2,cfnai,-7,91,0.0495,0.641,-0.0646,0.5428
minutes,would+continue,T2,cfnai,-6,91,0.1376,0.1934,-0.0696,0.512
minutes,would+continue,T2,cfnai,-5,91,0.0546,0.607,-0.1849,0.0793
minutes,would+continue,T2,cfnai,-4,91,0.0426,0.6883,-0.1303,0.2183
minutes,would+continue,T2,cfnai,-3,91,0.0408,0.701,-0.1022,0.3349
minutes,would+continue,T2,cfnai,-2,91,0.0476,0.6539,-0.1216,0.251
minutes,would+continue,T2,cfnai,-1,91,0.0578,0.5863,-0.1595,0.131
minutes,would+continue,T2,cfnai,0,91,0.0122,0.9083,-0.075,0.4799
minutes,would+continue,T2,cfnai,1,91,0.0442,0.6775,-0.0908,0.3921
minutes,would+continue,T2,cfnai,2,91,0.0577,0.5872,-0.0599,0.573
minutes,would+continue,T2,cfnai,3,91,0.0796,0.4535,0.0037,0.9725
minutes,would+continue,T2,cfnai,4,90,0.1102,0.3013,0.0263,0.8054
minutes,would+continue,T2,cfnai,5,89,0.1303,0.2235,0.0719,0.5033
minutes,would+continue,T2,cfnai,6,89,0.0615,0.5669,0.1509,0.1581
minutes,would+continue,T2,cfnai,7,88,0.0156,0.8855,0.0573,0.5957
minutes,would+continue,T2,cfnai,8,87,0.0284,0.7942,0.0748,0.4913
minutes,would+continue,T2,cfnai,9,87,0.0278,0.7984,0.1279,0.2377
minutes,would+continue,T2,vix,-9,91,0.414,0.0,0.4753,0.0
minutes,would+continue,T2,vix,-8,91,0.4208,0.0,0.4199,0.0
minutes,would+continue,T2,vix,-7,91,0.4291,0.0,0.3589,0.0005
minutes,would+continue,T2,vix,-6,91,0.4422,0.0,0.387,0.0002
minutes,would+continue,T2,vix,-5,91,0.3247,0.0017,0.3654,0.0004
minutes,would+continue,T2,vix,-4,91,0.3779,0.0002,0.3731,0.0003
minutes,would+continue,T2,vix,-3,91,0.3444,0.0008,0.3321,0.0013
minutes,would+continue,T2,vix,-2,91,0.3303,0.0014,0.3388,0.001
minutes,would+continue,T2,vix,-1,91,0.1687,0.11,0.1833,0.082
minutes,would+continue,T2,vix,0,91,0.1499,0.1561,0.1485,0.1602
minutes,would+continue,T2,vix,1,91,0.1858,0.0779,0.1945,0.0646
minutes,would+continue,T2,vix,2,91,0.1204,0.2554,0.107,0.3127
minutes,would+continue,T2,vix,3,91,0.0586,0.581,0.1497,0.1567
minutes,would+continue,T2,vix,4,90,-0.0066,0.9504,0.0548,0.6082
minutes,would+continue,T2,vix,5,89,0.0473,0.6597,0.0889,0.4073
minutes,would+continue,T2,vix,6,89,0.0353,0.7428,0.0928,0.387
minutes,would+continue,T2,vix,7,88,0.0053,0.9611,0.0175,0.8714
minutes,would+continue,T2,vix,8,87,0.1457,0.1781,0.1013,0.3507
minutes,would+continue,T2,vix,9,87,0.0599,0.5813,0.0064,0.9529
minutes,would+depend,T1,cfnai,-9,99,-0.0776,0.445,0.0708,0.4861
minutes,would+depend,T1,cfnai,-8,99,0.0148,0.8848,0.1718,0.0891
minutes,would+depend,T1,cfnai,-7,99,-0.0291,0.7748,0.2357,0.0188
minutes,would+depend,T1,cfnai,-6,99,0.032,0.7529,0.2837,0.0044
minutes,would+depend,T1,cfnai,-5,99,-0.0668,0.5114,0.3226,0.0011
minutes,would+depend,T1,cfnai,-4,99,-0.0421,0.6793,0.3657,0.0002
minutes,would+depend,T1,cfnai,-3,99,-0.0957,0.3463,0.4692,0.0
minutes,would+depend,T1,cfnai,-2,99,0.1329,0.1896,0.4957,0.0
minutes,would+depend,T1,cfnai,-1,99,0.2351,0.0192,0.4672,0.0
minutes,would+depend,T1,cfnai,0,99,0.2931,0.0032,0.4354,0.0
minutes,would+depend,T1,cfnai,1,99,0.1968,0.0509,0.3803,0.0001
minutes,would+depend,T1,cfnai,2,99,0.2151,0.0325,0.4003,0.0
minutes,would+depend,T1,cfnai,3,99,0.2076,0.0392,0.4158,0.0
minutes,would+depend,T1,cfnai,4,98,0.202,0.0461,0.4165,0.0
minutes,would+depend,T1,cfnai,5,97,0.2128,0.0363,0.3195,0.0014
minutes,would+depend,T1,cfnai,6,97,0.1064,0.2997,0.2857,0.0046
minutes,would+depend,T1,cfnai,7,96,0.0362,0.7261,0.2387,0.0192
minutes,would+depend,T1,cfnai,8,95,0.1294,0.2113,0.2832,0.0054
minutes,would+depend,T1,cfnai,9,95,0.1287,0.2138,0.2684,0.0085
minutes,would+depend,T1,vix,-9,99,0.0032,0.9747,-0.1869,0.0639
minutes,would+depend,T1,vix,-8,99,-0.0303,0.7661,-0.2387,0.0173
minutes,would+depend,T1,vix,-7,99,-0.0595,0.5586,-0.2333,0.0201
minutes,would+depend,T1,vix,-6,99,0.1663,0.1,-0.1525,0.1319
minutes,would+depend,T1,vix,-5,99,0.1012,0.3189,-0.1579,0.1186
minutes,would+depend,T1,vix,-4,99,0.1893,0.0606,-0.1074,0.2898
minutes,would+depend,T1,vix,-3,99,0.1399,0.1672,-0.05,0.6232
minutes,would+depend,T1,vix,-2,99,0.0557,0.5838,-0.1005,0.3221
minutes,would+depend,T1,vix,-1,99,0.0405,0.6907,-0.0622,0.5411
minutes,would+depend,T1,vix,0,99,-0.0069,0.9459,-0.0971,0.339
minutes,would+depend,T1,vix,1,99,-0.0145,0.887,-0.1113,0.2725
minutes,would+depend,T1,vix,2,99,-0.0567,0.5773,-0.0855,0.4003
minutes,would+depend,T1,vix,3,99,-0.0698,0.4922,-0.0183,0.8572
minutes,would+depend,T1,vix,4,98,-0.0455,0.6565,-0.0386,0.7056
minutes,would+depend,T1,vix,5,97,-0.055,0.5924,-0.0378,0.7133
minutes,would+depend,T1,vix,6,97,-0.031,0.7628,0.0024,0.9814
minutes,would+depend,T1,vix,7,96,-0.0455,0.6598,-0.0385,0.7096
minutes,would+depend,T1,vix,8,95,-0.0676,0.5151,-0.0291,0.7795
minutes,would+depend,T1,vix,9,95,-0.113,0.2754,-0.076,0.4643
minutes,would+depend,T2,cfnai,-9,91,-0.0464,0.6624,0.1736,0.0998
minutes,would+depend,T2,cfnai,-8,91,0.2,0.0573,0.2733,0.0088
minutes,would+depend,T2,cfnai,-7,91,0.3309,0.0014,0.3614,0.0004
minutes,would+depend,T2,cfnai,-6,91,0.3788,0.0002,0.4156,0.0
minutes,would+depend,T2,cfnai,-5,91,0.4023,0.0001,0.4205,0.0
minutes,would+depend,T2,cfnai,-4,91,0.4178,0.0,0.4335,0.0
minutes,would+depend,T2,cfnai,-3,91,0.5866,0.0,0.55,0.0
minutes,would+depend,T2,cfnai,-2,91,0.4826,0.0,0.5027,0.0
minutes,would+depend,T2,cfnai,-1,91,0.4658,0.0,0.4777,0.0
minutes,would+depend,T2,cfnai,0,91,0.4053,0.0001,0.383,0.0002
minutes,would+depend,T2,cfnai,1,91,0.4004,0.0001,0.3218,0.0019
minutes,would+depend,T2,cfnai,2,91,0.4813,0.0,0.3645,0.0004
minutes,would+depend,T2,cfnai,3,91,0.4126,0.0,0.3879,0.0001
minutes,would+depend,T2,cfnai,4,90,0.2091,0.0479,0.3691,0.0003
minutes,would+depend,T2,cfnai,5,89,0.213,0.045,0.2794,0.008
minutes,would+depend,T2,cfnai,6,89,0.1337,0.2116,0.2545,0.0161
minutes,would+depend,T2,cfnai,7,88,0.057,0.598,0.2366,0.0265
minutes,would+depend,T2,cfnai,8,87,0.0871,0.4224,0.2414,0.0243
minutes,would+depend,T2,cfnai,9,87,0.131,0.2264,0.2502,0.0194
minutes,would+depend,T2,vix,-9,91,-0.084,0.4286,-0.2263,0.031
minutes,would+depend,T2,vix,-8,91,-0.1726,0.1018,-0.2681,0.0102
minutes,would+depend,T2,vix,-7,91,-0.1953,0.0636,-0.3141,0.0024
minutes,would+depend,T2,vix,-6,91,-0.1245,0.2398,-0.2504,0.0167
minutes,would+depend,T2,vix,-5,91,-0.1409,0.1827,-0.2715,0.0092
minutes,would+depend,T2,vix,-4,91,-0.1386,0.19,-0.2296,0.0286
minutes,would+depend,T2,vix,-3,91,-0.0667,0.5297,-0.164,0.1203
minutes,would+depend,T2,vix,-2,91,-0.1562,0.1392,-0.2344,0.0253
minutes,would+depend,T2,vix,-1,91,-0.1073,0.3112,-0.1875,0.0751
minutes,would+depend,T2,vix,0,91,-0.1826,0.0832,-0.2234,0.0333
minutes,would+depend,T2,vix,1,91,-0.1821,0.0841,-0.2182,0.0377
minutes,would+depend,T2,vix,2,91,-0.1783,0.0908,-0.1782,0.091
minutes,would+depend,T2,vix,3,91,-0.1454,0.1691,-0.0816,0.4419
minutes,would+depend,T2,vix,4,90,-0.1269,0.2333,-0.0901,0.3985
minutes,would+depend,T2,vix,5,89,-0.0923,0.3896,-0.0715,0.5058
minutes,would+depend,T2,vix,6,89,-0.0706,0.5109,-0.0263,0.8065
minutes,would+depend,T2,vix,7,88,-0.0602,0.5772,-0.0531,0.6233
minutes,would+depend,T2,vix,8,87,-0.0832,0.4435,-0.0478,0.6599
minutes,would+depend,T2,vix,9,87,-0.0934,0.3898,-0.0687,0.5272
minutes,would+need,T1,cfnai,-9,99,-0.0023,0.9822,0.0707,0.4868
minutes,would+need,T1,cfnai,-8,99,-0.0294,0.7725,-0.1805,0.0738
minutes,would+need,T1,cfnai,-7,99,0.0324,0.7502,-0.1783,0.0774
minutes,would+need,T1,cfnai,-6,99,0.0471,0.6432,-0.1042,0.3046
minutes,would+need,T1,cfnai,-5,99,0.0155,0.8791,-0.1356,0.1807
minutes,would+need,T1,cfnai,-4,99,-0.0687,0.4994,-0.1753,0.0826
minutes,would+need,T1,cfnai,-3,99,-0.1669,0.0987,-0.3108,0.0017
minutes,would+need,T1,cfnai,-2,99,-0.1559,0.1234,-0.2965,0.0029
minutes,would+need,T1,cfnai,-1,99,-0.1527,0.1313,-0.3451,0.0005
minutes,would+need,T1,cfnai,0,99,0.0224,0.8256,-0.2988,0.0027
minutes,would+need,T1,cfnai,1,99,-0.0088,0.9307,-0.2835,0.0045
minutes,would+need,T1,cfnai,2,99,-0.0508,0.6173,-0.2535,0.0113
minutes,would+need,T1,cfnai,3,99,-0.1008,0.3209,-0.2649,0.008
minutes,would+need,T1,cfnai,4,98,-0.0785,0.4421,-0.2797,0.0053
minutes,would+need,T1,cfnai,5,97,-0.1051,0.3057,-0.2414,0.0172
minutes,would+need,T1,cfnai,6,97,-0.1415,0.1669,-0.1649,0.1064
minutes,would+need,T1,cfnai,7,96,-0.0529,0.609,-0.226,0.0268
minutes,would+need,T1,cfnai,8,95,-0.0352,0.7351,-0.2007,0.0512
minutes,would+need,T1,cfnai,9,95,0.0373,0.72,-0.2154,0.036
