key,unit,period,macro,k,n,r,p_r,rho,p_rho
minutes,ALL,T2,cfnai,5,89,0.0139,0.8973,0.0125,0.9073
minutes,ALL,T2,cfnai,6,89,-0.1828,0.0864,0.0278,0.7961
minutes,ALL,T2,cfnai,7,88,-0.1379,0.2,0.0057,0.958
minutes,ALL,T2,cfnai,8,87,-0.0498,0.6471,0.0313,0.7735
minutes,ALL,T2,cfnai,9,87,0.1903,0.0775,0.0362,0.7392
minutes,ALL,T2,vix,-9,91,-0.1459,0.1677,-0.1136,0.2838
minutes,ALL,T2,vix,-8,91,-0.1451,0.1699,-0.1699,0.1073
minutes,ALL,T2,vix,-7,91,-0.1402,0.185,-0.1228,0.2462
minutes,ALL,T2,vix,-6,91,-0.0523,0.6228,-0.0631,0.5524
minutes,ALL,T2,vix,-5,91,-0.0757,0.4758,-0.0434,0.6828
minutes,ALL,T2,vix,-4,91,-0.141,0.1826,-0.1501,0.1556
minutes,ALL,T2,vix,-3,91,-0.1873,0.0754,-0.2252,0.0318
minutes,ALL,T2,vix,-2,91,-0.1195,0.2592,-0.1432,0.1757
minutes,ALL,T2,vix,-1,91,-0.1671,0.1135,-0.1714,0.1042
minutes,ALL,T2,vix,0,91,-0.114,0.2821,-0.0827,0.4358
minutes,ALL,T2,vix,1,91,-0.2088,0.047,-0.183,0.0825
minutes,ALL,T2,vix,2,91,-0.1338,0.2061,-0.1624,0.1242
minutes,ALL,T2,vix,3,91,-0.1019,0.3367,-0.1015,0.3385
minutes,ALL,T2,vix,4,90,-0.0764,0.4739,-0.0577,0.5888
minutes,ALL,T2,vix,5,89,0.1481,0.166,0.0661,0.5384
minutes,ALL,T2,vix,6,89,0.0769,0.4738,0.0097,0.9285
minutes,ALL,T2,vix,7,88,0.0552,0.6096,0.0239,0.825
minutes,ALL,T2,vix,8,87,0.0246,0.8214,0.0627,0.5642
minutes,ALL,T2,vix,9,87,0.0015,0.9887,-0.0045,0.967
minutes,can,T1,cfnai,-9,198,0.1035,0.1466,0.2198,0.0019
minutes,can,T1,cfnai,-8,198,0.1338,0.0603,0.2673,0.0001
minutes,can,T1,cfnai,-7,198,0.1003,0.1599,0.199,0.005
minutes,can,T1,cfnai,-6,198,0.0863,0.2265,0.2599,0.0002
minutes,can,T1,cfnai,-5,198,0.0174,0.8074,0.2992,0.0
minutes,can,T1,cfnai,-4,198,0.0511,0.475,0.3324,0.0
minutes,can,T1,cfnai,-3,198,0.001,0.9889,0.2819,0.0001
minutes,can,T1,cfnai,-2,198,-0.1251,0.079,0.2668,0.0001
minutes,can,T1,cfnai,-1,198,-0.1695,0.0169,0.1964,0.0055
minutes,can,T1,cfnai,0,198,-0.1364,0.0553,0.1562,0.028
minutes,can,T1,cfnai,1,198,0.1278,0.0727,0.2027,0.0042
minutes,can,T1,cfnai,2,198,0.1821,0.0102,0.1436,0.0436
minutes,can,T1,cfnai,3,198,0.1539,0.0304,0.1281,0.072
minutes,can,T1,cfnai,4,196,-0.0503,0.4839,0.1441,0.0439
minutes,can,T1,cfnai,5,194,-0.0985,0.1718,0.0325,0.6524
minutes,can,T1,cfnai,6,194,0.0308,0.6702,0.001,0.9893
minutes,can,T1,cfnai,7,192,0.143,0.0479,0.086,0.2358
minutes,can,T1,cfnai,8,190,0.156,0.0316,0.1051,0.1491
minutes,can,T1,cfnai,9,190,0.0669,0.3593,0.0754,0.3011
minutes,can,T1,vix,-9,198,0.1444,0.0424,0.1856,0.0089
minutes,can,T1,vix,-8,198,0.1665,0.0191,0.2573,0.0003
minutes,can,T1,vix,-7,198,0.1711,0.016,0.2188,0.002
minutes,can,T1,vix,-6,198,0.2488,0.0004,0.2535,0.0003
minutes,can,T1,vix,-5,198,0.2547,0.0003,0.2567,0.0003
minutes,can,T1,vix,-4,198,0.3143,0.0,0.3855,0.0
minutes,can,T1,vix,-3,198,0.4299,0.0,0.4098,0.0
minutes,can,T1,vix,-2,198,0.5695,0.0,0.519,0.0
minutes,can,T1,vix,-1,198,0.4645,0.0,0.4874,0.0
minutes,can,T1,vix,0,198,0.3692,0.0,0.4754,0.0
minutes,can,T1,vix,1,198,0.3806,0.0,0.4003,0.0
minutes,can,T1,vix,2,198,0.3097,0.0,0.4357,0.0
minutes,can,T1,vix,3,198,0.3802,0.0,0.3603,0.0
minutes,can,T1,vix,4,196,0.4541,0.0,0.4208,0.0
minutes,can,T1,vix,5,194,0.255,0.0003,0.3853,0.0
minutes,can,T1,vix,6,194,0.2851,0.0001,0.4136,0.0
minutes,can,T1,vix,7,192,0.247,0.0006,0.3273,0.0
minutes,can,T1,vix,8,190,0.2586,0.0003,0.452,0.0
minutes,can,T1,vix,9,190,0.3009,0.0,0.3503,0.0
minutes,could,T1,cfnai,-9,198,0.169,0.0173,-0.0079,0.9121
minutes,could,T1,cfnai,-8,198,0.1321,0.0636,0.025,0.7262
minutes,could,T1,cfnai,-7,198,-0.0125,0.8609,-0.0656,0.3585
minutes,could,T1,cfnai,-6,198,-0.1516,0.033,-0.1079,0.1303
minutes,could,T1,cfnai,-5,198,-0.1032,0.148,-0.1113,0.1186
minutes,could,T1,cfnai,-4,198,0.0272,0.7033,-0.0467,0.5138
minutes,could,T1,cfnai,-3,198,0.0949,0.1834,-0.0506,0.4793
minutes,could,T1,cfnai,-2,198,0.0312,0.6622,-0.093,0.1924
minutes,could,T1,cfnai,-1,198,-0.0295,0.6804,-0.1628,0.0219
minutes,could,T1,cfnai,0,198,-0.1415,0.0467,-0.1171,0.1003
minutes,could,T1,cfnai,1,198,-0.0398,0.5779,-0.0824,0.2486
minutes,could,T1,cfnai,2,198,-0.0608,0.3946,-0.1605,0.0239
minutes,could,T1,cfnai,3,198,-0.149,0.0362,-0.1851,0.009
minutes,could,T1,cfnai,4,196,-0.1881,0.0083,-0.1616,0.0237
minutes,could,T1,cfnai,5,194,-0.2597,0.0003,-0.2616,0.0002
minutes,could,T1,cfnai,6,194,-0.2469,0.0005,-0.1889,0.0083
minutes,could,T1,cfnai,7,192,-0.1327,0.0664,-0.0313,0.6662
minutes,could,T1,cfnai,8,190,-0.0594,0.4154,-0.0422,0.563
minutes,could,T1,cfnai,9,190,0.2012,0.0054,0.0175,0.8107
minutes,could,T1,vix,-9,198,0.0306,0.6684,0.0605,0.3968
minutes,could,T1,vix,-8,198,0.0899,0.2078,0.0756,0.29
minutes,could,T1,vix,-7,198,0.0826,0.2471,0.0994,0.1636
minutes,could,T1,vix,-6,198,0.0996,0.1627,0.0845,0.2368
minutes,could,T1,vix,-5,198,0.1137,0.1107,0.1317,0.0644
minutes,could,T1,vix,-4,198,-0.0263,0.7127,0.0512,0.474
minutes,could,T1,vix,-3,198,-0.0303,0.6718,0.0134,0.8518
minutes,could,T1,vix,-2,198,0.0442,0.5366,0.0856,0.2307
minutes,could,T1,vix,-1,198,0.1288,0.0704,0.1415,0.0467
minutes,could,T1,vix,0,198,0.0785,0.2719,0.1723,0.0152
minutes,could,T1,vix,1,198,0.0294,0.681,0.0894,0.2106
minutes,could,T1,vix,2,198,0.1295,0.0689,0.0611,0.3924
minutes,could,T1,vix,3,198,0.1636,0.0213,0.1385,0.0516
minutes,could,T1,vix,4,196,0.1945,0.0063,0.165,0.0209
minutes,could,T1,vix,5,194,0.4139,0.0,0.2735,0.0001
minutes,could,T1,vix,6,194,0.2923,0.0,0.227,0.0015
minutes,could,T1,vix,7,192,0.234,0.0011,0.1848,0.0103
minutes,could,T1,vix,8,190,0.1997,0.0057,0.2211,0.0022
minutes,could,T1,vix,9,190,0.3193,0.0,0.2972,0.0
minutes,could,T2,cfnai,-9,182,0.1862,0.0119,0.0434,0.5606
minutes,could,T2,cfnai,-8,182,0.2142,0.0037,0.0675,0.3651
minutes,could,T2,cfnai,-7,182,0.1745,0.0184,-0.0152,0.8389
minutes,could,T2,cfnai,-6,182,-0.0825,0.268,-0.0449,0.5472
minutes,could,T2,cfnai,-5,182,-0.0869,0.2437,-0.0807,0.2787
minutes,could,T2,cfnai,-4,182,-0.0369,0.6205,-0.0424,0.5694
minutes,could,T2,cfnai,-3,182,-0.0251,0.7367,-0.0468,0.5307
minutes,could,T2,cfnai,-2,182,-0.1068,0.1513,-0.1166,0.117
minutes,could,T2,cfnai,-1,182,-0.126,0.0902,-0.1874,0.0113
minutes,could,T2,cfnai,0,182,-0.1194,0.1085,-0.1106,0.137
minutes,could,T2,cfnai,1,182,-0.0308,0.6798,-0.0938,0.2076
minutes,could,T2,cfnai,2,182,-0.126,0.0901,-0.1665,0.0246
minutes,could,T2,cfnai,3,182,-0.2132,0.0039,-0.2162,0.0034
minutes,could,T2,cfnai,4,180,-0.1806,0.0153,-0.2142,0.0039
minutes,could,T2,cfnai,5,178,-0.2788,0.0002,-0.3085,0.0
minutes,could,T2,cfnai,6,178,-0.4542,0.0,-0.314,0.0
minutes,could,T2,cfnai,7,176,-0.2292,0.0022,-0.1455,0.0541
minutes,could,T2,cfnai,8,174,-0.1255,0.0988,-0.1364,0.0727
minutes,could,T2,cfnai,9,174,0.1772,0.0193,-0.0868,0.2545
minutes,could,T2,vix,-9,182,0.0618,0.4073,0.0971,0.1924
minutes,could,T2,vix,-8,182,0.0194,0.7949,0.0359,0.6302
minutes,could,T2,vix,-7,182,0.0396,0.5952,0.078,0.295
minutes,could,T2,vix,-6,182,0.0775,0.2983,0.0704,0.345
minutes,could,T2,vix,-5,182,0.0866,0.2453,0.1279,0.0854
minutes,could,T2,vix,-4,182,0.0261,0.7268,0.0484,0.5166
minutes,could,T2,vix,-3,182,-0.057,0.4447,0.0057,0.9386
minutes,could,T2,vix,-2,182,0.0343,0.646,0.0823,0.2696
minutes,could,T2,vix,-1,182,0.1002,0.1783,0.1307,0.0787
minutes,could,T2,vix,0,182,0.079,0.2891,0.1682,0.0233
minutes,could,T2,vix,1,182,-0.0205,0.7831,0.0469,0.5292
minutes,could,T2,vix,2,182,-0.0351,0.6376,-0.0055,0.9411
minutes,could,T2,vix,3,182,0.1019,0.1711,0.0934,0.21
minutes,could,T2,vix,4,180,0.1467,0.0494,0.1208,0.1063
minutes,could,T2,vix,5,178,0.3921,0.0,0.2459,0.0009
minutes,could,T2,vix,6,178,0.2761,0.0002,0.1903,0.0109
minutes,could,T2,vix,7,176,0.2327,0.0019,0.1641,0.0295
minutes,could,T2,vix,8,174,0.1769,0.0195,0.1932,0.0106
minutes,could,T2,vix,9,174,0.2968,0.0001,0.2774,0.0002
minutes,may,T1,cfnai,-9,198,-0.0932,0.1916,0.0676,0.3441
minutes,may,T1,cfnai,-8,198,-0.0264,0.7119,-0.0,0.9998
minutes,may,T1,cfnai,-7,198,0.0627,0.3805,0.0095,0.8949
minutes,may,T1,cfnai,-6,198,0.1673,0.0185,0.1072,0.1327
minutes,may,T1,cfnai,-5,198,0.0931,0.1919,0.042,0.557
minutes,may,T1,cfnai,-4,198,0.0124,0.8624,-0.0037,0.9591
minutes,may,T1,cfnai,-3,198,0.0563,0.4309,-0.014,0.8448
minutes,may,T1,cfnai,-2,198,0.0192,0.7879,-0.0141,0.8442
minutes,may,T1,cfnai,-1,198,-0.015,0.8336,-0.0583,0.4142
minutes,may,T1,cfnai,0,198,-0.1157,0.1046,-0.1362,0.0556
minutes,may,T1,cfnai,1,198,-0.0756,0.2895,-0.2998,0.0
minutes,may,T1,cfnai,2,198,-0.0555,0.437,-0.2017,0.0044
minutes,may,T1,cfnai,3,198,-0.1166,0.102,-0.1007,0.1579
minutes,may,T1,cfnai,4,196,-0.1386,0.0526,-0.1683,0.0184
minutes,may,T1,cfnai,5,194,-0.1499,0.037,-0.1885,0.0085
minutes,may,T1,cfnai,6,194,0.0095,0.8959,-0.0765,0.2888
minutes,may,T1,cfnai,7,192,0.0691,0.3409,-0.0104,0.8865
minutes,may,T1,cfnai,8,190,0.0707,0.3321,-0.0076,0.9174
minutes,may,T1,cfnai,9,190,0.1574,0.0301,0.0006,0.9937
minutes,may,T1,vix,-9,198,-0.1128,0.1136,-0.1267,0.0752
minutes,may,T1,vix,-8,198,-0.1364,0.0554,-0.0808,0.2581
minutes,may,T1,vix,-7,198,-0.1609,0.0235,-0.1844,0.0093
minutes,may,T1,vix,-6,198,-0.2411,0.0006,-0.2487,0.0004
minutes,may,T1,vix,-5,198,-0.2269,0.0013,-0.2247,0.0015
minutes,may,T1,vix,-4,198,-0.19,0.0074,-0.1543,0.03
minutes,may,T1,vix,-3,198,-0.1402,0.0488,-0.1156,0.1049
minutes,may,T1,vix,-2,198,-0.2206,0.0018,-0.1895,0.0075
minutes,may,T1,vix,-1,198,-0.1695,0.017,-0.3187,0.0
minutes,may,T1,vix,0,198,-0.1503,0.0346,-0.2225,0.0016
minutes,may,T1,vix,1,198,-0.1434,0.0438,-0.2044,0.0039
minutes,may,T1,vix,2,198,0.0249,0.7278,-0.1291,0.0699
minutes,may,T1,vix,3,198,-0.0622,0.3843,-0.1386,0.0515
minutes,may,T1,vix,4,196,-0.0575,0.4233,-0.0694,0.3336
minutes,may,T1,vix,5,194,-0.0106,0.8829,-0.1157,0.1083
minutes,may,T1,vix,6,194,-0.1548,0.0311,-0.2423,0.0007
minutes,may,T1,vix,7,192,-0.1661,0.0213,-0.197,0.0062
minutes,may,T1,vix,8,190,-0.1066,0.1431,-0.1623,0.0252
minutes,may,T1,vix,9,190,-0.1124,0.1224,-0.0751,0.3029
minutes,may,T2,cfnai,-9,182,-0.1222,0.1004,-0.0116,0.8769
minutes,may,T2,cfnai,-8,182,-0.1691,0.0225,-0.0935,0.2095
minutes,may,T2,cfnai,-7,182,-0.1666,0.0246,-0.0769,0.3022
minutes,may,T2,cfnai,-6,182,0.0733,0.3251,0.0213,0.7756
minutes,may,T2,cfnai,-5,182,0.0826,0.2678,-0.0153,0.8371
minutes,may,T2,cfnai,-4,182,0.0475,0.5245,-0.0084,0.9109
minutes,may,T2,cfnai,-3,182,0.0084,0.9104,-0.0275,0.712
minutes,may,T2,cfnai,-2,182,0.1305,0.079,0.0697,0.3496
minutes,may,T2,cfnai,-1,182,0.0863,0.2466,0.0219,0.7694
minutes,may,T2,cfnai,0,182,-0.0198,0.7911,-0.049,0.5115
minutes,may,T2,cfnai,1,182,-0.2125,0.004,-0.233,0.0016
minutes,may,T2,cfnai,2,182,-0.1006,0.1767,-0.138,0.0632
minutes,may,T2,cfnai,3,182,0.003,0.9683,-0.0604,0.4179
minutes,may,T2,cfnai,4,180,0.001,0.9894,-0.0651,0.3856
minutes,may,T2,cfnai,5,178,-0.0411,0.5856,-0.104,0.1673
minutes,may,T2,cfnai,6,178,-0.0475,0.5287,-0.0002,0.9978
minutes,may,T2,cfnai,7,176,0.0358,0.6373,0.0437,0.5643
minutes,may,T2,cfnai,8,174,0.0816,0.2842,0.0814,0.2855
minutes,may,T2,cfnai,9,174,0.1701,0.0249,0.0731,0.338
minutes,may,T2,vix,-9,182,-0.0508,0.4959,-0.0982,0.1874
minutes,may,T2,vix,-8,182,-0.0838,0.2608,-0.096,0.1972
minutes,may,T2,vix,-7,182,-0.1003,0.1778,-0.1349,0.0695
minutes,may,T2,vix,-6,182,-0.1725,0.0199,-0.1933,0.0089
minutes,may,T2,vix,-5,182,-0.1645,0.0265,-0.1556,0.0359
minutes,may,T2,vix,-4,182,-0.1105,0.1376,-0.0773,0.2999
minutes,may,T2,vix,-3,182,-0.0527,0.4796,-0.028,0.7075
minutes,may,T2,vix,-2,182,-0.1484,0.0456,-0.1091,0.1428
minutes,may,T2,vix,-1,182,-0.1987,0.0072,-0.2634,0.0003
minutes,may,T2,vix,0,182,-0.0789,0.2898,-0.1382,0.0629
minutes,may,T2,vix,1,182,-0.0758,0.3094,-0.1434,0.0534
minutes,may,T2,vix,2,182,-0.0543,0.4666,-0.068,0.3617
minutes,may,T2,vix,3,182,-0.0884,0.2354,-0.0945,0.2046
minutes,may,T2,vix,4,180,-0.0569,0.448,-0.0197,0.7931
minutes,may,T2,vix,5,178,-0.0313,0.6781,-0.102,0.1754
minutes,may,T2,vix,6,178,-0.1715,0.0221,-0.2452,0.001
minutes,may,T2,vix,7,176,-0.1768,0.0189,-0.2012,0.0074
minutes,may,T2,vix,8,174,-0.1279,0.0926,-0.1655,0.029
minutes,may,T2,vix,9,174,-0.1576,0.0378,-0.0882,0.2471
minutes,should,T1,cfnai,-9,198,0.1683,0.0177,-0.0164,0.8183
minutes,should,T1,cfnai,-8,198,0.1833,0.0097,0.0794,0.2663
minutes,should,T1,cfnai,-7,198,0.0952,0.182,0.0373,0.6019
minutes,should,T1,cfnai,-6,198,-0.0202,0.7776,-0.0046,0.9489
minutes,should,T1,cfnai,-5,198,-0.0429,0.5481,-0.1133,0.1119
minutes,should,T1,cfnai,-4,198,0.0244,0.7333,-0.0469,0.5114
minutes,should,T1,cfnai,-3,198,0.0632,0.3766,0.0482,0.5004
minutes,should,T1,cfnai,-2,198,-0.0007,0.9917,-0.0444,0.5348
minutes,should,T1,cfnai,-1,198,-0.0121,0.8659,0.0337,0.637
minutes,should,T1,cfnai,0,198,-0.0671,0.3474,0.0475,0.5064
minutes,should,T1,cfnai,1,198,-0.0055,0.9384,0.0553,0.4389
minutes,should,T1,cfnai,2,198,0.0099,0.8895,0.0491,0.4921
minutes,should,T1,cfnai,3,198,0.0427,0.5502,0.0427,0.5498
minutes,should,T1,cfnai,4,196,0.0489,0.4962,0.1068,0.1364
minutes,should,T1,cfnai,5,194,0.0508,0.4822,0.121,0.0929
minutes,should,T1,cfnai,6,194,-0.0071,0.9214,0.129,0.0731
minutes,should,T1,cfnai,7,192,-0.082,0.2584,0.0604,0.4052
minutes,should,T1,cfnai,8,190,-0.0814,0.2639,-0.0032,0.9655
minutes,should,T1,cfnai,9,190,0.0139,0.8491,0.0541,0.4586
minutes,should,T1,vix,-9,198,-0.2183,0.002,-0.1145,0.1081
minutes,should,T1,vix,-8,198,-0.169,0.0173,-0.1175,0.0991
minutes,should,T1,vix,-7,198,-0.2007,0.0046,-0.1779,0.0122
minutes,should,T1,vix,-6,198,-0.1871,0.0083,-0.1185,0.0965
minutes,should,T1,vix,-5,198,-0.2411,0.0006,-0.1755,0.0134
minutes,should,T1,vix,-4,198,-0.2356,0.0008,-0.213,0.0026
minutes,should,T1,vix,-3,198,-0.2491,0.0004,-0.248,0.0004
minutes,should,T1,vix,-2,198,-0.2617,0.0002,-0.2176,0.0021
minutes,should,T1,vix,-1,198,-0.1619,0.0227,-0.1944,0.0061
minutes,should,T1,vix,0,198,-0.2025,0.0042,-0.1731,0.0147
minutes,should,T1,vix,1,198,-0.2355,0.0008,-0.2286,0.0012
minutes,should,T1,vix,2,198,-0.1487,0.0365,-0.2157,0.0023
minutes,should,T1,vix,3,198,-0.2007,0.0046,-0.2063,0.0035
minutes,should,T1,vix,4,196,-0.2301,0.0012,-0.2162,0.0023
minutes,should,T1,vix,5,194,-0.0288,0.6898,-0.0787,0.2752
minutes,should,T1,vix,6,194,0.0335,0.6431,0.025,0.7291
minutes,should,T1,vix,7,192,-0.0075,0.9178,-0.0131,0.8572
minutes,should,T1,vix,8,190,-0.0409,0.5752,-0.0526,0.4713
minutes,should,T1,vix,9,190,-0.086,0.2381,-0.1198,0.0998
minutes,should,T2,cfnai,-9,182,0.1491,0.0446,-0.0771,0.3007
minutes,should,T2,cfnai,-8,182,0.129,0.0826,0.0506,0.4973
minutes,should,T2,cfnai,-7,182,0.0736,0.3234,0.0112,0.8808
minutes,should,T2,cfnai,-6,182,-0.1043,0.161,-0.0494,0.5075
minutes,should,T2,cfnai,-5,182,-0.1427,0.0546,-0.1183,0.1118
minutes,should,T2,cfnai,-4,182,-0.0432,0.5626,-0.0582,0.4348
minutes,should,T2,cfnai,-3,182,0.0501,0.5019,0.0372,0.618
minutes,should,T2,cfnai,-2,182,0.0146,0.8446,0.0017,0.9818
minutes,should,T2,cfnai,-1,182,0.0449,0.5472,0.0962,0.1964
minutes,should,T2,cfnai,0,182,0.0963,0.1957,0.1105,0.1377
minutes,should,T2,cfnai,1,182,0.1923,0.0093,0.1383,0.0627
minutes,should,T2,cfnai,2,182,0.0677,0.3639,0.1012,0.1742
minutes,should,T2,cfnai,3,182,0.1156,0.1202,0.0911,0.2214
minutes,should,T2,cfnai,4,180,0.1249,0.0949,0.1841,0.0134
minutes,should,T2,cfnai,5,178,0.1286,0.0871,0.1827,0.0146
minutes,should,T2,cfnai,6,178,0.0017,0.9822,0.1918,0.0103
minutes,should,T2,cfnai,7,176,-0.081,0.2855,0.1077,0.1546
minutes,should,T2,cfnai,8,174,-0.0683,0.3707,0.0332,0.6632
minutes,should,T2,cfnai,9,174,0.0234,0.7594,0.0935,0.2196
minutes,should,T2,vix,-9,182,-0.1847,0.0126,-0.0993,0.1823
minutes,should,T2,vix,-8,182,-0.215,0.0036,-0.1498,0.0435
minutes,should,T2,vix,-7,182,-0.2088,0.0047,-0.1599,0.0311
minutes,should,T2,vix,-6,182,-0.142,0.0558,-0.0888,0.233
minutes,should,T2,vix,-5,182,-0.2125,0.004,-0.1383,0.0627
minutes,should,T2,vix,-4,182,-0.2628,0.0003,-0.1859,0.012
minutes,should,T2,vix,-3,182,-0.2573,0.0005,-0.2186,0.003
minutes,should,T2,vix,-2,182,-0.2509,0.0006,-0.1965,0.0079
minutes,should,T2,vix,-1,182,-0.2598,0.0004,-0.1822,0.0138
minutes,should,T2,vix,0,182,-0.2368,0.0013,-0.1458,0.0496
minutes,should,T2,vix,1,182,-0.2226,0.0025,-0.2135,0.0038
minutes,should,T2,vix,2,182,-0.214,0.0037,-0.222,0.0026
minutes,should,T2,vix,3,182,-0.2105,0.0043,-0.2055,0.0054
minutes,should,T2,vix,4,180,-0.2316,0.0018,-0.2223,0.0027
minutes,should,T2,vix,5,178,-0.0218,0.7732,-0.0647,0.391
minutes,should,T2,vix,6,178,0.0406,0.5901,0.034,0.652
minutes,should,T2,vix,7,176,0.0068,0.9283,-0.0097,0.8984
minutes,should,T2,vix,8,174,-0.0348,0.6486,-0.0559,0.4636
minutes,should,T2,vix,9,174,-0.0963,0.2061,-0.1349,0.0759
minutes,will,T1,cfnai,-9,198,-0.0021,0.9766,-0.1008,0.1578
minutes,will,T1,cfnai,-8,198,-0.0204,0.775,-0.1699,0.0167
minutes,will,T1,cfnai,-7,198,-0.0384,0.5913,-0.1186,0.096
minutes,will,T1,cfnai,-6,198,-0.0901,0.2066,-0.1177,0.0987
minutes,will,T1,cfnai,-5,198,-0.1376,0.0532,-0.0739,0.3011
minutes,will,T1,cfnai,-4,198,-0.1,0.1608,-0.0306,0.6689
minutes,will,T1,cfnai,-3,198,-0.034,0.6341,-0.0416,0.5608
minutes,will,T1,cfnai,-2,198,0.0461,0.5188,0.0234,0.7437
minutes,will,T1,cfnai,-1,198,0.046,0.5198,0.1005,0.1588
minutes,will,T1,cfnai,0,198,-0.0287,0.6886,0.0782,0.2737
minutes,will,T1,cfnai,1,198,-0.0181,0.7998,0.089,0.2125
minutes,will,T1,cfnai,2,198,0.0153,0.8303,0.0974,0.1722
minutes,will,T1,cfnai,3,198,0.1044,0.1432,0.1138,0.1105
minutes,will,T1,cfnai,4,196,0.0864,0.2288,0.1839,0.0099
minutes,will,T1,cfnai,5,194,0.0659,0.3612,0.1875,0.0088
minutes,will,T1,cfnai,6,194,0.045,0.5337,0.1709,0.0172
minutes,will,T1,cfnai,7,192,0.066,0.3633,0.074,0.3075
minutes,will,T1,cfnai,8,190,0.0847,0.2452,0.0772,0.2899
minutes,will,T1,cfnai,9,190,0.0157,0.8295,0.1591,0.0283
minutes,will,T1,vix,-9,198,-0.2177,0.0021,-0.2574,0.0003
