layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,would+be+appropriate,63,0.545,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.86415,0.47244,8e-05,***,91,0.33726,0.32219
min_committee,would+be+appropriate,63,0.545,(6) excl-2020,vix_pre28,VIX,0.09467,0.035,0.00683,***,91,0.33726,0.32219
min_committee,would+be+appropriate,63,0.545,(7) Δ,const,const,-0.02545,0.06724,0.70511,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(7) Δ,d_cfnai,ΔCFNAI,0.10505,0.10151,0.30075,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(7) Δ,d_vix,ΔVIX,-0.01608,0.01951,0.40967,,98,0.03436,0.01403
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,const,const,-0.07399,0.05977,0.21575,,90,0.01296,-0.00973
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.42678,0.39883,0.28458,,90,0.01296,-0.00973
min_committee,would+be+appropriate,63,0.545,(8) Δ excl-2020,d_vix,ΔVIX,0.00866,0.01681,0.60617,,90,0.01296,-0.00973
min_committee,would+depend,51,0.586,(3),const,const,1.38534,0.55918,0.01323,**,99,0.065,0.04552
min_committee,would+depend,51,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.09095,0.08884,0.30594,,99,0.065,0.04552
min_committee,would+depend,51,0.586,(3),vix_pre28,VIX,-0.03671,0.02599,0.15776,,99,0.065,0.04552
min_committee,would+depend,51,0.586,(6) excl-2020,const,const,2.18057,0.55852,9e-05,***,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.60656,0.72375,0.02643,**,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(6) excl-2020,vix_pre28,VIX,-0.08508,0.02595,0.00104,***,91,0.25898,0.24214
min_committee,would+depend,51,0.586,(7) Δ,const,const,-0.00027,0.0449,0.99519,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.01503,0.01255,0.23115,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(7) Δ,d_vix,ΔVIX,0.00444,0.00714,0.53415,,98,0.00268,-0.01831
min_committee,would+depend,51,0.586,(8) Δ excl-2020,const,const,-0.02012,0.04707,0.66899,,90,0.00441,-0.01848
min_committee,would+depend,51,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.06843,0.41164,0.86797,,90,0.00441,-0.01848
min_committee,would+depend,51,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.01001,0.0109,0.35855,,90,0.00441,-0.01848
min_committee,would+assess,49,0.515,(3),const,const,0.99476,0.39217,0.0112,**,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.2594,0.07438,0.00049,***,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(3),vix_pre28,VIX,-0.00636,0.02051,0.75659,,99,0.07787,0.05866
min_committee,would+assess,49,0.515,(6) excl-2020,const,const,0.91557,0.45804,0.04562,**,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.77997,0.565,0.00163,***,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(6) excl-2020,vix_pre28,VIX,-0.00442,0.0299,0.88243,,91,0.17181,0.15299
min_committee,would+assess,49,0.515,(7) Δ,const,const,0.02804,0.04184,0.50276,,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(7) Δ,d_cfnai,ΔCFNAI,-0.10643,0.03977,0.00744,***,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(7) Δ,d_vix,ΔVIX,-0.01006,0.01108,0.3639,,98,0.0723,0.05277
min_committee,would+assess,49,0.515,(8) Δ excl-2020,const,const,0.0545,0.04044,0.17775,,90,0.01107,-0.01166
min_committee,would+assess,49,0.515,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.17355,0.28403,0.54119,,90,0.01107,-0.01166
min_committee,would+assess,49,0.515,(8) Δ excl-2020,d_vix,ΔVIX,-0.01364,0.01462,0.35071,,90,0.01107,-0.01166
min_committee,could+impede,46,0.535,(3),const,const,0.06423,0.61297,0.91655,,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13047,0.04396,0.003,***,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(3),vix_pre28,VIX,0.05198,0.03244,0.10908,,99,0.08504,0.06598
min_committee,could+impede,46,0.535,(6) excl-2020,const,const,-1.05205,0.39912,0.00839,***,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.07659,0.68304,0.11498,,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(6) excl-2020,vix_pre28,VIX,0.12037,0.02246,0.0,***,91,0.25153,0.23452
min_committee,could+impede,46,0.535,(7) Δ,const,const,0.02741,0.01881,0.14496,,98,0.038,0.01775
min_committee,could+impede,46,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.04008,0.01613,0.01296,**,98,0.038,0.01775
min_committee,could+impede,46,0.535,(7) Δ,d_vix,ΔVIX,0.00213,0.00557,0.70277,,98,0.038,0.01775
min_committee,could+impede,46,0.535,(8) Δ excl-2020,const,const,0.01033,0.01362,0.4484,,90,0.00278,-0.02014
min_committee,could+impede,46,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02527,0.14691,0.86341,,90,0.00278,-0.02014
min_committee,could+impede,46,0.535,(8) Δ excl-2020,d_vix,ΔVIX,0.00363,0.00738,0.62269,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(3),const,const,0.06423,0.61297,0.91655,,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13047,0.04396,0.003,***,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(3),vix_pre28,VIX,0.05198,0.03244,0.10908,,99,0.08504,0.06598
min_committee,would+be+prepared,46,0.535,(6) excl-2020,const,const,-1.05205,0.39912,0.00839,***,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.07659,0.68304,0.11498,,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(6) excl-2020,vix_pre28,VIX,0.12037,0.02246,0.0,***,91,0.25153,0.23452
min_committee,would+be+prepared,46,0.535,(7) Δ,const,const,0.02741,0.01881,0.14496,,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(7) Δ,d_cfnai,ΔCFNAI,0.04008,0.01613,0.01296,**,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(7) Δ,d_vix,ΔVIX,0.00213,0.00557,0.70277,,98,0.038,0.01775
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,const,const,0.01033,0.01362,0.4484,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.02527,0.14691,0.86341,,90,0.00278,-0.02014
min_committee,would+be+prepared,46,0.535,(8) Δ excl-2020,d_vix,ΔVIX,0.00363,0.00738,0.62269,,90,0.00278,-0.02014
min_committee,may+be+appropriate,13,0.889,(3),const,const,0.52009,0.32421,0.10867,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.02217,0.03025,0.46355,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(3),vix_pre28,VIX,-0.01433,0.01125,0.20262,,99,0.01248,-0.0081
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,const,const,0.36824,0.28926,0.203,,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.71115,0.38258,0.06305,*,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(6) excl-2020,vix_pre28,VIX,-0.00549,0.01217,0.65194,,91,0.04765,0.02601
min_committee,may+be+appropriate,13,0.889,(7) Δ,const,const,0.00021,0.04372,0.99623,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(7) Δ,d_cfnai,ΔCFNAI,0.003,0.00336,0.3719,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(7) Δ,d_vix,ΔVIX,-0.00314,0.00441,0.47664,,98,0.00086,-0.02017
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,const,const,0.00122,0.04885,0.98,,90,0.00235,-0.02058
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.08818,0.15455,0.56829,,90,0.00235,-0.02058
min_committee,may+be+appropriate,13,0.889,(8) Δ excl-2020,d_vix,ΔVIX,-0.00536,0.00698,0.44251,,90,0.00235,-0.02058
min_committee,will+be+appropriate,7,0.929,(3),const,const,0.175,0.13565,0.19703,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(3),cfnai_ma3_lag2,CFNAI-MA3,0.03349,0.02076,0.10658,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(3),vix_pre28,VIX,-0.00505,0.00571,0.37661,,99,0.02713,0.00686
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,const,const,0.23962,0.14681,0.10263,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.09592,0.08015,0.23141,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(6) excl-2020,vix_pre28,VIX,-0.00958,0.00613,0.11807,,91,0.03218,0.01018
min_committee,will+be+appropriate,7,0.929,(7) Δ,const,const,0.00124,0.01972,0.94969,,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(7) Δ,d_cfnai,ΔCFNAI,0.08118,0.01663,0.0,***,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(7) Δ,d_vix,ΔVIX,-0.01779,0.00824,0.03089,**,98,0.12625,0.10785
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,const,const,-0.00032,0.01855,0.98627,,90,0.04657,0.02466
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.01203,0.17739,0.94595,,90,0.04657,0.02466
min_committee,will+be+appropriate,7,0.929,(8) Δ excl-2020,d_vix,ΔVIX,-0.0197,0.01097,0.07257,*,90,0.04657,0.02466
pc_chair,would+say,662,0.0,(3),const,const,0.95356,0.23952,7e-05,***,80,0.01793,-0.00758
pc_chair,would+say,662,0.0,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00018,0.04219,0.99656,,80,0.01793,-0.00758
pc_chair,would+say,662,0.0,(3),vix_pre28,VIX,0.01482,0.01032,0.15116,,80,0.01793,-0.00758
pc_chair,would+say,662,0.0,(6) excl-2020,const,const,0.78559,0.29438,0.00762,***,71,0.0455,0.01742
pc_chair,would+say,662,0.0,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.51443,0.28848,0.07455,*,71,0.0455,0.01742
pc_chair,would+say,662,0.0,(6) excl-2020,vix_pre28,VIX,0.02218,0.01655,0.1802,,71,0.0455,0.01742
pc_chair,would+say,662,0.0,(7) Δ,const,const,-0.0123,0.05059,0.80783,,79,0.03096,0.00546
pc_chair,would+say,662,0.0,(7) Δ,d_cfnai,ΔCFNAI,0.09137,0.04361,0.03615,**,79,0.03096,0.00546
pc_chair,would+say,662,0.0,(7) Δ,d_vix,ΔVIX,-0.01955,0.0204,0.33773,,79,0.03096,0.00546
pc_chair,would+say,662,0.0,(8) Δ excl-2020,const,const,-0.02809,0.05466,0.60731,,70,0.00548,-0.02421
pc_chair,would+say,662,0.0,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.29683,0.38412,0.43967,,70,0.00548,-0.02421
pc_chair,would+say,662,0.0,(8) Δ excl-2020,d_vix,ΔVIX,0.00295,0.0234,0.89959,,70,0.00548,-0.02421
pc_chair,will+continue,243,0.025,(3),const,const,0.4586,0.15261,0.00266,***,80,0.00467,-0.02118
pc_chair,will+continue,243,0.025,(3),cfnai_ma3_lag2,CFNAI-MA3,0.01872,0.01426,0.1892,,80,0.00467,-0.02118
pc_chair,will+continue,243,0.025,(3),vix_pre28,VIX,0.00132,0.0066,0.84169,,80,0.00467,-0.02118
pc_chair,will+continue,243,0.025,(6) excl-2020,const,const,0.54363,0.23819,0.02247,**,71,0.00905,-0.02009
pc_chair,will+continue,243,0.025,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.10907,0.19894,0.58352,,71,0.00905,-0.02009
pc_chair,will+continue,243,0.025,(6) excl-2020,vix_pre28,VIX,-0.00497,0.01157,0.66725,,71,0.00905,-0.02009
pc_chair,will+continue,243,0.025,(7) Δ,const,const,-0.00353,0.02202,0.87278,,79,0.02397,-0.00171
pc_chair,will+continue,243,0.025,(7) Δ,d_cfnai,ΔCFNAI,0.04231,0.01002,2e-05,***,79,0.02397,-0.00171
pc_chair,will+continue,243,0.025,(7) Δ,d_vix,ΔVIX,-0.00591,0.01243,0.63475,,79,0.02397,-0.00171
pc_chair,will+continue,243,0.025,(8) Δ excl-2020,const,const,-0.0093,0.022,0.6726,,70,0.00756,-0.02206
pc_chair,will+continue,243,0.025,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.10646,0.29754,0.7205,,70,0.00756,-0.02206
pc_chair,will+continue,243,0.025,(8) Δ excl-2020,d_vix,ΔVIX,0.00517,0.01355,0.7029,,70,0.00756,-0.02206
pc_chair,will+have,216,0.087,(3),const,const,0.50806,0.08538,0.0,***,80,0.01766,-0.00785
pc_chair,will+have,216,0.087,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.00191,0.01352,0.88772,,80,0.01766,-0.00785
pc_chair,will+have,216,0.087,(3),vix_pre28,VIX,-0.00559,0.00415,0.1777,,80,0.01766,-0.00785
pc_chair,will+have,216,0.087,(6) excl-2020,const,const,0.32169,0.09546,0.00075,***,71,0.09586,0.06926
pc_chair,will+have,216,0.087,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.32298,0.1087,0.00297,***,71,0.09586,0.06926
pc_chair,will+have,216,0.087,(6) excl-2020,vix_pre28,VIX,0.00563,0.00506,0.26623,,71,0.09586,0.06926
pc_chair,will+have,216,0.087,(7) Δ,const,const,0.0048,0.01776,0.7868,,79,0.00484,-0.02135
pc_chair,will+have,216,0.087,(7) Δ,d_cfnai,ΔCFNAI,0.00379,0.00996,0.70383,,79,0.00484,-0.02135
pc_chair,will+have,216,0.087,(7) Δ,d_vix,ΔVIX,-0.00479,0.00803,0.55054,,79,0.00484,-0.02135
pc_chair,will+have,216,0.087,(8) Δ excl-2020,const,const,0.00899,0.01973,0.64846,,70,0.07232,0.04463
pc_chair,will+have,216,0.087,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.40307,0.12897,0.00178,***,70,0.07232,0.04463
pc_chair,will+have,216,0.087,(8) Δ excl-2020,d_vix,ΔVIX,-0.00454,0.01238,0.71383,,70,0.07232,0.04463
pc_chair,will+see,177,0.2,(3),const,const,0.10899,0.0867,0.20873,,80,0.04818,0.02346
pc_chair,will+see,177,0.2,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00205,0.01471,0.88899,,80,0.04818,0.02346
pc_chair,will+see,177,0.2,(3),vix_pre28,VIX,0.01161,0.00456,0.01094,**,80,0.04818,0.02346
pc_chair,will+see,177,0.2,(6) excl-2020,const,const,0.03119,0.12495,0.80288,,71,0.0576,0.02988
pc_chair,will+see,177,0.2,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.0142,0.19384,0.94162,,71,0.0576,0.02988
pc_chair,will+see,177,0.2,(6) excl-2020,vix_pre28,VIX,0.01659,0.00766,0.03043,**,71,0.0576,0.02988
pc_chair,will+see,177,0.2,(7) Δ,const,const,0.00258,0.02415,0.91482,,79,0.0139,-0.01205
pc_chair,will+see,177,0.2,(7) Δ,d_cfnai,ΔCFNAI,-0.01025,0.00861,0.23349,,79,0.0139,-0.01205
pc_chair,will+see,177,0.2,(7) Δ,d_vix,ΔVIX,0.01028,0.00785,0.19082,,79,0.0139,-0.01205
pc_chair,will+see,177,0.2,(8) Δ excl-2020,const,const,0.00053,0.02772,0.98486,,70,0.01043,-0.01911
pc_chair,will+see,177,0.2,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.03288,0.27832,0.90597,,70,0.01043,-0.01911
pc_chair,will+see,177,0.2,(8) Δ excl-2020,d_vix,ΔVIX,0.01089,0.01177,0.35512,,70,0.01043,-0.01911
pc_chair,can+do,159,0.237,(3),const,const,-0.11468,0.11353,0.31242,,80,0.18857,0.16749
pc_chair,can+do,159,0.237,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.00097,0.00775,0.90072,,80,0.18857,0.16749
pc_chair,can+do,159,0.237,(3),vix_pre28,VIX,0.0218,0.00679,0.00132,***,80,0.18857,0.16749
pc_chair,can+do,159,0.237,(6) excl-2020,const,const,0.11796,0.09944,0.23552,,71,0.03248,0.00402
pc_chair,can+do,159,0.237,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.0901,0.12851,0.48324,,71,0.03248,0.00402
pc_chair,can+do,159,0.237,(6) excl-2020,vix_pre28,VIX,0.00725,0.00529,0.17048,,71,0.03248,0.00402
pc_chair,can+do,159,0.237,(7) Δ,const,const,-0.00107,0.01995,0.95718,,79,0.02847,0.00291
pc_chair,can+do,159,0.237,(7) Δ,d_cfnai,ΔCFNAI,0.0225,0.02643,0.39456,,79,0.02847,0.00291
pc_chair,can+do,159,0.237,(7) Δ,d_vix,ΔVIX,0.00972,0.01201,0.41821,,79,0.02847,0.00291
pc_chair,can+do,159,0.237,(8) Δ excl-2020,const,const,-0.00053,0.01992,0.97874,,70,0.01784,-0.01148
pc_chair,can+do,159,0.237,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.2071,0.18741,0.26913,,70,0.01784,-0.01148
pc_chair,can+do,159,0.237,(8) Δ excl-2020,d_vix,ΔVIX,-0.00266,0.01311,0.83902,,70,0.01784,-0.01148
pc_chair,will+do,151,0.237,(3),const,const,0.14817,0.11093,0.18164,,80,0.03588,0.01083
pc_chair,will+do,151,0.237,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02901,0.01098,0.00825,***,80,0.03588,0.01083
pc_chair,will+do,151,0.237,(3),vix_pre28,VIX,0.00746,0.00466,0.10916,,80,0.03588,0.01083
pc_chair,will+do,151,0.237,(6) excl-2020,const,const,0.0498,0.12518,0.69078,,71,0.0451,0.01701
pc_chair,will+do,151,0.237,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.00394,0.12901,0.97563,,71,0.0451,0.01701
pc_chair,will+do,151,0.237,(6) excl-2020,vix_pre28,VIX,0.01286,0.00606,0.03381,**,71,0.0451,0.01701
pc_chair,will+do,151,0.237,(7) Δ,const,const,0.00199,0.02011,0.92115,,79,0.01142,-0.0146
pc_chair,will+do,151,0.237,(7) Δ,d_cfnai,ΔCFNAI,0.02005,0.01612,0.21359,,79,0.01142,-0.0146
pc_chair,will+do,151,0.237,(7) Δ,d_vix,ΔVIX,-0.00638,0.00788,0.41831,,79,0.01142,-0.0146
pc_chair,will+do,151,0.237,(8) Δ excl-2020,const,const,-0.01051,0.01961,0.59179,,70,0.08235,0.05496
pc_chair,will+do,151,0.237,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.4587,0.26841,0.08745,*,70,0.08235,0.05496
pc_chair,will+do,151,0.237,(8) Δ excl-2020,d_vix,ΔVIX,-0.00349,0.00882,0.69255,,70,0.08235,0.05496
pc_chair,will+take,146,0.225,(3),const,const,0.10748,0.09568,0.26128,,80,0.04203,0.01715
pc_chair,will+take,146,0.225,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00747,0.00843,0.3752,,80,0.04203,0.01715
pc_chair,will+take,146,0.225,(3),vix_pre28,VIX,0.00849,0.00477,0.07507,*,80,0.04203,0.01715
pc_chair,will+take,146,0.225,(6) excl-2020,const,const,-0.00222,0.12187,0.98546,,71,0.07366,0.04641
pc_chair,will+take,146,0.225,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.15599,0.13613,0.25183,,71,0.07366,0.04641
pc_chair,will+take,146,0.225,(6) excl-2020,vix_pre28,VIX,0.01482,0.00703,0.03496,**,71,0.07366,0.04641
pc_chair,will+take,146,0.225,(7) Δ,const,const,0.00083,0.01644,0.95955,,79,0.00953,-0.01654
pc_chair,will+take,146,0.225,(7) Δ,d_cfnai,ΔCFNAI,0.00236,0.01022,0.81711,,79,0.00953,-0.01654
pc_chair,will+take,146,0.225,(7) Δ,d_vix,ΔVIX,0.00624,0.00622,0.31586,,79,0.00953,-0.01654
pc_chair,will+take,146,0.225,(8) Δ excl-2020,const,const,0.01016,0.01935,0.59945,,70,0.00609,-0.02357
pc_chair,will+take,146,0.225,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.09628,0.13803,0.48549,,70,0.00609,-0.02357
pc_chair,will+take,146,0.225,(8) Δ excl-2020,d_vix,ΔVIX,0.00265,0.00833,0.75097,,70,0.00609,-0.02357
pc_chair,will+look,143,0.275,(3),const,const,0.35222,0.12229,0.00397,***,80,0.00687,-0.01893
pc_chair,will+look,143,0.275,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.00682,0.01711,0.69015,,80,0.00687,-0.01893
pc_chair,will+look,143,0.275,(3),vix_pre28,VIX,-0.00403,0.00578,0.48563,,80,0.00687,-0.01893
pc_chair,will+look,143,0.275,(6) excl-2020,const,const,0.2085,0.15408,0.17598,,71,0.04448,0.01638
pc_chair,will+look,143,0.275,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.27041,0.1085,0.01269,**,71,0.04448,0.01638
pc_chair,will+look,143,0.275,(6) excl-2020,vix_pre28,VIX,0.00454,0.00819,0.57884,,71,0.04448,0.01638
pc_chair,will+look,143,0.275,(7) Δ,const,const,-0.01201,0.02068,0.56147,,79,0.00699,-0.01914
pc_chair,will+look,143,0.275,(7) Δ,d_cfnai,ΔCFNAI,-0.02111,0.00819,0.00994,***,79,0.00699,-0.01914
pc_chair,will+look,143,0.275,(7) Δ,d_vix,ΔVIX,0.00237,0.00712,0.7396,,79,0.00699,-0.01914
pc_chair,will+look,143,0.275,(8) Δ excl-2020,const,const,-0.01755,0.02225,0.43003,,70,0.05285,0.02458
pc_chair,will+look,143,0.275,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.42742,0.2472,0.08379,*,70,0.05285,0.02458
pc_chair,will+look,143,0.275,(8) Δ excl-2020,d_vix,ΔVIX,0.00259,0.00863,0.7645,,70,0.05285,0.02458
pc_chair,will+be+appropriate,105,0.425,(3),const,const,0.25575,0.11,0.02007,**,80,0.02041,-0.00503
pc_chair,will+be+appropriate,105,0.425,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02247,0.00535,3e-05,***,80,0.02041,-0.00503
pc_chair,will+be+appropriate,105,0.425,(3),vix_pre28,VIX,-0.00288,0.00557,0.60562,,80,0.02041,-0.00503
pc_chair,will+be+appropriate,105,0.425,(6) excl-2020,const,const,0.17896,0.16806,0.28694,,71,0.00179,-0.02757
pc_chair,will+be+appropriate,105,0.425,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.00073,0.11839,0.99509,,71,0.00179,-0.02757
pc_chair,will+be+appropriate,105,0.425,(6) excl-2020,vix_pre28,VIX,0.00216,0.00949,0.81975,,71,0.00179,-0.02757
pc_chair,will+be+appropriate,105,0.425,(7) Δ,const,const,-0.00564,0.01431,0.69375,,79,0.01179,-0.01421
pc_chair,will+be+appropriate,105,0.425,(7) Δ,d_cfnai,ΔCFNAI,0.01302,0.00599,0.02973,**,79,0.01179,-0.01421
