layer,unit,n_tokens,zero_share,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,would/aspectual,116,0.212,(8) Δ excl-2020,const,const,-0.01106,0.06343,0.86153,,90,0.03348,0.01126
min_committee,would/aspectual,116,0.212,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.84311,0.80077,0.2924,,90,0.03348,0.01126
min_committee,would/aspectual,116,0.212,(8) Δ excl-2020,d_vix,ΔVIX,-0.03517,0.02818,0.2121,,90,0.03348,0.01126
min_committee,would/activity,108,0.162,(3),const,const,0.66546,0.36124,0.06546,*,99,0.17896,0.16185
min_committee,would/activity,108,0.162,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.22614,0.02934,0.0,***,99,0.17896,0.16185
min_committee,would/activity,108,0.162,(3),vix_pre28,VIX,0.0682,0.0142,0.0,***,99,0.17896,0.16185
min_committee,would/activity,108,0.162,(6) excl-2020,const,const,0.62117,0.45631,0.17343,,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.01189,0.58729,0.98385,,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(6) excl-2020,vix_pre28,VIX,0.06843,0.02272,0.00259,***,91,0.08723,0.06649
min_committee,would/activity,108,0.162,(7) Δ,const,const,-0.00104,0.05966,0.98613,,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(7) Δ,d_cfnai,ΔCFNAI,-0.20286,0.04833,3e-05,***,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(7) Δ,d_vix,ΔVIX,0.02632,0.02844,0.35473,,98,0.07659,0.05714
min_committee,would/activity,108,0.162,(8) Δ excl-2020,const,const,-0.0148,0.06244,0.81258,,90,0.05751,0.03584
min_committee,would/activity,108,0.162,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.05646,0.4216,0.89348,,90,0.05751,0.03584
min_committee,would/activity,108,0.162,(8) Δ excl-2020,d_vix,ΔVIX,0.05914,0.02808,0.03516,**,90,0.05751,0.03584
min_committee,would/occurrence,89,0.556,(3),const,const,2.66255,0.54283,0.0,***,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(3),cfnai_ma3_lag2,CFNAI-MA3,0.02972,0.04314,0.49093,,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(3),vix_pre28,VIX,-0.0834,0.02383,0.00047,***,99,0.10887,0.0903
min_committee,would/occurrence,89,0.556,(6) excl-2020,const,const,2.9404,0.6512,1e-05,***,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.45713,0.74937,0.54185,,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(6) excl-2020,vix_pre28,VIX,-0.0978,0.03412,0.00415,***,91,0.08624,0.06547
min_committee,would/occurrence,89,0.556,(7) Δ,const,const,-0.0395,0.08164,0.6285,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(7) Δ,d_cfnai,ΔCFNAI,-0.00139,0.01721,0.93567,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(7) Δ,d_vix,ΔVIX,-0.0064,0.02849,0.82234,,98,0.00056,-0.02048
min_committee,would/occurrence,89,0.556,(8) Δ excl-2020,const,const,-0.04745,0.08829,0.59102,,90,0.00217,-0.02077
min_committee,would/occurrence,89,0.556,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.24197,0.43523,0.57823,,90,0.00217,-0.02077
min_committee,would/occurrence,89,0.556,(8) Δ excl-2020,d_vix,ΔVIX,-0.00973,0.04617,0.83312,,90,0.00217,-0.02077
min_committee,would/mental,71,0.414,(3),const,const,1.2458,0.5314,0.01906,**,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.46923,0.07826,0.0,***,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(3),vix_pre28,VIX,-0.00143,0.02936,0.96111,,99,0.16689,0.14953
min_committee,would/mental,71,0.414,(6) excl-2020,const,const,1.51486,0.5556,0.0064,***,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.88426,0.47169,6e-05,***,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(6) excl-2020,vix_pre28,VIX,-0.02069,0.03201,0.51794,,91,0.15634,0.13717
min_committee,would/mental,71,0.414,(7) Δ,const,const,0.05352,0.06724,0.42602,,98,0.098,0.07901
min_committee,would/mental,71,0.414,(7) Δ,d_cfnai,ΔCFNAI,-0.23986,0.06167,0.0001,***,98,0.098,0.07901
min_committee,would/mental,71,0.414,(7) Δ,d_vix,ΔVIX,0.01875,0.02668,0.48219,,98,0.098,0.07901
min_committee,would/mental,71,0.414,(8) Δ excl-2020,const,const,0.07949,0.06938,0.25192,,90,0.00482,-0.01805
min_committee,would/mental,71,0.414,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.19525,0.5412,0.71826,,90,0.00482,-0.01805
min_committee,would/mental,71,0.414,(8) Δ excl-2020,d_vix,ΔVIX,0.0152,0.0391,0.69757,,90,0.00482,-0.01805
min_committee,would/policy_action,56,0.626,(3),const,const,1.93445,0.6128,0.0016,***,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00838,0.02784,0.76333,,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(3),vix_pre28,VIX,-0.06519,0.02789,0.0194,**,99,0.10166,0.08294
min_committee,would/policy_action,56,0.626,(6) excl-2020,const,const,2.48145,0.7158,0.00053,***,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.31701,0.60827,0.60225,,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(6) excl-2020,vix_pre28,VIX,-0.09745,0.0347,0.00498,***,91,0.12968,0.1099
min_committee,would/policy_action,56,0.626,(7) Δ,const,const,-0.03026,0.06903,0.66113,,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(7) Δ,d_cfnai,ΔCFNAI,-0.04051,0.03355,0.22736,,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(7) Δ,d_vix,ΔVIX,0.05567,0.01943,0.00416,***,98,0.0594,0.0396
min_committee,would/policy_action,56,0.626,(8) Δ excl-2020,const,const,-0.01965,0.07432,0.79147,,90,0.08993,0.069
min_committee,would/policy_action,56,0.626,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.95622,0.47574,0.04444,**,90,0.08993,0.069
min_committee,would/policy_action,56,0.626,(8) Δ excl-2020,d_vix,ΔVIX,0.07293,0.02784,0.00881,***,90,0.08993,0.069
min_committee,could/causative,55,0.465,(3),const,const,0.36534,0.56915,0.52093,,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(3),cfnai_ma3_lag2,CFNAI-MA3,0.13519,0.04072,0.0009,***,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(3),vix_pre28,VIX,0.041,0.03038,0.17714,,99,0.0617,0.04215
min_committee,could/causative,55,0.465,(6) excl-2020,const,const,-0.66179,0.37476,0.07741,*,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.91577,0.61218,0.13467,,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(6) excl-2020,vix_pre28,VIX,0.10427,0.02156,0.0,***,91,0.19808,0.17986
min_committee,could/causative,55,0.465,(7) Δ,const,const,0.02757,0.03003,0.35858,,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(7) Δ,d_cfnai,ΔCFNAI,0.05155,0.0162,0.00146,***,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(7) Δ,d_vix,ΔVIX,-8e-05,0.00792,0.99167,,98,0.0145,-0.00625
min_committee,could/causative,55,0.465,(8) Δ excl-2020,const,const,0.01895,0.03009,0.52879,,90,0.03125,0.00898
min_committee,could/causative,55,0.465,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.54219,0.35655,0.12835,,90,0.03125,0.00898
min_committee,could/causative,55,0.465,(8) Δ excl-2020,d_vix,ΔVIX,-0.00188,0.01205,0.87617,,90,0.03125,0.00898
min_committee,would/existence,52,0.586,(3),const,const,1.44168,0.56645,0.01092,**,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(3),cfnai_ma3_lag2,CFNAI-MA3,0.09102,0.08952,0.30931,,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(3),vix_pre28,VIX,-0.03912,0.02634,0.13756,,99,0.06975,0.05037
min_committee,would/existence,52,0.586,(6) excl-2020,const,const,2.26115,0.56065,6e-05,***,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,1.6333,0.72901,0.02506,**,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(6) excl-2020,vix_pre28,VIX,-0.08894,0.02604,0.00064,***,91,0.26605,0.24937
min_committee,would/existence,52,0.586,(7) Δ,const,const,-0.00021,0.04438,0.99627,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(7) Δ,d_cfnai,ΔCFNAI,0.01663,0.01257,0.18594,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(7) Δ,d_vix,ΔVIX,0.00349,0.00714,0.62479,,98,0.00218,-0.01883
min_committee,would/existence,52,0.586,(8) Δ excl-2020,const,const,-0.01918,0.04659,0.68055,,90,0.0025,-0.02043
min_committee,would/existence,52,0.586,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.00444,0.42749,0.99171,,90,0.0025,-0.02043
min_committee,would/existence,52,0.586,(8) Δ excl-2020,d_vix,ΔVIX,0.00826,0.0111,0.45656,,90,0.0025,-0.02043
min_participants,would/copular_adj,321,0.071,(3),const,const,0.70176,0.27844,0.01173,**,99,0.13098,0.11288
min_participants,would/copular_adj,321,0.071,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.18176,0.04412,4e-05,***,99,0.13098,0.11288
min_participants,would/copular_adj,321,0.071,(3),vix_pre28,VIX,0.03901,0.01531,0.01085,**,99,0.13098,0.11288
min_participants,would/copular_adj,321,0.071,(6) excl-2020,const,const,0.91198,0.41124,0.02658,**,91,0.02543,0.00328
min_participants,would/copular_adj,321,0.071,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.14604,0.38838,0.70691,,91,0.02543,0.00328
min_participants,would/copular_adj,321,0.071,(6) excl-2020,vix_pre28,VIX,0.02438,0.02399,0.30952,,91,0.02543,0.00328
min_participants,would/copular_adj,321,0.071,(7) Δ,const,const,0.00551,0.05894,0.92556,,98,0.01452,-0.00623
min_participants,would/copular_adj,321,0.071,(7) Δ,d_cfnai,ΔCFNAI,-0.08321,0.03629,0.02185,**,98,0.01452,-0.00623
min_participants,would/copular_adj,321,0.071,(7) Δ,d_vix,ΔVIX,-0.00846,0.02173,0.6971,,98,0.01452,-0.00623
min_participants,would/copular_adj,321,0.071,(8) Δ excl-2020,const,const,-0.00321,0.05511,0.95356,,90,0.00145,-0.02151
min_participants,would/copular_adj,321,0.071,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.16284,0.61343,0.79065,,90,0.00145,-0.02151
min_participants,would/copular_adj,321,0.071,(8) Δ excl-2020,d_vix,ΔVIX,-0.00443,0.03286,0.89268,,90,0.00145,-0.02151
min_participants,could/causative,248,0.131,(3),const,const,0.80408,0.33129,0.01522,**,99,0.05101,0.03124
min_participants,could/causative,248,0.131,(3),cfnai_ma3_lag2,CFNAI-MA3,0.16023,0.06047,0.00806,***,99,0.05101,0.03124
min_participants,could/causative,248,0.131,(3),vix_pre28,VIX,0.01779,0.01944,0.36017,,99,0.05101,0.03124
min_participants,could/causative,248,0.131,(6) excl-2020,const,const,0.89043,0.46778,0.05697,*,91,0.01461,-0.00779
min_participants,could/causative,248,0.131,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.33019,0.31157,0.28926,,91,0.01461,-0.00779
min_participants,could/causative,248,0.131,(6) excl-2020,vix_pre28,VIX,0.01187,0.02852,0.67711,,91,0.01461,-0.00779
min_participants,could/causative,248,0.131,(7) Δ,const,const,0.00778,0.06173,0.89978,,98,0.07833,0.05893
min_participants,could/causative,248,0.131,(7) Δ,d_cfnai,ΔCFNAI,0.15432,0.06015,0.0103,**,98,0.07833,0.05893
min_participants,could/causative,248,0.131,(7) Δ,d_vix,ΔVIX,0.03861,0.02721,0.15589,,98,0.07833,0.05893
min_participants,could/causative,248,0.131,(8) Δ excl-2020,const,const,0.02817,0.06568,0.66802,,90,0.08734,0.06636
min_participants,could/causative,248,0.131,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.94966,0.52835,0.07227,*,90,0.08734,0.06636
min_participants,could/causative,248,0.131,(8) Δ excl-2020,d_vix,ΔVIX,0.06129,0.03408,0.07213,*,90,0.08734,0.06636
min_participants,would/other,213,0.091,(3),const,const,0.75206,0.22537,0.00085,***,99,0.0295,0.00928
min_participants,would/other,213,0.091,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.09062,0.01472,0.0,***,99,0.0295,0.00928
min_participants,would/other,213,0.091,(3),vix_pre28,VIX,0.00966,0.01079,0.37076,,99,0.0295,0.00928
min_participants,would/other,213,0.091,(6) excl-2020,const,const,0.88012,0.29908,0.00325,***,91,0.00075,-0.02196
min_participants,would/other,213,0.091,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.07912,0.2743,0.77299,,91,0.00075,-0.02196
min_participants,would/other,213,0.091,(6) excl-2020,vix_pre28,VIX,0.00209,0.01581,0.89484,,91,0.00075,-0.02196
min_participants,would/other,213,0.091,(7) Δ,const,const,-0.01732,0.05023,0.7302,,98,0.01235,-0.00844
min_participants,would/other,213,0.091,(7) Δ,d_cfnai,ΔCFNAI,-0.04475,0.0168,0.00773,***,98,0.01235,-0.00844
min_participants,would/other,213,0.091,(7) Δ,d_vix,ΔVIX,-0.01677,0.0258,0.5157,,98,0.01235,-0.00844
min_participants,would/other,213,0.091,(8) Δ excl-2020,const,const,-0.02157,0.05353,0.68703,,90,0.03238,0.01014
min_participants,would/other,213,0.091,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.20082,0.62959,0.74976,,90,0.03238,0.01014
min_participants,would/other,213,0.091,(8) Δ excl-2020,d_vix,ΔVIX,-0.04363,0.02631,0.0973,*,90,0.03238,0.01014
min_participants,would/occurrence,187,0.202,(3),const,const,0.92901,0.24218,0.00012,***,99,0.01132,-0.00928
min_participants,would/occurrence,187,0.202,(3),cfnai_ma3_lag2,CFNAI-MA3,0.05235,0.02233,0.01905,**,99,0.01132,-0.00928
min_participants,would/occurrence,187,0.202,(3),vix_pre28,VIX,-0.00532,0.01239,0.66742,,99,0.01132,-0.00928
min_participants,would/occurrence,187,0.202,(6) excl-2020,const,const,0.67732,0.34774,0.05144,*,91,0.02078,-0.00147
min_participants,would/occurrence,187,0.202,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.3942,0.22218,0.07602,*,91,0.02078,-0.00147
min_participants,would/occurrence,187,0.202,(6) excl-2020,vix_pre28,VIX,0.00929,0.01944,0.63279,,91,0.02078,-0.00147
min_participants,would/occurrence,187,0.202,(7) Δ,const,const,0.01068,0.03737,0.77509,,98,0.01581,-0.00491
min_participants,would/occurrence,187,0.202,(7) Δ,d_cfnai,ΔCFNAI,0.06729,0.02774,0.0153,**,98,0.01581,-0.00491
min_participants,would/occurrence,187,0.202,(7) Δ,d_vix,ΔVIX,0.00642,0.02265,0.77672,,98,0.01581,-0.00491
min_participants,would/occurrence,187,0.202,(8) Δ excl-2020,const,const,0.01985,0.03996,0.61944,,90,0.02881,0.00648
min_participants,would/occurrence,187,0.202,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.10717,0.46172,0.81645,,90,0.02881,0.00648
min_participants,would/occurrence,187,0.202,(8) Δ excl-2020,d_vix,ΔVIX,0.03508,0.02726,0.19818,,90,0.02881,0.00648
min_participants,would/activity,158,0.303,(3),const,const,-0.25249,0.29327,0.38925,,99,0.21325,0.19686
min_participants,would/activity,158,0.303,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.09462,0.02837,0.00085,***,99,0.21325,0.19686
min_participants,would/activity,158,0.303,(3),vix_pre28,VIX,0.05146,0.01696,0.00241,***,99,0.21325,0.19686
min_participants,would/activity,158,0.303,(6) excl-2020,const,const,-0.67164,0.28112,0.01689,**,91,0.28212,0.26581
min_participants,would/activity,158,0.303,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.07859,0.21311,0.7123,,91,0.28212,0.26581
min_participants,would/activity,158,0.303,(6) excl-2020,vix_pre28,VIX,0.07529,0.01819,3e-05,***,91,0.28212,0.26581
min_participants,would/activity,158,0.303,(7) Δ,const,const,0.01641,0.043,0.70269,,98,0.01306,-0.00771
min_participants,would/activity,158,0.303,(7) Δ,d_cfnai,ΔCFNAI,-0.06375,0.0492,0.195,,98,0.01306,-0.00771
min_participants,would/activity,158,0.303,(7) Δ,d_vix,ΔVIX,-0.00636,0.0244,0.79421,,98,0.01306,-0.00771
min_participants,would/activity,158,0.303,(8) Δ excl-2020,const,const,0.01721,0.0388,0.65739,,90,0.03363,0.01141
min_participants,would/activity,158,0.303,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.03155,0.42968,0.94147,,90,0.03363,0.01141
min_participants,would/activity,158,0.303,(8) Δ excl-2020,d_vix,ΔVIX,0.03666,0.01897,0.05335,*,90,0.03363,0.01141
min_participants,would/causative,155,0.232,(3),const,const,0.61541,0.22328,0.00585,***,99,0.01076,-0.00984
min_participants,would/causative,155,0.232,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.04899,0.01988,0.01372,**,99,0.01076,-0.00984
min_participants,would/causative,155,0.232,(3),vix_pre28,VIX,0.0033,0.0094,0.7253,,99,0.01076,-0.00984
min_participants,would/causative,155,0.232,(6) excl-2020,const,const,0.61686,0.26398,0.01945,**,91,0.0125,-0.00994
min_participants,would/causative,155,0.232,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.24438,0.28548,0.39198,,91,0.0125,-0.00994
min_participants,would/causative,155,0.232,(6) excl-2020,vix_pre28,VIX,0.00456,0.01282,0.72216,,91,0.0125,-0.00994
min_participants,would/causative,155,0.232,(7) Δ,const,const,0.00491,0.03445,0.8867,,98,0.01834,-0.00233
min_participants,would/causative,155,0.232,(7) Δ,d_cfnai,ΔCFNAI,-0.06526,0.01197,0.0,***,98,0.01834,-0.00233
min_participants,would/causative,155,0.232,(7) Δ,d_vix,ΔVIX,0.0011,0.01342,0.93493,,98,0.01834,-0.00233
min_participants,would/causative,155,0.232,(8) Δ excl-2020,const,const,0.00373,0.03864,0.92307,,90,0.00408,-0.01882
min_participants,would/causative,155,0.232,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.09912,0.28861,0.73126,,90,0.00408,-0.01882
min_participants,would/causative,155,0.232,(8) Δ excl-2020,d_vix,ΔVIX,-0.00931,0.01917,0.62704,,90,0.00408,-0.01882
min_participants,would/policy_action,152,0.273,(3),const,const,1.04582,0.3024,0.00054,***,99,0.03219,0.01203
min_participants,would/policy_action,152,0.273,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00587,0.02396,0.80658,,99,0.03219,0.01203
min_participants,would/policy_action,152,0.273,(3),vix_pre28,VIX,-0.01978,0.01586,0.21225,,99,0.03219,0.01203
min_participants,would/policy_action,152,0.273,(6) excl-2020,const,const,1.45778,0.2615,0.0,***,91,0.0951,0.07453
min_participants,would/policy_action,152,0.273,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.1657,0.27193,0.54231,,91,0.0951,0.07453
min_participants,would/policy_action,152,0.273,(6) excl-2020,vix_pre28,VIX,-0.04499,0.01284,0.00046,***,91,0.0951,0.07453
min_participants,would/policy_action,152,0.273,(7) Δ,const,const,-0.01123,0.0435,0.79636,,98,0.01372,-0.00704
min_participants,would/policy_action,152,0.273,(7) Δ,d_cfnai,ΔCFNAI,0.04257,0.05058,0.40005,,98,0.01372,-0.00704
min_participants,would/policy_action,152,0.273,(7) Δ,d_vix,ΔVIX,-0.01727,0.0203,0.39499,,98,0.01372,-0.00704
min_participants,would/policy_action,152,0.273,(8) Δ excl-2020,const,const,-0.00748,0.04585,0.87042,,90,0.05402,0.03227
min_participants,would/policy_action,152,0.273,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.15722,0.44351,0.72297,,90,0.05402,0.03227
min_participants,would/policy_action,152,0.273,(8) Δ excl-2020,d_vix,ΔVIX,-0.04736,0.02068,0.02198,**,90,0.05402,0.03227
min_participants,could/other,148,0.253,(3),const,const,0.65652,0.18021,0.00027,***,99,0.00782,-0.01285
min_participants,could/other,148,0.253,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.0477,0.02301,0.03818,**,99,0.00782,-0.01285
min_participants,could/other,148,0.253,(3),vix_pre28,VIX,0.00031,0.01,0.97509,,99,0.00782,-0.01285
min_participants,could/other,148,0.253,(6) excl-2020,const,const,0.70463,0.26338,0.00746,***,91,0.00148,-0.02121
min_participants,could/other,148,0.253,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.08039,0.35751,0.82209,,91,0.00148,-0.02121
min_participants,could/other,148,0.253,(6) excl-2020,vix_pre28,VIX,-0.00354,0.01567,0.82147,,91,0.00148,-0.02121
min_participants,could/other,148,0.253,(7) Δ,const,const,0.0171,0.0405,0.67292,,98,0.00282,-0.01818
min_participants,could/other,148,0.253,(7) Δ,d_cfnai,ΔCFNAI,-0.00502,0.01955,0.7974,,98,0.00282,-0.01818
min_participants,could/other,148,0.253,(7) Δ,d_vix,ΔVIX,-0.00886,0.0243,0.7155,,98,0.00282,-0.01818
min_participants,could/other,148,0.253,(8) Δ excl-2020,const,const,0.03204,0.04315,0.45779,,90,0.03212,0.00987
min_participants,could/other,148,0.253,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.72673,0.55994,0.19433,,90,0.03212,0.00987
min_participants,could/other,148,0.253,(8) Δ excl-2020,d_vix,ΔVIX,0.00657,0.03084,0.83133,,90,0.03212,0.00987
min_special,would/copular_adj,90,0.2,(3),const,const,-0.33176,0.95314,0.72779,,40,0.19027,0.1465
min_special,would/copular_adj,90,0.2,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00813,0.1175,0.94483,,40,0.19027,0.1465
min_special,would/copular_adj,90,0.2,(3),vix_pre28,VIX,0.13647,0.04953,0.00586,***,40,0.19027,0.1465
min_special,would/copular_adj,90,0.2,(6) excl-2020,const,const,-0.25324,1.19278,0.83186,,36,0.18119,0.13156
min_special,would/copular_adj,90,0.2,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.73204,0.41777,0.07973,*,36,0.18119,0.13156
min_special,would/copular_adj,90,0.2,(6) excl-2020,vix_pre28,VIX,0.13504,0.06564,0.03965,**,36,0.18119,0.13156
min_special,would/copular_adj,90,0.2,(7) Δ,const,const,0.02012,0.16976,0.90568,,39,0.24667,0.20482
min_special,would/copular_adj,90,0.2,(7) Δ,d_cfnai,ΔCFNAI,-0.07211,0.15104,0.63304,,39,0.24667,0.20482
min_special,would/copular_adj,90,0.2,(7) Δ,d_vix,ΔVIX,0.17836,0.04183,2e-05,***,39,0.24667,0.20482
min_special,would/copular_adj,90,0.2,(8) Δ excl-2020,const,const,0.02405,0.1977,0.90318,,35,0.3324,0.29067
min_special,would/copular_adj,90,0.2,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.56153,0.4339,0.19562,,35,0.3324,0.29067
min_special,would/copular_adj,90,0.2,(8) Δ excl-2020,d_vix,ΔVIX,0.22739,0.03643,0.0,***,35,0.3324,0.29067
min_special,could/other,68,0.375,(3),const,const,0.9061,1.3045,0.48731,,40,0.02514,-0.02756
min_special,could/other,68,0.375,(3),cfnai_ma3_lag2,CFNAI-MA3,0.21456,0.10494,0.0409,**,40,0.02514,-0.02756
min_special,could/other,68,0.375,(3),vix_pre28,VIX,0.04007,0.07572,0.59665,,40,0.02514,-0.02756
min_special,could/other,68,0.375,(6) excl-2020,const,const,-0.05446,1.55077,0.97198,,36,0.04408,-0.01385
min_special,could/other,68,0.375,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.20485,0.9336,0.82633,,36,0.04408,-0.01385
min_special,could/other,68,0.375,(6) excl-2020,vix_pre28,VIX,0.09288,0.10158,0.36054,,36,0.04408,-0.01385
min_special,could/other,68,0.375,(7) Δ,const,const,0.02896,0.22671,0.89835,,39,0.01405,-0.04072
min_special,could/other,68,0.375,(7) Δ,d_cfnai,ΔCFNAI,0.16812,0.20912,0.42143,,39,0.01405,-0.04072
min_special,could/other,68,0.375,(7) Δ,d_vix,ΔVIX,-0.0028,0.1206,0.9815,,39,0.01405,-0.04072
