level,key,unit,period,macro,n_tokens,zero_share,n,r,p_r,rho,p_rho,q_rho,eligible,unit_level
layer,statement,ALL,H2,cfnai,300,0.0,43,-0.5054,0.0005,-0.5183,0.0004,0.0015,True,modal
layer,statement,ALL,H2,vix,300,0.0,43,-0.4212,0.0049,-0.4722,0.0014,0.0056,True,modal
layer,statement,could,T1,cfnai,50,0.505,101,0.1416,0.1578,-0.0624,0.535,0.9054,True,modal
layer,statement,could,T1,vix,50,0.505,101,0.1793,0.0727,0.3319,0.0007,0.0012,True,modal
layer,statement,could,T2,cfnai,47,0.484,91,-0.079,0.4567,-0.1674,0.1127,0.2818,True,modal
layer,statement,could,T2,vix,47,0.484,91,0.4576,0.0,0.451,0.0,0.0,True,modal
layer,statement,could,T3,cfnai,55,0.594,133,0.1259,0.1488,-0.0171,0.8452,0.9095,True,modal
layer,statement,could,T3,vix,55,0.594,133,0.093,0.2871,0.1823,0.0357,0.0447,True,modal
layer,statement,could,H1,cfnai,4,0.917,48,0.1142,0.4395,0.0935,0.5272,0.5624,False,modal
layer,statement,could,H1,vix,4,0.917,48,-0.1163,0.4312,-0.0829,0.5755,0.6911,False,modal
layer,statement,could,H2,cfnai,43,0.0,43,-0.6024,0.0,-0.4384,0.0033,0.0065,True,modal
layer,statement,could,H2,vix,43,0.0,43,0.0006,0.9969,-0.0119,0.9398,0.9398,True,modal
layer,statement,should,T1,cfnai,33,0.733,101,0.0254,0.8009,-0.012,0.9054,0.9054,False,modal
layer,statement,should,T1,vix,33,0.733,101,-0.2908,0.0032,-0.3372,0.0006,0.0012,False,modal
layer,statement,should,T2,cfnai,33,0.703,91,-0.0694,0.5132,-0.0279,0.7928,0.7928,False,modal
layer,statement,should,T2,vix,33,0.703,91,-0.2741,0.0086,-0.3054,0.0032,0.0041,False,modal
layer,statement,should,T3,cfnai,49,0.699,133,0.0124,0.887,-0.0608,0.4869,0.9095,False,modal
layer,statement,should,T3,vix,49,0.699,133,-0.2949,0.0006,-0.3634,0.0,0.0001,False,modal
layer,statement,should,H1,cfnai,33,0.438,48,-0.1058,0.4741,-0.0857,0.5624,0.5624,False,modal
layer,statement,should,H1,vix,33,0.438,48,0.053,0.7205,-0.0589,0.6911,0.6911,False,modal
layer,statement,should,H2,cfnai,0,1.0,43,,,,,,False,modal
layer,statement,should,H2,vix,0,1.0,43,,,,,,False,modal
layer,statement,will,T1,cfnai,607,0.0,101,-0.2325,0.0193,-0.0492,0.6252,0.9054,True,modal
layer,statement,will,T1,vix,607,0.0,101,-0.0981,0.3289,-0.1864,0.062,0.0775,True,modal
layer,statement,will,T2,cfnai,543,0.0,91,-0.0669,0.5284,-0.0701,0.509,0.6363,True,modal
layer,statement,will,T2,vix,543,0.0,91,-0.296,0.0044,-0.3391,0.001,0.0017,True,modal
layer,statement,will,T3,cfnai,820,0.0,133,-0.2045,0.0182,-0.0504,0.5647,0.9095,True,modal
layer,statement,will,T3,vix,820,0.0,133,-0.1674,0.0541,-0.2593,0.0026,0.0065,True,modal
layer,statement,will,H1,cfnai,339,0.0,48,0.1965,0.1807,0.1789,0.2237,0.5624,True,modal
layer,statement,will,H1,vix,339,0.0,48,-0.3656,0.0106,-0.4435,0.0016,0.008,True,modal
layer,statement,will,H2,cfnai,204,0.0,43,-0.3503,0.0213,-0.3314,0.03,0.04,True,modal
layer,statement,will,H2,vix,204,0.0,43,-0.3664,0.0157,-0.4157,0.0056,0.0111,True,modal
layer,statement,would,T1,cfnai,49,0.535,101,0.1529,0.1269,-0.0183,0.8561,0.9054,True,modal
layer,statement,would,T1,vix,49,0.535,101,0.1784,0.0742,0.3382,0.0005,0.0012,True,modal
layer,statement,would,T2,cfnai,46,0.516,91,0.0094,0.9296,-0.1064,0.3153,0.5255,True,modal
layer,statement,would,T2,vix,46,0.516,91,0.45,0.0,0.4553,0.0,0.0,True,modal
layer,statement,would,T3,cfnai,51,0.632,133,0.1323,0.129,-0.01,0.9095,0.9095,False,modal
layer,statement,would,T3,vix,51,0.632,133,0.1056,0.2263,0.2206,0.0107,0.0179,False,modal
layer,statement,would,H1,cfnai,1,0.979,48,0.0999,0.4994,0.1212,0.412,0.5624,False,modal
layer,statement,would,H1,vix,1,0.979,48,-0.1672,0.256,-0.2158,0.1406,0.2344,False,modal
layer,statement,would,H2,cfnai,45,0.0,43,-0.1764,0.2577,-0.1957,0.2085,0.2085,True,modal
layer,statement,would,H2,vix,45,0.0,43,-0.0524,0.7388,-0.0475,0.7622,0.9398,True,modal
genre,statement,could+impede,T1,cfnai,46,0.545,101,0.1358,0.1757,-0.0771,0.4432,0.5171,True,U2
genre,statement,could+impede,T1,vix,46,0.545,101,0.1983,0.0468,0.3589,0.0002,0.0005,True,U2
genre,statement,could+impede,T2,cfnai,43,0.527,91,-0.0854,0.4209,-0.1809,0.0861,0.103,True,U2
genre,statement,could+impede,T2,vix,43,0.527,91,0.474,0.0,0.4739,0.0,0.0,True,U2
genre,statement,could+impede,T3,cfnai,46,0.654,133,0.1216,0.1633,-0.0208,0.8119,0.8119,False,U2
genre,statement,could+impede,T3,vix,46,0.654,133,0.1316,0.131,0.2467,0.0042,0.0059,False,U2
genre,statement,could+impede,H1,cfnai,0,1.0,48,,,,,,False,U2
genre,statement,could+impede,H1,vix,0,1.0,48,,,,,,False,U2
genre,statement,could+impede,H2,cfnai,43,0.0,43,-0.6024,0.0,-0.4384,0.0033,0.0064,True,U2
genre,statement,could+impede,H2,vix,43,0.0,43,0.0006,0.9969,-0.0119,0.9398,0.9398,True,U2
genre,statement,will+assess,T1,cfnai,72,0.287,101,-0.222,0.0256,-0.3556,0.0003,0.0009,True,U2
genre,statement,will+assess,T1,vix,72,0.287,101,-0.2315,0.0198,-0.2653,0.0073,0.0103,True,U2
genre,statement,will+assess,T2,cfnai,66,0.275,91,-0.3973,0.0001,-0.2983,0.0041,0.0158,True,U2
genre,statement,will+assess,T2,vix,66,0.275,91,-0.2899,0.0053,-0.2279,0.0298,0.0298,True,U2
genre,statement,will+assess,T3,cfnai,74,0.444,133,-0.1907,0.0279,-0.251,0.0036,0.0125,True,U2
genre,statement,will+assess,T3,vix,74,0.444,133,-0.2294,0.0079,-0.3208,0.0002,0.0004,True,U2
genre,statement,will+assess,H1,cfnai,47,0.021,48,-0.109,0.4608,0.0059,0.968,0.968,True,U2
genre,statement,will+assess,H1,vix,47,0.021,48,0.1108,0.4533,-0.071,0.6315,0.6315,True,U2
genre,statement,will+assess,H2,cfnai,19,0.558,43,-0.4938,0.0008,-0.4338,0.0037,0.0064,False,U2
genre,statement,will+assess,H2,vix,19,0.558,43,-0.3207,0.036,-0.2647,0.0862,0.2012,False,U2
genre,statement,will+be+appropriate,T1,cfnai,43,0.614,101,0.2223,0.0254,0.3639,0.0002,0.0009,False,U2
genre,statement,will+be+appropriate,T1,vix,43,0.614,101,0.1791,0.0731,0.235,0.018,0.021,False,U2
genre,statement,will+be+appropriate,T2,cfnai,40,0.604,91,0.3078,0.003,0.295,0.0045,0.0158,False,U2
genre,statement,will+be+appropriate,T2,vix,40,0.604,91,0.3816,0.0002,0.2868,0.0058,0.0082,False,U2
genre,statement,will+be+appropriate,T3,cfnai,53,0.639,133,0.2066,0.017,0.3197,0.0002,0.0012,False,U2
genre,statement,will+be+appropriate,T3,vix,53,0.639,133,0.0656,0.4529,0.057,0.5146,0.5146,False,U2
genre,statement,will+be+appropriate,H1,cfnai,16,0.708,48,0.0676,0.6479,0.0816,0.5814,0.7267,False,U2
genre,statement,will+be+appropriate,H1,vix,16,0.708,48,0.1172,0.4276,0.0997,0.5002,0.6315,False,U2
genre,statement,will+be+appropriate,H2,cfnai,24,0.488,43,0.4096,0.0064,0.3861,0.0105,0.0148,False,U2
genre,statement,will+be+appropriate,H2,vix,24,0.488,43,0.311,0.0424,0.2779,0.0711,0.2012,False,U2
genre,statement,will+continue,T1,cfnai,125,0.327,101,-0.0524,0.603,-0.1638,0.1018,0.1781,True,U2
genre,statement,will+continue,T1,vix,125,0.327,101,0.3364,0.0006,0.4083,0.0,0.0002,True,U2
genre,statement,will+continue,T2,cfnai,105,0.352,91,-0.0917,0.3871,-0.1797,0.0883,0.103,True,U2
genre,statement,will+continue,T2,vix,105,0.352,91,0.3483,0.0007,0.3954,0.0001,0.0002,True,U2
genre,statement,will+continue,T3,cfnai,166,0.286,133,-0.0528,0.5459,-0.1463,0.0928,0.2165,True,U2
genre,statement,will+continue,T3,vix,166,0.286,133,0.3168,0.0002,0.3751,0.0,0.0001,True,U2
genre,statement,will+continue,H1,cfnai,20,0.667,48,-0.2274,0.1201,-0.1966,0.1806,0.7267,False,U2
genre,statement,will+continue,H1,vix,20,0.667,48,0.0964,0.5146,0.0815,0.5821,0.6315,False,U2
genre,statement,will+continue,H2,cfnai,85,0.0,43,-0.2722,0.0774,-0.2556,0.0981,0.1145,True,U2
genre,statement,will+continue,H2,vix,85,0.0,43,-0.338,0.0266,-0.3254,0.0333,0.2012,True,U2
genre,statement,will+monitor,T1,cfnai,32,0.683,101,-0.2734,0.0057,-0.0525,0.602,0.602,False,U2
genre,statement,will+monitor,T1,vix,32,0.683,101,-0.1575,0.1158,-0.2965,0.0026,0.0046,False,U2
genre,statement,will+monitor,T2,cfnai,29,0.681,91,-0.0369,0.7285,0.0525,0.6214,0.6214,False,U2
genre,statement,will+monitor,T2,vix,29,0.681,91,-0.3437,0.0009,-0.4108,0.0001,0.0001,False,U2
genre,statement,will+monitor,T3,cfnai,45,0.662,133,-0.2552,0.003,-0.1149,0.1879,0.263,False,U2
genre,statement,will+monitor,T3,vix,45,0.662,133,-0.2337,0.0068,-0.3497,0.0,0.0001,False,U2
genre,statement,will+monitor,H1,cfnai,27,0.438,48,0.0455,0.7586,0.1223,0.4074,0.7267,False,U2
genre,statement,will+monitor,H1,vix,27,0.438,48,-0.2814,0.0527,-0.3748,0.0087,0.0434,False,U2
genre,statement,will+monitor,H2,cfnai,2,0.953,43,-0.0912,0.5609,-0.0735,0.6396,0.6396,False,U2
genre,statement,will+monitor,H2,vix,2,0.953,43,0.0098,0.9503,0.0505,0.7478,0.9398,False,U2
genre,statement,will+take,T1,cfnai,123,0.02,101,-0.0308,0.7601,-0.2214,0.0261,0.0609,True,U2
genre,statement,will+take,T1,vix,123,0.02,101,-0.0835,0.4066,0.1009,0.3153,0.3153,True,U2
genre,statement,will+take,T2,cfnai,115,0.0,91,-0.3017,0.0037,-0.244,0.0197,0.0461,True,U2
genre,statement,will+take,T2,vix,115,0.0,91,0.2299,0.0283,0.2719,0.0091,0.0106,True,U2
genre,statement,will+take,T3,cfnai,136,0.173,133,-0.0326,0.7091,-0.1249,0.1519,0.263,True,U2
genre,statement,will+take,T3,vix,136,0.173,133,-0.1788,0.0394,-0.1112,0.2027,0.2364,True,U2
genre,statement,will+take,H1,cfnai,62,0.0,48,-0.0333,0.8221,0.0881,0.5516,0.7267,True,U2
genre,statement,will+take,H1,vix,62,0.0,48,0.2885,0.0467,0.1978,0.1778,0.4444,True,U2
genre,statement,will+take,H2,cfnai,53,0.0,43,-0.4682,0.0015,-0.4736,0.0013,0.0064,True,U2
genre,statement,will+take,H2,vix,53,0.0,43,-0.0957,0.5415,-0.0729,0.6423,0.9398,True,U2
genre,statement,would+be+prepared,T1,cfnai,46,0.545,101,0.1358,0.1757,-0.0771,0.4432,0.5171,True,U2
genre,statement,would+be+prepared,T1,vix,46,0.545,101,0.1983,0.0468,0.3589,0.0002,0.0005,True,U2
genre,statement,would+be+prepared,T2,cfnai,43,0.527,91,-0.0854,0.4209,-0.1809,0.0861,0.103,True,U2
genre,statement,would+be+prepared,T2,vix,43,0.527,91,0.474,0.0,0.4739,0.0,0.0,True,U2
genre,statement,would+be+prepared,T3,cfnai,46,0.654,133,0.1216,0.1633,-0.0208,0.8119,0.8119,False,U2
genre,statement,would+be+prepared,T3,vix,46,0.654,133,0.1316,0.131,0.2467,0.0042,0.0059,False,U2
genre,statement,would+be+prepared,H1,cfnai,0,1.0,48,,,,,,False,U2
genre,statement,would+be+prepared,H1,vix,0,1.0,48,,,,,,False,U2
genre,statement,would+be+prepared,H2,cfnai,43,0.0,43,-0.6024,0.0,-0.4384,0.0033,0.0064,True,U2
genre,statement,would+be+prepared,H2,vix,43,0.0,43,0.0006,0.9969,-0.0119,0.9398,0.9398,True,U2
layer,statement,could+impede,T1,cfnai,46,0.545,101,0.1358,0.1757,-0.0771,0.4432,0.5065,True,U2
layer,statement,could+impede,T1,vix,46,0.545,101,0.1983,0.0468,0.3589,0.0002,0.0006,True,U2
layer,statement,could+impede,T2,cfnai,43,0.527,91,-0.0854,0.4209,-0.1809,0.0861,0.1009,True,U2
layer,statement,could+impede,T2,vix,43,0.527,91,0.474,0.0,0.4739,0.0,0.0,True,U2
layer,statement,could+impede,T3,cfnai,46,0.654,133,0.1216,0.1633,-0.0208,0.8119,0.8119,False,U2
layer,statement,could+impede,T3,vix,46,0.654,133,0.1316,0.131,0.2467,0.0042,0.0067,False,U2
layer,statement,could+impede,H1,cfnai,0,1.0,48,,,,,,False,U2
layer,statement,could+impede,H1,vix,0,1.0,48,,,,,,False,U2
layer,statement,could+impede,H2,cfnai,43,0.0,43,-0.6024,0.0,-0.4384,0.0033,0.0073,True,U2
layer,statement,could+impede,H2,vix,43,0.0,43,0.0006,0.9969,-0.0119,0.9398,0.9398,True,U2
layer,statement,may+be+appropriate,T1,cfnai,10,0.901,101,-0.022,0.827,-0.2158,0.0302,0.0604,False,U2
layer,statement,may+be+appropriate,T1,vix,10,0.901,101,-0.1032,0.3042,-0.0774,0.4419,0.4419,False,U2
layer,statement,may+be+appropriate,T2,cfnai,10,0.89,91,-0.2161,0.0396,-0.2479,0.0178,0.0395,False,U2
layer,statement,may+be+appropriate,T2,vix,10,0.89,91,-0.0621,0.5589,-0.0366,0.7308,0.7308,False,U2
layer,statement,may+be+appropriate,T3,cfnai,10,0.925,133,-0.0228,0.7948,-0.1915,0.0273,0.0727,False,U2
layer,statement,may+be+appropriate,T3,vix,10,0.925,133,-0.1056,0.2263,-0.0944,0.2797,0.3197,False,U2
layer,statement,may+be+appropriate,H1,cfnai,3,0.938,48,-0.217,0.1385,-0.2292,0.1171,0.5417,False,U2
layer,statement,may+be+appropriate,H1,vix,3,0.938,48,0.0563,0.7036,0.0621,0.6751,0.6751,False,U2
layer,statement,may+be+appropriate,H2,cfnai,7,0.837,43,-0.2298,0.1382,-0.2371,0.1257,0.1437,False,U2
layer,statement,may+be+appropriate,H2,vix,7,0.837,43,-0.2827,0.0662,-0.3058,0.0461,0.1725,False,U2
layer,statement,will+assess,T1,cfnai,72,0.287,101,-0.222,0.0256,-0.3556,0.0003,0.0011,True,U2
layer,statement,will+assess,T1,vix,72,0.287,101,-0.2315,0.0198,-0.2653,0.0073,0.0117,True,U2
layer,statement,will+assess,T2,cfnai,66,0.275,91,-0.3973,0.0001,-0.2983,0.0041,0.0181,True,U2
layer,statement,will+assess,T2,vix,66,0.275,91,-0.2899,0.0053,-0.2279,0.0298,0.034,True,U2
layer,statement,will+assess,T3,cfnai,74,0.444,133,-0.1907,0.0279,-0.251,0.0036,0.0143,True,U2
layer,statement,will+assess,T3,vix,74,0.444,133,-0.2294,0.0079,-0.3208,0.0002,0.0004,True,U2
layer,statement,will+assess,H1,cfnai,47,0.021,48,-0.109,0.4608,0.0059,0.968,0.968,True,U2
layer,statement,will+assess,H1,vix,47,0.021,48,0.1108,0.4533,-0.071,0.6315,0.6751,True,U2
layer,statement,will+assess,H2,cfnai,19,0.558,43,-0.4938,0.0008,-0.4338,0.0037,0.0073,False,U2
layer,statement,will+assess,H2,vix,19,0.558,43,-0.3207,0.036,-0.2647,0.0862,0.1725,False,U2
layer,statement,will+be+appropriate,T1,cfnai,43,0.614,101,0.2223,0.0254,0.3639,0.0002,0.0011,False,U2
layer,statement,will+be+appropriate,T1,vix,43,0.614,101,0.1791,0.0731,0.235,0.018,0.024,False,U2
layer,statement,will+be+appropriate,T2,cfnai,40,0.604,91,0.3078,0.003,0.295,0.0045,0.0181,False,U2
layer,statement,will+be+appropriate,T2,vix,40,0.604,91,0.3816,0.0002,0.2868,0.0058,0.0093,False,U2
layer,statement,will+be+appropriate,T3,cfnai,53,0.639,133,0.2066,0.017,0.3197,0.0002,0.0014,False,U2
layer,statement,will+be+appropriate,T3,vix,53,0.639,133,0.0656,0.4529,0.057,0.5146,0.5146,False,U2
layer,statement,will+be+appropriate,H1,cfnai,16,0.708,48,0.0676,0.6479,0.0816,0.5814,0.6976,False,U2
layer,statement,will+be+appropriate,H1,vix,16,0.708,48,0.1172,0.4276,0.0997,0.5002,0.6751,False,U2
layer,statement,will+be+appropriate,H2,cfnai,24,0.488,43,0.4096,0.0064,0.3861,0.0105,0.0169,False,U2
layer,statement,will+be+appropriate,H2,vix,24,0.488,43,0.311,0.0424,0.2779,0.0711,0.1725,False,U2
layer,statement,will+continue,T1,cfnai,125,0.327,101,-0.0524,0.603,-0.1638,0.1018,0.1629,True,U2
layer,statement,will+continue,T1,vix,125,0.327,101,0.3364,0.0006,0.4083,0.0,0.0002,True,U2
layer,statement,will+continue,T2,cfnai,105,0.352,91,-0.0917,0.3871,-0.1797,0.0883,0.1009,True,U2
layer,statement,will+continue,T2,vix,105,0.352,91,0.3483,0.0007,0.3954,0.0001,0.0002,True,U2
layer,statement,will+continue,T3,cfnai,166,0.286,133,-0.0528,0.5459,-0.1463,0.0928,0.1856,True,U2
layer,statement,will+continue,T3,vix,166,0.286,133,0.3168,0.0002,0.3751,0.0,0.0001,True,U2
layer,statement,will+continue,H1,cfnai,20,0.667,48,-0.2274,0.1201,-0.1966,0.1806,0.5417,False,U2
layer,statement,will+continue,H1,vix,20,0.667,48,0.0964,0.5146,0.0815,0.5821,0.6751,False,U2
layer,statement,will+continue,H2,cfnai,85,0.0,43,-0.2722,0.0774,-0.2556,0.0981,0.1308,True,U2
layer,statement,will+continue,H2,vix,85,0.0,43,-0.338,0.0266,-0.3254,0.0333,0.1725,True,U2
layer,statement,will+monitor,T1,cfnai,32,0.683,101,-0.2734,0.0057,-0.0525,0.602,0.602,False,U2
layer,statement,will+monitor,T1,vix,32,0.683,101,-0.1575,0.1158,-0.2965,0.0026,0.0052,False,U2
layer,statement,will+monitor,T2,cfnai,29,0.681,91,-0.0369,0.7285,0.0525,0.6214,0.6214,False,U2
layer,statement,will+monitor,T2,vix,29,0.681,91,-0.3437,0.0009,-0.4108,0.0001,0.0001,False,U2
layer,statement,will+monitor,T3,cfnai,45,0.662,133,-0.2552,0.003,-0.1149,0.1879,0.2505,False,U2
layer,statement,will+monitor,T3,vix,45,0.662,133,-0.2337,0.0068,-0.3497,0.0,0.0001,False,U2
layer,statement,will+monitor,H1,cfnai,27,0.438,48,0.0455,0.7586,0.1223,0.4074,0.6976,False,U2
layer,statement,will+monitor,H1,vix,27,0.438,48,-0.2814,0.0527,-0.3748,0.0087,0.0521,False,U2
layer,statement,will+monitor,H2,cfnai,2,0.953,43,-0.0912,0.5609,-0.0735,0.6396,0.6396,False,U2
layer,statement,will+monitor,H2,vix,2,0.953,43,0.0098,0.9503,0.0505,0.7478,0.9398,False,U2
layer,statement,will+take,T1,cfnai,123,0.02,101,-0.0308,0.7601,-0.2214,0.0261,0.0604,True,U2
layer,statement,will+take,T1,vix,123,0.02,101,-0.0835,0.4066,0.1009,0.3153,0.3603,True,U2
layer,statement,will+take,T2,cfnai,115,0.0,91,-0.3017,0.0037,-0.244,0.0197,0.0395,True,U2
layer,statement,will+take,T2,vix,115,0.0,91,0.2299,0.0283,0.2719,0.0091,0.0122,True,U2
layer,statement,will+take,T3,cfnai,136,0.173,133,-0.0326,0.7091,-0.1249,0.1519,0.2431,True,U2
layer,statement,will+take,T3,vix,136,0.173,133,-0.1788,0.0394,-0.1112,0.2027,0.2702,True,U2
layer,statement,will+take,H1,cfnai,62,0.0,48,-0.0333,0.8221,0.0881,0.5516,0.6976,True,U2
layer,statement,will+take,H1,vix,62,0.0,48,0.2885,0.0467,0.1978,0.1778,0.5333,True,U2
layer,statement,will+take,H2,cfnai,53,0.0,43,-0.4682,0.0015,-0.4736,0.0013,0.0073,True,U2
layer,statement,will+take,H2,vix,53,0.0,43,-0.0957,0.5415,-0.0729,0.6423,0.9398,True,U2
layer,statement,would+be+prepared,T1,cfnai,46,0.545,101,0.1358,0.1757,-0.0771,0.4432,0.5065,True,U2
layer,statement,would+be+prepared,T1,vix,46,0.545,101,0.1983,0.0468,0.3589,0.0002,0.0006,True,U2
layer,statement,would+be+prepared,T2,cfnai,43,0.527,91,-0.0854,0.4209,-0.1809,0.0861,0.1009,True,U2
layer,statement,would+be+prepared,T2,vix,43,0.527,91,0.474,0.0,0.4739,0.0,0.0,True,U2
layer,statement,would+be+prepared,T3,cfnai,46,0.654,133,0.1216,0.1633,-0.0208,0.8119,0.8119,False,U2
layer,statement,would+be+prepared,T3,vix,46,0.654,133,0.1316,0.131,0.2467,0.0042,0.0067,False,U2
layer,statement,would+be+prepared,H1,cfnai,0,1.0,48,,,,,,False,U2
layer,statement,would+be+prepared,H1,vix,0,1.0,48,,,,,,False,U2
layer,statement,would+be+prepared,H2,cfnai,43,0.0,43,-0.6024,0.0,-0.4384,0.0033,0.0073,True,U2
layer,statement,would+be+prepared,H2,vix,43,0.0,43,0.0006,0.9969,-0.0119,0.9398,0.9398,True,U2
