layer,series,spec,var,label,coef,se,p,stars,n,r2,adj_r2
min_committee,could,(4),corepce_gap_lag2,Core PCE gap,0.35244,0.09852,0.00035,***,99,0.24396,0.21179
min_committee,could,(5),const,const,1.01513,0.30674,0.00093,***,99,0.38053,0.36097
min_committee,could,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.02683,0.07038,0.70307,,99,0.38053,0.36097
min_committee,could,(5),vix_pre28,VIX,-0.01247,0.01204,0.30041,,99,0.38053,0.36097
min_committee,could,(5),post_fw,post-2020-09,1.39215,0.21725,0.0,***,99,0.38053,0.36097
min_committee,could,(6) excl-2020,const,const,0.00357,0.39322,0.99276,,91,0.20566,0.18761
min_committee,could,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.5871,0.46192,0.00059,***,91,0.20566,0.18761
min_committee,could,(6) excl-2020,vix_pre28,VIX,0.08582,0.01962,1e-05,***,91,0.20566,0.18761
min_committee,could,(7) Δ,const,const,0.02826,0.05216,0.58789,,98,0.00588,-0.01505
min_committee,could,(7) Δ,d_cfnai,ΔCFNAI,0.05291,0.02036,0.00934,***,98,0.00588,-0.01505
min_committee,could,(7) Δ,d_vix,ΔVIX,-0.01079,0.01938,0.57754,,98,0.00588,-0.01505
min_committee,could,(8) Δ excl-2020,const,const,0.05889,0.05912,0.31921,,90,0.02363,0.00118
min_committee,could,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.3109,0.65389,0.63446,,90,0.02363,0.00118
min_committee,could,(8) Δ excl-2020,d_vix,ΔVIX,-0.03819,0.02045,0.06187,*,90,0.02363,0.00118
min_committee,should,(1),const,const,1.27143,0.23849,0.0,***,99,0.00387,-0.0064
min_committee,should,(1),cfnai_ma3_lag2,CFNAI-MA3,0.08174,0.07055,0.24662,,99,0.00387,-0.0064
min_committee,should,(2),const,const,1.844,0.45774,6e-05,***,99,0.01708,0.00695
min_committee,should,(2),vix_pre28,VIX,-0.03221,0.02294,0.16021,,99,0.01708,0.00695
min_committee,should,(3),const,const,1.82905,0.45442,6e-05,***,99,0.01961,-0.00082
min_committee,should,(3),cfnai_ma3_lag2,CFNAI-MA3,0.0663,0.0557,0.23397,,99,0.01961,-0.00082
min_committee,should,(3),vix_pre28,VIX,-0.03105,0.02266,0.1706,,99,0.01961,-0.00082
min_committee,should,(4),const,const,1.90034,0.41994,1e-05,***,99,0.03066,-0.01059
min_committee,should,(4),cfnai_ma3_lag2,CFNAI-MA3,0.13873,0.13371,0.29948,,99,0.03066,-0.01059
min_committee,should,(4),vix_pre28,VIX,-0.03605,0.02207,0.10242,,99,0.03066,-0.01059
min_committee,should,(4),unrate_gap_lag1,Unemp. gap,0.12394,0.1586,0.43452,,99,0.03066,-0.01059
min_committee,should,(4),corepce_gap_lag2,Core PCE gap,0.00124,0.17297,0.99427,,99,0.03066,-0.01059
min_committee,should,(5),const,const,1.84227,0.44311,3e-05,***,99,0.04984,0.01983
min_committee,should,(5),cfnai_ma3_lag2,CFNAI-MA3,0.01014,0.07681,0.895,,99,0.04984,0.01983
min_committee,should,(5),vix_pre28,VIX,-0.04621,0.02123,0.02948,**,99,0.04984,0.01983
min_committee,should,(5),post_fw,post-2020-09,0.54809,0.486,0.25942,,99,0.04984,0.01983
min_committee,should,(6) excl-2020,const,const,1.28901,0.67436,0.05594,*,91,0.01223,-0.01022
min_committee,should,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.70169,0.81789,0.39094,,91,0.01223,-0.01022
min_committee,should,(6) excl-2020,vix_pre28,VIX,0.00368,0.04195,0.93014,,91,0.01223,-0.01022
min_committee,should,(7) Δ,const,const,0.02801,0.08381,0.73819,,98,0.00352,-0.01746
min_committee,should,(7) Δ,d_cfnai,ΔCFNAI,0.05349,0.03563,0.13325,,98,0.00352,-0.01746
min_committee,should,(7) Δ,d_vix,ΔVIX,-0.00691,0.0224,0.75757,,98,0.00352,-0.01746
min_committee,should,(8) Δ excl-2020,const,const,0.01121,0.09132,0.9023,,90,0.03182,0.00956
min_committee,should,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-1.21697,0.69715,0.08087,*,90,0.03182,0.00956
min_committee,should,(8) Δ excl-2020,d_vix,ΔVIX,0.00221,0.03715,0.95247,,90,0.03182,0.00956
min_committee,will,(1),const,const,0.59692,0.24146,0.01343,**,99,0.00185,-0.00844
min_committee,will,(1),cfnai_ma3_lag2,CFNAI-MA3,0.05377,0.05903,0.3624,,99,0.00185,-0.00844
min_committee,will,(2),const,const,0.84487,0.48848,0.0837,*,99,0.00358,-0.00669
min_committee,will,(2),vix_pre28,VIX,-0.01404,0.01848,0.44746,,99,0.00358,-0.00669
min_committee,will,(3),const,const,0.83422,0.4918,0.08984,*,99,0.00499,-0.01574
min_committee,will,(3),cfnai_ma3_lag2,CFNAI-MA3,0.04719,0.05892,0.42317,,99,0.00499,-0.01574
min_committee,will,(3),vix_pre28,VIX,-0.01321,0.01866,0.47876,,99,0.00499,-0.01574
min_committee,will,(4),const,const,1.13611,0.57426,0.04788,**,99,0.11158,0.07378
min_committee,will,(4),cfnai_ma3_lag2,CFNAI-MA3,0.03716,0.12711,0.77003,,99,0.11158,0.07378
min_committee,will,(4),vix_pre28,VIX,-0.0413,0.02983,0.16617,,99,0.11158,0.07378
min_committee,will,(4),unrate_gap_lag1,Unemp. gap,0.0852,0.10288,0.40755,,99,0.11158,0.07378
min_committee,will,(4),corepce_gap_lag2,Core PCE gap,0.39918,0.30151,0.18553,,99,0.11158,0.07378
min_committee,will,(5),const,const,0.84593,0.46161,0.06687,*,99,0.03111,0.00051
min_committee,will,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.0025,0.0957,0.97917,,99,0.03111,0.00051
min_committee,will,(5),vix_pre28,VIX,-0.02663,0.02531,0.29285,,99,0.03111,0.00051
min_committee,will,(5),post_fw,post-2020-09,0.48497,0.59476,0.41484,,99,0.03111,0.00051
min_committee,will,(6) excl-2020,const,const,0.48982,0.45939,0.28631,,91,0.04667,0.025
min_committee,will,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.32812,0.73856,0.07213,*,91,0.04667,0.025
min_committee,will,(6) excl-2020,vix_pre28,VIX,0.00637,0.02442,0.79408,,91,0.04667,0.025
min_committee,will,(7) Δ,const,const,0.00393,0.07921,0.96042,,98,0.08388,0.0646
min_committee,will,(7) Δ,d_cfnai,ΔCFNAI,0.17291,0.02981,0.0,***,98,0.08388,0.0646
min_committee,will,(7) Δ,d_vix,ΔVIX,-0.05765,0.02508,0.0215,**,98,0.08388,0.0646
min_committee,will,(8) Δ excl-2020,const,const,0.02167,0.08498,0.79873,,90,0.06289,0.04135
min_committee,will,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.0889,0.45712,0.84581,,90,0.06289,0.04135
min_committee,will,(8) Δ excl-2020,d_vix,ΔVIX,-0.07511,0.03407,0.02747,**,90,0.06289,0.04135
min_committee,would,(1),const,const,11.40039,0.51237,0.0,***,99,0.01718,0.00705
min_committee,would,(1),cfnai_ma3_lag2,CFNAI-MA3,-0.37626,0.24867,0.13026,,99,0.01718,0.00705
min_committee,would,(2),const,const,9.64979,1.70844,0.0,***,99,0.03389,0.02393
min_committee,would,(2),vix_pre28,VIX,0.09911,0.07605,0.19252,,99,0.03389,0.02393
min_committee,would,(3),const,const,9.72419,1.68441,0.0,***,99,0.04698,0.02712
min_committee,would,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.32983,0.19582,0.09212,*,99,0.04698,0.02712
min_committee,would,(3),vix_pre28,VIX,0.09334,0.07305,0.20136,,99,0.04698,0.02712
min_committee,would,(4),const,const,10.37674,1.62636,0.0,***,99,0.13936,0.10274
min_committee,would,(4),cfnai_ma3_lag2,CFNAI-MA3,0.14288,0.26542,0.59037,,99,0.13936,0.10274
min_committee,would,(4),vix_pre28,VIX,0.04345,0.07377,0.55584,,99,0.13936,0.10274
min_committee,would,(4),unrate_gap_lag1,Unemp. gap,0.87038,0.3151,0.00574,***,99,0.13936,0.10274
min_committee,would,(4),corepce_gap_lag2,Core PCE gap,0.24801,0.37569,0.50916,,99,0.13936,0.10274
min_committee,would,(5),const,const,9.72635,1.68295,0.0,***,99,0.04714,0.01705
min_committee,would,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.33896,0.21424,0.11361,,99,0.04714,0.01705
min_committee,would,(5),vix_pre28,VIX,0.09087,0.0651,0.16273,,99,0.04714,0.01705
min_committee,would,(5),post_fw,post-2020-09,0.08914,0.95156,0.92537,,99,0.04714,0.01705
min_committee,would,(6) excl-2020,const,const,11.795,1.85365,0.0,***,91,0.07581,0.05481
min_committee,would,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,3.68052,1.28101,0.00406,***,91,0.07581,0.05481
min_committee,would,(6) excl-2020,vix_pre28,VIX,-0.03037,0.09091,0.7383,,91,0.07581,0.05481
min_committee,would,(7) Δ,const,const,-0.04651,0.17734,0.79314,,98,0.10694,0.08814
min_committee,would,(7) Δ,d_cfnai,ΔCFNAI,-0.5541,0.0431,0.0,***,98,0.10694,0.08814
min_committee,would,(7) Δ,d_vix,ΔVIX,0.16131,0.05828,0.00564,***,98,0.10694,0.08814
min_committee,would,(8) Δ excl-2020,const,const,-0.16282,0.19314,0.39923,,90,0.02989,0.00759
min_committee,would,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-1.30516,1.26874,0.30362,,90,0.02989,0.00759
min_committee,would,(8) Δ excl-2020,d_vix,ΔVIX,0.12352,0.07517,0.10032,,90,0.02989,0.00759
min_participants,ALL,(1),const,const,12.23738,0.36193,0.0,***,99,0.01738,0.00725
min_participants,ALL,(1),cfnai_ma3_lag2,CFNAI-MA3,-0.32941,0.17017,0.0529,*,99,0.01738,0.00725
min_participants,ALL,(2),const,const,10.04909,1.21747,0.0,***,99,0.06908,0.05949
min_participants,ALL,(2),vix_pre28,VIX,0.12319,0.06891,0.07384,*,99,0.06908,0.05949
min_participants,ALL,(3),const,const,10.11012,1.16373,0.0,***,99,0.0807,0.06155
min_participants,ALL,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.27049,0.12059,0.0249,**,99,0.0807,0.06155
min_participants,ALL,(3),vix_pre28,VIX,0.11846,0.06452,0.06637,*,99,0.0807,0.06155
min_participants,ALL,(4),const,const,10.04356,1.25999,0.0,***,99,0.0828,0.04377
min_participants,ALL,(4),cfnai_ma3_lag2,CFNAI-MA3,-0.25605,0.23635,0.27864,,99,0.0828,0.04377
min_participants,ALL,(4),vix_pre28,VIX,0.12491,0.07584,0.09954,*,99,0.0828,0.04377
min_participants,ALL,(4),unrate_gap_lag1,Unemp. gap,-0.00182,0.29155,0.99502,,99,0.0828,0.04377
min_participants,ALL,(4),corepce_gap_lag2,Core PCE gap,-0.1032,0.29243,0.72414,,99,0.0828,0.04377
min_participants,ALL,(5),const,const,10.11199,1.17682,0.0,***,99,0.08087,0.05184
min_participants,ALL,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.27843,0.15246,0.06781,*,99,0.08087,0.05184
min_participants,ALL,(5),vix_pre28,VIX,0.11631,0.07525,0.1222,,99,0.08087,0.05184
min_participants,ALL,(5),post_fw,post-2020-09,0.07755,0.7787,0.92067,,99,0.08087,0.05184
min_participants,ALL,(6) excl-2020,const,const,11.56944,1.10267,0.0,***,91,0.00308,-0.01958
min_participants,ALL,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.27223,1.0686,0.79892,,91,0.00308,-0.01958
min_participants,ALL,(6) excl-2020,vix_pre28,VIX,0.02411,0.05483,0.66012,,91,0.00308,-0.01958
min_participants,ALL,(7) Δ,const,const,0.06619,0.19434,0.73344,,98,0.03055,0.01015
min_participants,ALL,(7) Δ,d_cfnai,ΔCFNAI,0.40133,0.14314,0.00505,***,98,0.03055,0.01015
min_participants,ALL,(7) Δ,d_vix,ΔVIX,-0.04322,0.05417,0.42497,,98,0.03055,0.01015
min_participants,ALL,(8) Δ excl-2020,const,const,0.10943,0.18482,0.55378,,90,0.02639,0.00401
min_participants,ALL,(8) Δ excl-2020,d_cfnai,ΔCFNAI,2.18313,2.32415,0.34756,,90,0.02639,0.00401
min_participants,ALL,(8) Δ excl-2020,d_vix,ΔVIX,-0.08159,0.06245,0.19138,,90,0.02639,0.00401
min_participants,could,(1),const,const,3.95802,0.21933,0.0,***,99,0.003,-0.00728
min_participants,could,(1),cfnai_ma3_lag2,CFNAI-MA3,0.08262,0.09249,0.37167,,99,0.003,-0.00728
min_participants,could,(2),const,const,3.08449,0.59646,0.0,***,99,0.02888,0.01887
min_participants,could,(2),vix_pre28,VIX,0.04811,0.03672,0.19012,,99,0.02888,0.01887
min_participants,could,(3),const,const,3.06025,0.61618,0.0,***,99,0.03391,0.01378
min_participants,could,(3),cfnai_ma3_lag2,CFNAI-MA3,0.10749,0.08583,0.21044,,99,0.03391,0.01378
min_participants,could,(3),vix_pre28,VIX,0.04999,0.03818,0.19035,,99,0.03391,0.01378
min_participants,could,(4),const,const,2.90337,0.60323,0.0,***,99,0.04967,0.00923
min_participants,could,(4),cfnai_ma3_lag2,CFNAI-MA3,0.09955,0.13827,0.47157,,99,0.04967,0.00923
min_participants,could,(4),vix_pre28,VIX,0.0643,0.03645,0.07774,*,99,0.04967,0.00923
min_participants,could,(4),unrate_gap_lag1,Unemp. gap,-0.06254,0.14606,0.66852,,99,0.04967,0.00923
min_participants,could,(4),corepce_gap_lag2,Core PCE gap,-0.19108,0.18199,0.29374,,99,0.04967,0.00923
min_participants,could,(5),const,const,3.07513,0.63476,0.0,***,99,0.06292,0.03333
min_participants,could,(5),cfnai_ma3_lag2,CFNAI-MA3,0.04429,0.09197,0.63015,,99,0.06292,0.03333
min_participants,could,(5),vix_pre28,VIX,0.03293,0.03895,0.39779,,99,0.06292,0.03333
min_participants,could,(5),post_fw,post-2020-09,0.6168,0.39177,0.1154,,99,0.06292,0.03333
min_participants,could,(6) excl-2020,const,const,3.11157,0.94813,0.00103,***,91,0.02971,0.00765
min_participants,could,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-1.05072,0.82539,0.20302,,91,0.02971,0.00765
min_participants,could,(6) excl-2020,vix_pre28,VIX,0.04264,0.06182,0.49037,,91,0.02971,0.00765
min_participants,could,(7) Δ,const,const,0.0553,0.09959,0.57867,,98,0.0748,0.05532
min_participants,could,(7) Δ,d_cfnai,ΔCFNAI,0.32778,0.04057,0.0,***,98,0.0748,0.05532
min_participants,could,(7) Δ,d_vix,ΔVIX,0.06635,0.05587,0.23502,,98,0.0748,0.05532
min_participants,could,(8) Δ excl-2020,const,const,0.09334,0.11014,0.39672,,90,0.07017,0.04879
min_participants,could,(8) Δ excl-2020,d_cfnai,ΔCFNAI,1.25085,1.30371,0.33733,,90,0.07017,0.04879
min_participants,could,(8) Δ excl-2020,d_vix,ΔVIX,0.12347,0.06579,0.06054,*,90,0.07017,0.04879
min_participants,may,(1),const,const,0.71168,0.08681,0.0,***,99,5e-05,-0.01026
min_participants,may,(1),cfnai_ma3_lag2,CFNAI-MA3,0.0046,0.03788,0.90345,,99,5e-05,-0.01026
min_participants,may,(2),const,const,0.79449,0.35097,0.02359,**,99,0.00137,-0.00892
min_participants,may,(2),vix_pre28,VIX,-0.00462,0.01827,0.80027,,99,0.00137,-0.00892
min_participants,may,(3),const,const,0.79397,0.3564,0.0259,**,99,0.00138,-0.01942
min_participants,may,(3),cfnai_ma3_lag2,CFNAI-MA3,0.00232,0.04084,0.95478,,99,0.00138,-0.01942
min_participants,may,(3),vix_pre28,VIX,-0.00458,0.01876,0.80704,,99,0.00138,-0.01942
min_participants,may,(4),const,const,0.71957,0.36649,0.0496,**,99,0.06773,0.02806
min_participants,may,(4),cfnai_ma3_lag2,CFNAI-MA3,-0.08522,0.03262,0.00898,***,99,0.06773,0.02806
min_participants,may,(4),vix_pre28,VIX,0.00037,0.02084,0.98586,,99,0.06773,0.02806
min_participants,may,(4),unrate_gap_lag1,Unemp. gap,-0.14593,0.0481,0.00241,***,99,0.06773,0.02806
min_participants,may,(4),corepce_gap_lag2,Core PCE gap,0.01356,0.07699,0.86022,,99,0.06773,0.02806
min_participants,may,(5),const,const,0.7978,0.37098,0.03151,**,99,0.01127,-0.01995
min_participants,may,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.01395,0.05234,0.78986,,99,0.01127,-0.01995
min_participants,may,(5),vix_pre28,VIX,-0.00897,0.02329,0.7,,99,0.01127,-0.01995
min_participants,may,(5),post_fw,post-2020-09,0.15873,0.21494,0.46021,,99,0.01127,-0.01995
min_participants,may,(6) excl-2020,const,const,1.05148,0.3468,0.00243,***,91,0.01608,-0.00628
min_participants,may,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,-0.04903,0.3127,0.8754,,91,0.01608,-0.00628
min_participants,may,(6) excl-2020,vix_pre28,VIX,-0.01869,0.01727,0.27913,,91,0.01608,-0.00628
min_participants,may,(7) Δ,const,const,0.00484,0.04613,0.91649,,98,0.02198,0.00139
min_participants,may,(7) Δ,d_cfnai,ΔCFNAI,0.10079,0.05998,0.0929,*,98,0.02198,0.00139
min_participants,may,(7) Δ,d_vix,ΔVIX,0.00506,0.02727,0.85272,,98,0.02198,0.00139
min_participants,may,(8) Δ excl-2020,const,const,0.02474,0.04579,0.58906,,90,0.02099,-0.00151
min_participants,may,(8) Δ excl-2020,d_cfnai,ΔCFNAI,0.38804,0.4116,0.34579,,90,0.02099,-0.00151
min_participants,may,(8) Δ excl-2020,d_vix,ΔVIX,-0.03032,0.03396,0.37192,,90,0.02099,-0.00151
min_participants,should,(1),const,const,0.65093,0.07227,0.0,***,99,0.00591,-0.00434
min_participants,should,(1),cfnai_ma3_lag2,CFNAI-MA3,-0.04318,0.03671,0.23959,,99,0.00591,-0.00434
min_participants,should,(2),const,const,1.04664,0.22297,0.0,***,99,0.04271,0.03284
min_participants,should,(2),vix_pre28,VIX,-0.02177,0.0118,0.06519,*,99,0.04271,0.03284
min_participants,should,(3),const,const,1.05893,0.21432,0.0,***,99,0.05204,0.03229
min_participants,should,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.05448,0.03165,0.08525,*,99,0.05204,0.03229
min_participants,should,(3),vix_pre28,VIX,-0.02272,0.0111,0.0407,**,99,0.05204,0.03229
min_participants,should,(4),const,const,1.03641,0.2246,0.0,***,99,0.06145,0.02152
min_participants,should,(4),cfnai_ma3_lag2,CFNAI-MA3,-0.04262,0.05991,0.47679,,99,0.06145,0.02152
min_participants,should,(4),vix_pre28,VIX,-0.02038,0.01288,0.11363,,99,0.06145,0.02152
min_participants,should,(4),unrate_gap_lag1,Unemp. gap,0.00905,0.06494,0.88911,,99,0.06145,0.02152
min_participants,should,(4),corepce_gap_lag2,Core PCE gap,-0.04358,0.05769,0.45,,99,0.06145,0.02152
min_participants,should,(5),const,const,1.05293,0.18392,0.0,***,99,0.08615,0.05729
min_participants,should,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.02898,0.03439,0.39937,,99,0.08615,0.05729
min_participants,should,(5),vix_pre28,VIX,-0.01584,0.00955,0.09722,*,99,0.08615,0.05729
min_participants,should,(5),post_fw,post-2020-09,-0.24881,0.14058,0.07675,*,99,0.08615,0.05729
min_participants,should,(6) excl-2020,const,const,1.36346,0.19895,0.0,***,91,0.10026,0.07981
min_participants,should,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.46916,0.27962,0.09337,*,91,0.10026,0.07981
min_participants,should,(6) excl-2020,vix_pre28,VIX,-0.04044,0.00925,1e-05,***,91,0.10026,0.07981
min_participants,should,(7) Δ,const,const,-0.01762,0.04377,0.68732,,98,0.01272,-0.00806
min_participants,should,(7) Δ,d_cfnai,ΔCFNAI,-0.01121,0.05518,0.83908,,98,0.01272,-0.00806
min_participants,should,(7) Δ,d_vix,ΔVIX,-0.01871,0.02139,0.38167,,98,0.01272,-0.00806
min_participants,should,(8) Δ excl-2020,const,const,-0.00418,0.04311,0.92276,,90,0.09701,0.07625
min_participants,should,(8) Δ excl-2020,d_cfnai,ΔCFNAI,1.12367,0.43502,0.00979,***,90,0.09701,0.07625
min_participants,should,(8) Δ excl-2020,d_vix,ΔVIX,-0.04075,0.02819,0.14832,,90,0.09701,0.07625
min_participants,would,(1),const,const,6.7519,0.28635,0.0,***,99,0.03758,0.02766
min_participants,would,(1),cfnai_ma3_lag2,CFNAI-MA3,-0.36013,0.15539,0.02047,**,99,0.03758,0.02766
min_participants,would,(2),const,const,4.89237,0.79768,0.0,***,99,0.09096,0.08159
min_participants,would,(2),vix_pre28,VIX,0.10508,0.04558,0.02115,**,99,0.09096,0.08159
min_participants,would,(3),const,const,4.96244,0.75929,0.0,***,99,0.11866,0.1003
min_participants,would,(3),cfnai_ma3_lag2,CFNAI-MA3,-0.31057,0.1056,0.00327,***,99,0.11866,0.1003
min_participants,would,(3),vix_pre28,VIX,0.09965,0.04196,0.01756,**,99,0.11866,0.1003
min_participants,would,(4),const,const,5.136,0.86814,0.0,***,99,0.12787,0.09076
min_participants,would,(4),cfnai_ma3_lag2,CFNAI-MA3,-0.22124,0.15922,0.16468,,99,0.12787,0.09076
min_participants,would,(4),vix_pre28,VIX,0.08558,0.05249,0.10304,,99,0.12787,0.09076
min_participants,would,(4),unrate_gap_lag1,Unemp. gap,0.18098,0.22313,0.41732,,99,0.12787,0.09076
min_participants,would,(4),corepce_gap_lag2,Core PCE gap,0.11123,0.21043,0.5971,,99,0.12787,0.09076
min_participants,would,(5),const,const,4.95397,0.72831,0.0,***,99,0.12486,0.09723
min_participants,would,(5),cfnai_ma3_lag2,CFNAI-MA3,-0.27461,0.11445,0.01642,**,99,0.12486,0.09723
min_participants,would,(5),vix_pre28,VIX,0.10935,0.04077,0.00732,***,99,0.12486,0.09723
min_participants,would,(5),post_fw,post-2020-09,-0.35089,0.48695,0.47117,,99,0.12486,0.09723
min_participants,would,(6) excl-2020,const,const,5.82297,1.07697,0.0,***,91,0.02632,0.00419
min_participants,would,(6) excl-2020,cfnai_ma3_lag2,CFNAI-MA3,0.78202,0.6662,0.24045,,91,0.02632,0.00419
min_participants,would,(6) excl-2020,vix_pre28,VIX,0.04306,0.06382,0.49986,,91,0.02632,0.00419
min_participants,would,(7) Δ,const,const,0.02322,0.14188,0.86998,,98,0.03281,0.01245
min_participants,would,(7) Δ,d_cfnai,ΔCFNAI,0.0042,0.07873,0.95745,,98,0.03281,0.01245
min_participants,would,(7) Δ,d_vix,ΔVIX,-0.0888,0.0633,0.16067,,98,0.03281,0.01245
min_participants,would,(8) Δ excl-2020,const,const,-0.00294,0.12721,0.98153,,90,0.05086,0.02904
min_participants,would,(8) Δ excl-2020,d_cfnai,ΔCFNAI,-0.49486,1.51158,0.74338,,90,0.05086,0.02904
min_participants,would,(8) Δ excl-2020,d_vix,ΔVIX,-0.12557,0.06405,0.04996,**,90,0.05086,0.02904
min_special,ALL,(1),const,const,19.37402,1.45267,0.0,***,40,0.00944,-0.01662
min_special,ALL,(1),cfnai_ma3_lag2,CFNAI-MA3,0.40318,0.16605,0.01518,**,40,0.00944,-0.01662
min_special,ALL,(2),const,const,21.30258,3.95968,0.0,***,40,0.00895,-0.01713
min_special,ALL,(2),vix_pre28,VIX,-0.11191,0.21262,0.59867,,40,0.00895,-0.01713
min_special,ALL,(3),const,const,20.90973,4.22658,0.0,***,40,0.01413,-0.03916
min_special,ALL,(3),cfnai_ma3_lag2,CFNAI-MA3,0.31321,0.33661,0.35212,,40,0.01413,-0.03916
min_special,ALL,(3),vix_pre28,VIX,-0.08496,0.2383,0.72147,,40,0.01413,-0.03916
min_special,ALL,(4),const,const,22.67249,5.1037,1e-05,***,40,0.12151,0.02111
min_special,ALL,(4),cfnai_ma3_lag2,CFNAI-MA3,2.21778,0.60869,0.00027,***,40,0.12151,0.02111
